cycle,district_id,forecast_source,model_margin_dem,actual_margin_dem,margin_error_dem,absolute_margin_error,dem_win_probability,actual_dem_win,probability_error_dem,party_control_fixed,presidential_baseline_dem,environment_adjustment_dem,state_adjustment_dem,elasticity_adjustment_dem,incumbency_adjustment_dem,candidate_quality_adjustment_dem,polling_adjustment_dem,fundamentals_margin_dem
2016,CA-18,calculated_from_components,42.089999999999996,42.29000093,-0.20000093000000163,0.20000093000000163,0.9999999298235855,1.0,-7.017641445727918e-08,,,,,,2.25,0.0,,
2016,CA-19,calculated_from_components,47.49,47.88886494,-0.3988649399999957,0.3988649399999957,0.9999999985769704,1.0,-1.4230295830586215e-09,,,,,,2.25,0.0,,
2016,CA-2,calculated_from_components,44.79,53.70019893,-8.91019893,8.91019893,0.9999999894366735,1.0,-1.0563326546808582e-08,,,,,,2.25,0.0,,
2016,CA-20,calculated_from_components,45.24,41.50615151,3.7338484899999997,3.7338484899999997,0.9999999923782696,1.0,-7.621730357953993e-09,,,,,,0.0,0.0,,
2016,CA-21,calculated_from_components,9.39,-13.4765271,22.8665271,22.8665271,0.87991036680184,0.0,0.87991036680184,,,,,,-2.25,0.0,,
2016,CA-22,calculated_from_components,-16.71,-35.13018905,18.420189049999998,18.420189049999998,0.0183019942875777,0.0,0.0183019942875777,,,,,,-2.25,0.0,,
2016,CA-23,calculated_from_components,-27.11,-38.35022187,11.24022187,11.24022187,0.0003481556261087522,0.0,0.0003481556261087522,,,,,,-2.25,0.0,,
2016,CA-24,calculated_from_components,11.54,6.838173313,4.701826686999999,4.701826686999999,0.9255558640578255,1.0,-0.07444413594217447,,,,,,0.0,0.0,,
2016,CA-25,calculated_from_components,-3.61,-6.260123066,2.6501230660000004,2.6501230660000004,0.3257954209287981,0.0,0.3257954209287981,,,,,,-2.25,0.0,,
2016,CA-26,calculated_from_components,13.09,20.75902493,-7.669024929999999,7.669024929999999,0.9492212853504989,1.0,-0.05077871464950112,,,,,,2.25,0.0,,
2016,CA-27,calculated_from_components,30.39,34.84072265,-4.450722649999996,4.450722649999996,0.9999280314230742,1.0,-7.196857692581826e-05,,,,,,2.25,0.0,,
2016,CA-28,calculated_from_components,46.589999999999996,55.97335887,-9.383358870000002,9.383358870000002,0.9999999971895687,1.0,-2.8104313321009045e-09,,,,,,2.25,0.0,,
2016,CA-29,calculated_from_components,59.29,74.73170221,-15.441702209999995,15.441702209999995,1.0,1.0,0.0,D,,,,,2.25,0.0,,
2016,CA-3,calculated_from_components,13.989999999999998,18.70286341,-4.712863410000001,4.712863410000001,0.9599343953183326,1.0,-0.04006560468166742,,,,,,2.25,0.0,,
2016,CA-30,calculated_from_components,35.99,45.27678306,-9.286783059999998,9.286783059999998,0.9999966305603567,1.0,-3.3694396432970564e-06,,,,,,2.25,0.0,,
2016,CA-31,calculated_from_components,19.39,12.13507706,7.25492294,7.25492294,0.9923537918983656,1.0,-0.007646208101634411,,,,,,2.25,0.0,,
2016,CA-32,calculated_from_components,35.49,61.57431716,-26.084317159999998,26.084317159999998,1.0,1.0,0.0,D,,,,,2.25,0.0,,
2016,CA-33,calculated_from_components,26.59,32.87969499,-6.289694989999997,6.289694989999997,0.9995594647085952,1.0,-0.00044053529140475334,,,,,,2.25,0.0,,
2016,CA-34,calculated_from_components,71.69000000000001,77.18339239,-5.493392389999983,5.493392389999983,1.0,1.0,0.0,D,,,,,2.25,0.0,,
2016,CA-35,calculated_from_components,39.589999999999996,44.78182465,-5.191824650000001,5.191824650000001,0.9999996328701888,1.0,-3.6712981121844734e-07,,,,,,2.25,0.0,,
2016,CA-36,calculated_from_components,5.99,24.1078683,-18.117868299999998,18.117868299999998,0.7731476975174711,1.0,-0.22685230248252886,,,,,,2.25,0.0,,
2016,CA-37,calculated_from_components,74.99000000000001,81.1263023,-6.136302299999997,6.136302299999997,1.0,1.0,0.0,D,,,,,2.25,0.0,,
2016,CA-38,calculated_from_components,34.69,40.95659891,-6.266598909999999,6.266598909999999,0.9999928487196229,1.0,-7.15128037709345e-06,,,,,,2.25,0.0,,
2016,CA-39,calculated_from_components,-5.41,-14.46085874,9.05085874,9.05085874,0.24929673577270975,0.0,0.24929673577270975,,,,,,-2.25,0.0,,
2016,CA-4,calculated_from_components,-20.11,-25.43977115,5.329771149999999,5.329771149999999,0.005944205661753787,0.0,0.005944205661753787,,,,,,-2.25,0.0,,
2016,CA-40,calculated_from_components,67.79,71.3704897,-3.580489699999987,3.580489699999987,1.0,1.0,0.0,,,,,,2.25,0.0,,
2016,CA-41,calculated_from_components,27.99,29.90274829,-1.9127482900000032,1.9127482900000032,0.9997683302281115,1.0,-0.00023166977188848747,,,,,,2.25,0.0,,
2016,CA-42,calculated_from_components,-16.81,-17.64423606,0.834236060000002,0.834236060000002,0.017747655425272617,0.0,0.017747655425272617,,,,,,-2.25,0.0,,
2016,CA-43,calculated_from_components,60.79,52.16840686,8.621593140000002,8.621593140000002,0.9999999999999857,1.0,-1.432187701766452e-14,,,,,,2.25,0.0,,
2016,CA-44,calculated_from_components,71.64,52.19574807,19.44425193,19.44425193,1.0,1.0,0.0,D,,,,,0.0,0.0,,
2016,CA-45,calculated_from_components,-13.510000000000002,-17.11950335,3.609503349999997,3.609503349999997,0.04552498395157314,0.0,0.04552498395157314,,,,,,-2.25,0.0,,
2016,CA-46,calculated_from_components,25.74,70.0199887,-44.279988700000004,44.279988700000004,1.0,1.0,0.0,D,,,,,0.0,0.0,,
2016,CA-47,calculated_from_components,25.29,27.44289079,-2.1528907900000007,2.1528907900000007,0.9992202422892297,1.0,-0.0007797577107703235,,,,,,2.25,0.0,,
2016,CA-48,calculated_from_components,-13.41,-16.63947052,3.2294705199999996,3.2294705199999996,0.046734436312413453,0.0,0.046734436312413453,,,,,,-2.25,0.0,,
2016,CA-49,calculated_from_components,-8.41,-0.5226419049,-7.8873580951,7.8873580951,0.146409752341494,0.0,0.146409752341494,,,,,,-2.25,0.0,,
2016,CA-5,calculated_from_components,44.99,53.73702031,-8.747020309999996,8.747020309999996,0.9999999908595556,1.0,-9.140444401367631e-09,,,,,,2.25,0.0,,
2016,CA-50,calculated_from_components,-24.51,-26.90252942,2.392529419999999,2.392529419999999,0.001085409568881104,0.0,0.001085409568881104,,,,,,-2.25,0.0,,
2016,CA-51,calculated_from_components,43.29,45.50830978,-2.2183097799999985,2.2183097799999985,0.9999999693362375,1.0,-3.066376252913727e-08,,,,,,2.25,0.0,,
2016,CA-52,calculated_from_components,9.190000000000001,13.05136969,-3.8613696899999983,3.8613696899999983,0.8748296065856207,1.0,-0.1251703934143793,,,,,,2.25,0.0,,
2016,CA-53,calculated_from_components,27.79,34.01850779,-6.228507790000002,6.228507790000002,0.9997456041025242,1.0,-0.00025439589747577873,,,,,,2.25,0.0,,
2016,CA-6,calculated_from_components,43.589999999999996,50.854031,-7.264031000000003,7.264031000000003,0.9999999751544049,1.0,-2.4845595136824272e-08,,,,,,2.25,0.0,,
2016,CA-7,calculated_from_components,6.79,2.342743549,4.4472564509999994,4.4472564509999994,0.8021484876798823,1.0,-0.19785151232011766,,,,,,2.25,0.0,,
2016,CA-8,calculated_from_components,-15.61,-24.51603813,8.906038129999999,8.906038129999999,0.025435796513301946,0.0,0.025435796513301946,,,,,,-2.25,0.0,,
2016,CA-9,calculated_from_components,20.49,14.71904547,5.770954529999999,5.770954529999999,0.9948109689991865,1.0,-0.005189031000813471,,,,,,2.25,0.0,,
2016,CO-1,calculated_from_components,42.99,40.16082905,2.8291709500000053,2.8291709500000053,0.9999999622073426,1.0,-3.7792657447965894e-08,,,,,,2.25,0.0,,
2016,CO-2,calculated_from_components,21.189999999999998,19.71826674,1.471733259999997,1.471733259999997,0.9959817220431074,1.0,-0.00401827795689258,,,,,,2.25,0.0,,
2016,CO-3,calculated_from_components,-7.71,-14.25153127,6.541531269999999,6.541531269999999,0.16742328712788504,0.0,0.16742328712788504,,,,,,-2.25,0.0,,
2016,CO-4,calculated_from_components,-21.01,-31.89387481,10.883874809999998,10.883874809999998,0.004294236335483713,0.0,0.004294236335483713,,,,,,-2.25,0.0,,
2016,CO-5,calculated_from_components,-22.51,-31.42850829,8.918508289999998,8.918508289999998,0.002434001366761923,0.0,0.002434001366761923,,,,,,-2.25,0.0,,
2016,CO-6,calculated_from_components,3.3899999999999997,-8.303025634,11.693025634000001,11.693025634000001,0.6642297782086578,0.0,0.6642297782086578,,,,,,-2.25,0.0,,
2016,CO-7,calculated_from_components,17.59,15.38410541,2.2058945899999998,2.2058945899999998,0.9861046280239972,1.0,-0.013895371976002768,,,,,,2.25,0.0,,
2016,CT-1,calculated_from_components,30.49,25.99568587,4.494314129999999,4.494314129999999,0.9999315800448455,1.0,-6.841995515449728e-05,,,,,,2.25,0.0,,
2016,CT-2,calculated_from_components,16.09,22.72805724,-6.638057239999998,6.638057239999998,0.9779217253699348,1.0,-0.022078274630065176,,,,,,2.25,0.0,,
2016,CT-3,calculated_from_components,26.84,31.18763717,-4.347637169999999,4.347637169999999,0.9996063973049468,1.0,-0.0003936026950531746,,,,,,0.0,0.0,,
2016,CT-4,calculated_from_components,13.89,21.41927665,-7.52927665,7.52927665,0.9588431922185625,1.0,-0.04115680778143749,,,,,,2.25,0.0,,
2016,CT-5,calculated_from_components,8.739999999999998,12.48827172,-3.7482717200000017,3.7482717200000017,0.8628545141183421,1.0,-0.13714548588165787,,,,,,0.0,0.0,,
2016,DE-AL,calculated_from_components,19.14,14.56265439,4.57734561,4.57734561,0.9916695769381051,1.0,-0.00833042306189491,,,,,,0.0,0.0,,
2016,FL-1,calculated_from_components,0.54,-38.19971505,38.73971505,38.73971505,0.5269262255117764,0.0,0.5269262255117764,,,,,,0.0,0.0,,
2016,FL-10,calculated_from_components,0.54,29.7373435,-29.197343500000002,29.197343500000002,0.5269262255117764,1.0,-0.47307377448822363,,,,,,0.0,0.0,,
2016,FL-11,calculated_from_components,-1.71,-33.77161981,32.061619809999996,32.061619809999996,0.415314994703623,0.0,0.415314994703623,,,,,,-2.25,0.0,,
2016,FL-12,calculated_from_components,-1.71,-37.18164087,35.47164087,35.47164087,0.415314994703623,0.0,0.415314994703623,,,,,,-2.25,0.0,,
2016,FL-13,calculated_from_components,-1.71,3.806183643,-5.516183643,5.516183643,0.415314994703623,1.0,-0.584685005296377,,,,,,-2.25,0.0,,
2016,FL-14,calculated_from_components,2.79,23.57413129,-20.78413129,20.78413129,0.6364494827181205,1.0,-0.3635505172818795,,,,,,2.25,0.0,,
2016,FL-15,calculated_from_components,-1.71,-14.92241125,13.212411249999999,13.212411249999999,0.415314994703623,0.0,0.415314994703623,,,,,,-2.25,0.0,,
2016,FL-16,calculated_from_components,-1.71,-19.53585754,17.825857539999998,17.825857539999998,0.415314994703623,0.0,0.415314994703623,,,,,,-2.25,0.0,,
2016,FL-17,calculated_from_components,-1.71,-27.57038459,25.86038459,25.86038459,0.415314994703623,0.0,0.415314994703623,,,,,,-2.25,0.0,,
2016,FL-18,calculated_from_components,0.54,-10.52623178,11.066231779999999,11.066231779999999,0.5269262255117764,0.0,0.5269262255117764,,,,,,0.0,0.0,,
2016,FL-19,calculated_from_components,0.54,-31.77968202,32.31968202,32.31968202,0.5269262255117764,0.0,0.5269262255117764,,,,,,0.0,0.0,,
2016,FL-2,calculated_from_components,0.54,-37.38386892,37.92386892,37.92386892,0.5269262255117764,0.0,0.5269262255117764,,,,,,0.0,0.0,,
2016,FL-20,calculated_from_components,2.79,60.62400922,-57.83400922,57.83400922,0.6364494827181205,1.0,-0.3635505172818795,,,,,,2.25,0.0,,
2016,FL-21,calculated_from_components,2.79,27.56140189,-24.77140189,24.77140189,0.6364494827181205,1.0,-0.3635505172818795,,,,,,2.25,0.0,,
2016,FL-22,calculated_from_components,2.79,17.87065266,-15.080652660000002,15.080652660000002,0.6364494827181205,1.0,-0.3635505172818795,,,,,,2.25,0.0,,
2016,FL-23,calculated_from_components,2.79,16.21905175,-13.42905175,13.42905175,0.6364494827181205,1.0,-0.3635505172818795,,,,,,2.25,0.0,,
2016,FL-24,calculated_from_components,2.79,100.0,-97.21,97.21,1.0,1.0,0.0,D,,,,,2.25,0.0,,
2016,FL-25,calculated_from_components,-1.71,-24.72042331,23.01042331,23.01042331,0.415314994703623,0.0,0.415314994703623,,,,,,-2.25,0.0,,
2016,FL-26,calculated_from_components,-1.71,-11.78219304,10.072193039999998,10.072193039999998,0.415314994703623,0.0,0.415314994703623,,,,,,-2.25,0.0,,
2016,FL-27,calculated_from_components,-1.71,-9.787713303,8.077713303,8.077713303,0.415314994703623,0.0,0.415314994703623,,,,,,-2.25,0.0,,
2016,FL-3,calculated_from_components,-1.71,-16.77998249,15.069982489999997,15.069982489999997,0.415314994703623,0.0,0.415314994703623,,,,,,-2.25,0.0,,
2016,FL-4,calculated_from_components,0.54,-42.57680722,43.11680722,43.11680722,0.5269262255117764,0.0,0.5269262255117764,,,,,,0.0,0.0,,
2016,FL-5,calculated_from_components,0.54,28.46860411,-27.928604110000002,27.928604110000002,0.5269262255117764,1.0,-0.47307377448822363,,,,,,0.0,0.0,,
2016,FL-6,calculated_from_components,-1.71,-17.13470664,15.42470664,15.42470664,0.415314994703623,0.0,0.415314994703623,,,,,,-2.25,0.0,,
2016,FL-7,calculated_from_components,-1.71,2.956553703,-4.666553703,4.666553703,0.415314994703623,1.0,-0.584685005296377,,,,,,-2.25,0.0,,
2016,FL-8,calculated_from_components,-1.71,-30.56014297,28.85014297,28.85014297,0.415314994703623,0.0,0.415314994703623,,,,,,-2.25,0.0,,
2016,FL-9,calculated_from_components,0.54,14.96964042,-14.429640419999998,14.429640419999998,0.5269262255117764,1.0,-0.47307377448822363,,,,,,0.0,0.0,,
2016,GA-1,calculated_from_components,-14.61,-99.58837015,84.97837015,84.97837015,0.0,0.0,0.0,R,,,,,-2.25,0.0,,
2016,GA-10,calculated_from_components,-27.91,-99.55232599,71.64232599,71.64232599,0.0,0.0,0.0,R,,,,,-2.25,0.0,,
2016,GA-11,calculated_from_components,-37.11,-34.81154776,-2.298452239999996,2.298452239999996,1.7263709806504962e-06,0.0,1.7263709806504962e-06,,,,,,-2.25,0.0,,
2016,GA-12,calculated_from_components,-13.510000000000002,-23.2017056,9.691705599999999,9.691705599999999,0.04552498395157314,0.0,0.04552498395157314,,,,,,-2.25,0.0,,
2016,GA-13,calculated_from_components,41.99,100.0,-58.01,58.01,1.0,1.0,0.0,D,,,,,2.25,0.0,,
2016,GA-14,calculated_from_components,-49.61,-100.0,50.39,50.39,0.0,0.0,0.0,R,,,,,-2.25,0.0,,
2016,GA-2,calculated_from_components,20.59,22.45969687,-1.8696968699999985,1.8696968699999985,0.994994942889278,1.0,-0.005005057110721967,,,,,,2.25,0.0,,
2016,GA-3,calculated_from_components,-32.36,-36.69319595,4.333195950000004,4.333195950000004,2.58596473843367e-05,0.0,2.58596473843367e-05,,,,,,0.0,0.0,,
2016,GA-4,calculated_from_components,50.79,51.43891944,-0.6489194400000002,0.6489194400000002,0.9999999998944337,1.0,-1.0556633345260025e-10,,,,,,2.25,0.0,,
2016,GA-5,calculated_from_components,70.09,68.87828607,1.211713930000002,1.211713930000002,1.0,1.0,0.0,,,,,,2.25,0.0,,
2016,GA-6,calculated_from_components,-25.01,-23.36497906,-1.645020940000002,1.645020940000002,0.0008789504577508522,0.0,0.0008789504577508522,,,,,,-2.25,0.0,,
2016,GA-7,calculated_from_components,-23.61,-20.76336884,-2.846631160000001,2.846631160000001,0.0015723203724454294,0.0,0.0015723203724454294,,,,,,-2.25,0.0,,
2016,GA-8,calculated_from_components,-25.810000000000002,-35.2858387,9.475838699999997,9.475838699999997,0.0006223841668479043,0.0,0.0006223841668479043,,,,,,-2.25,0.0,,
2016,GA-9,calculated_from_components,-59.31,-100.0,40.69,40.69,0.0,0.0,0.0,R,,,,,-2.25,0.0,,
2016,HI-1,calculated_from_components,41.24,46.57824859,-5.338248589999999,5.338248589999999,0.9999998755083405,1.0,-1.2449165953665187e-07,,,,,,0.0,0.0,,
2016,HI-2,calculated_from_components,47.49,58.52774915,-11.037749149999996,11.037749149999996,0.9999999985769704,1.0,-1.4230295830586215e-09,,,,,,2.25,0.0,,
2016,IA-1,calculated_from_components,11.989999999999998,-7.66279544,19.65279544,19.65279544,0.9331613533028278,0.0,0.9331613533028278,,,,,,-2.25,0.0,,
2016,IA-2,calculated_from_components,15.89,7.469083755,8.420916245,8.420916245,0.9765711904018858,1.0,-0.02342880959811422,,,,,,2.25,0.0,,
2016,IA-3,calculated_from_components,2.49,-13.73245842,16.222458420000002,16.222458420000002,0.6222742147757118,0.0,0.6222742147757118,,,,,,-2.25,0.0,,
2016,IA-4,calculated_from_components,-9.809999999999999,-22.61281967,12.802819670000002,12.802819670000002,0.10989736733611025,0.0,0.10989736733611025,,,,,,-2.25,0.0,,
2016,ID-1,calculated_from_components,-34.410000000000004,-36.35780356,1.947803559999997,1.947803559999997,8.381754830105154e-06,0.0,8.381754830105154e-06,,,,,,-2.25,0.0,,
2016,ID-2,calculated_from_components,-32.71,-33.51919004,0.8091900399999972,0.8091900399999972,2.142979139685719e-05,0.0,2.142979139685719e-05,,,,,,-2.25,0.0,,
2016,IL-1,calculated_from_components,61.589999999999996,48.19193192,13.398068079999994,13.398068079999994,0.9999999999999934,1.0,-6.5503158452884236e-15,,,,,,2.25,0.0,,
2016,IL-10,calculated_from_components,14.689999999999998,5.209863075,9.480136924999996,9.480136924999996,0.9669307674911777,1.0,-0.03306923250882232,,,,,,-2.25,0.0,,
2016,IL-11,calculated_from_components,19.99,20.89573362,-0.905733620000003,0.905733620000003,0.9937978558687965,1.0,-0.0062021441312034575,,,,,,2.25,0.0,,
2016,IL-12,calculated_from_components,-0.20999999999999996,-14.61013029,14.40013029,14.40013029,0.48952193210388073,0.0,0.48952193210388073,,,,,,-2.25,0.0,,
2016,IL-13,calculated_from_components,0.24000000000000005,-19.32988543,19.56988543,19.56988543,0.5119745132306992,0.0,0.5119745132306992,,,,,,0.0,0.0,,
2016,IL-14,calculated_from_components,-11.71,-18.60974809,6.899748089999999,6.899748089999999,0.07149678885087833,0.0,0.07149678885087833,,,,,,-2.25,0.0,,
2016,IL-15,calculated_from_components,-31.51,-100.0,68.49,68.49,0.0,0.0,0.0,R,,,,,-2.25,0.0,,
2016,IL-16,calculated_from_components,-9.41,-99.94958688,90.53958688,90.53958688,0.0,0.0,0.0,R,,,,,-2.25,0.0,,
2016,IL-17,calculated_from_components,19.79,20.61602129,-0.8260212899999999,0.8260212899999999,0.9933458819464832,1.0,-0.006654118053516789,,,,,,2.25,0.0,,
2016,IL-18,calculated_from_components,-25.01,-44.26821929,19.258219289999996,19.258219289999996,0.0008789504577508522,0.0,0.0008789504577508522,,,,,,-2.25,0.0,,
2016,IL-2,calculated_from_components,64.99000000000001,59.61524097,5.374759030000007,5.374759030000007,0.9999999999999998,1.0,-2.220446049250313e-16,,,,,,2.25,0.0,,
2016,IL-3,calculated_from_components,16.09,99.9596293,-83.8696293,83.8696293,1.0,1.0,0.0,D,,,,,2.25,0.0,,
2016,IL-4,calculated_from_components,66.59,100.0,-33.41,33.41,1.0,1.0,0.0,D,,,,,2.25,0.0,,
2016,IL-5,calculated_from_components,36.99,40.36031671,-3.3703167099999973,3.3703167099999973,0.9999981437207708,1.0,-1.8562792292176056e-06,,,,,,2.25,0.0,,
2016,IL-6,calculated_from_components,-9.91,-18.44803008,8.538030079999999,8.538030079999999,0.10756492489722795,0.0,0.10756492489722795,,,,,,-2.25,0.0,,
2016,IL-7,calculated_from_components,78.19000000000001,68.47908669,9.71091331000001,9.71091331000001,1.0,1.0,0.0,,,,,,2.25,0.0,,
2016,IL-8,calculated_from_components,17.04,16.62985626,0.41014373999999876,0.41014373999999876,0.9834731947624631,1.0,-0.016526805237536912,,,,,,0.0,0.0,,
2016,IL-9,calculated_from_components,34.49,32.95814625,1.5318537500000033,1.5318537500000033,0.999991988999971,1.0,-8.011000029006787e-06,,,,,,2.25,0.0,,
2016,IN-1,calculated_from_components,26.59,81.51172702,-54.92172701999999,54.92172701999999,0.9995594647085952,1.0,-0.00044053529140475334,,,,,,2.25,0.0,,
2016,IN-2,calculated_from_components,-13.46,-22.33727651,8.877276509999998,8.877276509999998,0.04612652635977922,0.0,0.04612652635977922,,,,,,0.0,0.0,,
2016,IN-3,calculated_from_components,-26.26,-47.12773327,20.86773327,20.86773327,0.0005104441016114016,0.0,0.0005104441016114016,,,,,,0.0,0.0,,
2016,IN-4,calculated_from_components,-25.71,-34.11636621,8.406366210000002,8.406366210000002,0.0006501583750030001,0.0,0.0006501583750030001,,,,,,-2.25,0.0,,
2016,IN-5,calculated_from_components,-18.51,-27.16657206,8.656572059999998,8.656572059999998,0.010298123511352978,0.0,0.010298123511352978,,,,,,-2.25,0.0,,
2016,IN-6,calculated_from_components,-24.810000000000002,-42.43973211,17.62973211,17.62973211,0.0009567669822806607,0.0,0.0009567669822806607,,,,,,-2.25,0.0,,
2016,IN-7,calculated_from_components,30.29,24.28798126,6.0020187400000005,6.0020187400000005,0.9999243099971931,1.0,-7.56900028069385e-05,,,,,,2.25,0.0,,
2016,IN-8,calculated_from_components,-20.51,-32.01283961,11.502839609999999,11.502839609999999,0.005151761954718529,0.0,0.005151761954718529,,,,,,-2.25,0.0,,
2016,IN-9,calculated_from_components,-15.96,-13.67971429,-2.280285710000001,2.280285710000001,0.022948421740981544,0.0,0.022948421740981544,,,,,,0.0,0.0,,
2016,KS-1,calculated_from_components,-41.96,-65.89577898,23.935778980000002,23.935778980000002,7.666092924320712e-08,0.0,7.666092924320712e-08,,,,,,0.0,0.0,,
2016,KS-2,calculated_from_components,-15.309999999999999,-28.37515677,13.065156770000002,13.065156770000002,0.02774394603189023,0.0,0.02774394603189023,,,,,,-2.25,0.0,,
2016,KS-3,calculated_from_components,-11.21,-10.70259652,-0.5074034800000007,0.5074034800000007,0.0804290004011032,0.0,0.0804290004011032,,,,,,-2.25,0.0,,
2016,KS-4,calculated_from_components,-27.21,-31.06364736,3.85364736,3.85364736,0.0003325984094710818,0.0,0.0003325984094710818,,,,,,-2.25,0.0,,
2016,KY-1,calculated_from_components,-33.76,-45.23362798,11.473627980000003,11.473627980000003,1.2062362454415232e-05,0.0,1.2062362454415232e-05,,,,,,0.0,0.0,,
2016,KY-2,calculated_from_components,-29.91,-100.0,70.09,70.09,0.0,0.0,0.0,R,,,,,-2.25,0.0,,
2016,KY-3,calculated_from_components,15.690000000000001,26.9983916,-11.3083916,11.3083916,0.9751518089062561,1.0,-0.02484819109374392,,,,,,2.25,0.0,,
