state,district,district_id,region,district_type,college_share_tier,white_share_tier,black_share_tier,hispanic_share_tier,median_income_tier,education_race_error_group,demographic_error_group,election_system,general_election_party_structure,party_control_override,election_system_notes,state_error_group,region_error_group,district_type_error_group,state_environment_adjustment_dem,incumbent_raw,incumbent_party_raw,incumbent_party,inferred_incumbent_party,incumbent_running,open_seat,dem_candidate,gop_candidate,other_candidate,dem_candidate_italic,gop_candidate_italic,dem_candidate_is_incumbent,gop_candidate_is_incumbent,pres_2024_margin_dem,pres_2020_margin_dem,genballot_adjusted_margin_dem,district_partisan_baseline_dem,district_elasticity,manual_elasticity_override,national_environment_margin_dem,district_environment_adjustment_dem,incumbency_adjustment_dem,candidate_quality_adjustment_dem,special_adjustment_dem,fundamentals_margin_dem,polling_margin_dem,poll_count,polling_active,model_margin_dem,dem_win_probability,race_notes,elasticity_baseline_margin_dem,district_type_elasticity_base,partisan_baseline_elasticity_adjustment,region_elasticity_adjustment,calculated_district_elasticity,elasticity_notes,district_elasticity_input,national_pres_2024_margin_dem,national_pres_2020_margin_dem,pres_2024_relative_to_national_dem,pres_2020_relative_to_national_dem,imported_national_environment_margin_dem,house_environment_multiplier,house_national_environment_used_dem,generic_house_incumbency_points,use_candidate_war_adjustments,use_house_poll_spillover_adjustments,poll_spillover_adjustment_dem,poll_spillover_raw_adjustment_dem,poll_spillover_source_count,poll_spillover_notes,fundamentals_notes,national_environment_source_path,latest_poll_end_date,avg_poll_age_days,total_poll_weight,effective_poll_count,largest_pollster_weight_share,only_partisan_or_internal_polls,polling_notes,bayesian_polling_weight,bayesian_fundamentals_weight,bayesian_model_margin_dem,district_posterior_sd,pre_sim_dem_win_probability,simulated_dem_win_probability,avg_simulated_margin_dem,candidate_war_adjustment_dem,war_match_status,dem_war_name,gop_war_name,dem_candidate_war,gop_candidate_war,candidate_war_match_status,candidate_quality_adjustment_dem_before_war,candidate_event_adjustment_dem,candidate_event_count,candidate_event_ids,candidate_event_summary
CT,3,CT-3,Northeast,Suburban,High,High,Medium,Low,Unknown,High College / High White,High College / High White / Medium Black / Low Hispanic / Unknown Income,standard,D_vs_R,,,CT,Northeast,Suburban,0.0,"DeLauro, Rosa",D,D,D,True,False,"DeLauro, Rosa","Lancia, Christopher",,False,True,True,False,14.1,19.700000000000003,22.4,15.474,1.0,,5.8500000000000005,5.8500000000000005,1.5,0.1217999999999999,0.0,22.9458,,0,False,22.9458,0.9990750462476876,,15.474,1.1,-0.1,-0.05,0.95,District type base: Suburban=1.10. Partisan baseline adjustment: -0.10. Region adjustment: Northeast=-0.05. No manual override. Final elasticity: 0.95.,0.95,-1.5,4.52,15.6,15.180000000000003,5.8500000000000005,1.0,5.8500000000000005,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,22.9458,5.75,0.9786328112997432,0.9990750462476876,22.881793368603223,0.1217999999999999,Only D matched,Rosa DeLauro,,0.2319999999999999,0.0,Only D matched,0.0,0.0,0,,
CT,4,CT-4,Northeast,Suburban,Very High,Medium,Medium,Medium,Unknown,Very High College / Medium White,Very High College / Medium White / Medium Black / Medium Hispanic / Unknown Income,standard,D_vs_R,,,CT,Northeast,Suburban,0.0,"Himes, Jim",D,D,D,True,False,"Himes, Jim","Goldstein, Michael",,False,True,True,False,23.4,31.200000000000003,31.7,25.433999999999997,1.0,,5.8500000000000005,5.8500000000000005,1.5,-3.0275,0.0,29.7565,,0,False,29.7565,0.9999250037498124,,25.433999999999997,1.1,-0.2,-0.05,0.8500000000000001,District type base: Suburban=1.10. Partisan baseline adjustment: -0.20. Region adjustment: Northeast=-0.05. No manual override. Final elasticity: 0.85.,0.8500000000000001,-1.5,4.52,24.9,26.680000000000003,5.8500000000000005,1.0,5.8500000000000005,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,29.7565,5.75,0.993031875567256,0.9999250037498124,29.81280054832848,-3.0275,Both matched,Jim Himes,Michael Goldstein,-2.625,1.7,Both matched,0.0,0.0,0,,
CT,5,CT-5,Northeast,Suburban,High,High,Low,Medium,Unknown,High College / High White,High College / High White / Low Black / Medium Hispanic / Unknown Income,standard,D_vs_R,,,CT,Northeast,Suburban,0.0,"Hayes, Jahana",D,D,D,True,False,"Hayes, Jahana","Shea, Chris",,False,True,True,False,5.6,10.700000000000005,13.9,6.824000000000002,1.0,,5.8500000000000005,5.8500000000000005,1.5,-0.5341304347826088,0.0,13.639869565217394,,0,False,13.639869565217394,0.9660266986650669,,6.824000000000002,1.1,0.0,-0.05,1.05,District type base: Suburban=1.10. Partisan baseline adjustment: +0.00. Region adjustment: Northeast=-0.05. No manual override. Final elasticity: 1.05.,1.05,-1.5,4.52,7.1,6.180000000000005,5.8500000000000005,1.0,5.8500000000000005,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,13.639869565217394,5.75,0.906642465119442,0.9660266986650669,13.57324904425679,-0.5341304347826088,Only D matched,Jahana Hayes,,-1.0173913043478262,0.0,Only D matched,0.0,0.0,0,,
DE,AL,DE-AL,Mid-Atlantic,Mixed,High,High,Medium,Low,Unknown,High College / High White,High College / High White / Medium Black / Low Hispanic / Unknown Income,standard,Unresolved,,,DE,Mid-Atlantic,Mixed,0.0,"McBride, Sarah",D,D,D,False,True,,,,False,False,False,False,14.7,14.700000000000005,23.0,14.394,1.0,,5.8500000000000005,5.8500000000000005,0.0,0.0,0.0,20.244,,0,False,20.244,0.996475176241188,,14.394,0.95,0.0,0.0,0.95,District type base: Mixed=0.95. Partisan baseline adjustment: +0.00. Region adjustment: Mid-Atlantic=+0.00. No manual override. Final elasticity: 0.95.,0.95,-1.5,4.52,16.2,10.180000000000003,5.8500000000000005,1.0,5.8500000000000005,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,20.244,5.75,0.9668820153733793,0.996475176241188,20.196470875332615,0.0,Neither matched,,,0.0,0.0,Neither matched,0.0,0.0,0,,
FL,1,FL-1,Deep South,Rural,Medium,High,Medium,Low,Unknown,Medium College / High White,Medium College / High White / Medium Black / Low Hispanic / Unknown Income,standard,D_vs_R,,,FL,Deep South,Rural,0.0,"Patronis, Jimmy",R,R,R,True,False,"Valimont, Gay","Patronis, Jimmy",,True,False,False,True,-36.900000000000006,-32.199999999999996,-28.600000000000005,-35.796,1.0,,5.8500000000000005,5.8500000000000005,-1.5,2.2312499999999997,0.0,-29.21475,,0,False,-29.21475,2.499875006249687e-05,,-35.796,0.8,-0.2,-0.05,0.55,District type base: Rural=0.80. Partisan baseline adjustment: -0.20. Region adjustment: Deep South=-0.05. No manual override. Final elasticity: 0.55.,0.55,-1.5,4.52,-35.400000000000006,-36.72,5.8500000000000005,1.0,5.8500000000000005,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,-29.21475,5.75,0.0076215483017079,2.499875006249687e-05,-29.280695413983228,2.2312499999999997,Only D matched,Gay Valimont,,4.25,0.0,Only D matched,0.0,0.0,0,,
FL,2,FL-2,Deep South,Rural,Medium,High,Medium,Low,Unknown,Medium College / High White,Medium College / High White / Medium Black / Low Hispanic / Unknown Income,standard,D_vs_R,,,FL,Deep South,Rural,0.0,"Dunn, Neal",R,R,R,False,True,"Green, Amanda","Rogers, Austin",,True,True,False,False,-18.0,-10.9,-9.7,-16.176,1.0,,5.8500000000000005,5.8500000000000005,0.0,0.0,0.0,-10.325999999999995,,0,False,-10.325999999999995,0.0854207289635518,,-16.176,0.8,-0.1,-0.05,0.65,District type base: Rural=0.80. Partisan baseline adjustment: -0.10. Region adjustment: Deep South=-0.05. No manual override. Final elasticity: 0.65.,0.65,-1.5,4.52,-16.5,-15.42,5.8500000000000005,1.0,5.8500000000000005,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,-10.325999999999995,5.75,0.1517424021796664,0.0854207289635518,-10.311287623621618,0.0,Neither matched,,,0.0,0.0,Neither matched,0.0,0.0,0,,
FL,3,FL-3,Southeast,Rural,Medium,High,Medium,Medium,Unknown,Medium College / High White,Medium College / High White / Medium Black / Medium Hispanic / Unknown Income,standard,D_vs_R,,,FL,Southeast,Rural,0.0,"Cammack, Kat",R,R,R,True,False,"Harp, Seth","Cammack, Kat",,True,False,False,True,-20.9,-14.0,-12.599999999999998,-19.136,1.0,,5.8500000000000005,5.8500000000000005,-1.5,0.4750609756097561,0.0,-14.310939024390242,,0,False,-14.310939024390242,0.0284235788210589,,-19.136,0.8,-0.1,0.0,0.7000000000000001,District type base: Rural=0.80. Partisan baseline adjustment: -0.10. Region adjustment: Southeast=+0.00. No manual override. Final elasticity: 0.70.,0.7000000000000001,-1.5,4.52,-19.4,-18.52,5.8500000000000005,1.0,5.8500000000000005,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,-14.310939024390242,5.75,0.0843116130262443,0.0284235788210589,-14.315917574175558,0.4750609756097561,Only R matched,,Kat Cammack,0.0,-0.9048780487804878,Only R matched,0.0,0.0,0,,
FL,4,FL-4,Southeast,Rural,Low,Medium,High,Low,Unknown,Low College / Medium White,Low College / Medium White / High Black / Low Hispanic / Unknown Income,standard,D_vs_R,,,FL,Southeast,Rural,0.0,"Bean, Aaron",R,R,R,True,False,"Holloway, LaShonda","Bean, Aaron",,True,False,False,True,-11.800000000000004,-6.700000000000003,-3.5000000000000044,-10.576000000000004,1.0,,5.8500000000000005,5.8500000000000005,-1.5,0.5154545454545454,0.0,-5.710545454545458,,0,False,-5.710545454545458,0.2241137943102845,,-10.576000000000004,0.8,0.0,0.0,0.8,District type base: Rural=0.80. Partisan baseline adjustment: +0.00. Region adjustment: Southeast=+0.00. No manual override. Final elasticity: 0.80.,0.8,-1.5,4.52,-10.300000000000004,-11.220000000000002,5.8500000000000005,1.0,5.8500000000000005,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,-5.710545454545458,5.75,0.2785314966970904,0.2241137943102845,-5.7140088568457434,0.5154545454545454,Both matched,LaShonda Holloway,Aaron Bean,0.3681818181818181,-0.3681818181818181,Both matched,0.0,0.0,0,,
FL,5,FL-5,Southeast,Mixed,Medium,High,Medium,Low,Unknown,Medium College / High White,Medium College / High White / Medium Black / Low Hispanic / Unknown Income,standard,D_vs_R,,,FL,Southeast,Mixed,0.0,"Rutherford, John",R,R,R,True,False,"Grage, Rachel","Rutherford, John",,True,False,False,True,-21.4,-15.700000000000005,-13.099999999999998,-19.996,1.0,,5.8500000000000005,5.8500000000000005,-1.5,-0.5366666666666666,0.0,-16.182666666666663,,0,False,-16.182666666666663,0.0152742362881855,,-19.996,0.95,-0.1,0.0,0.85,District type base: Mixed=0.95. Partisan baseline adjustment: -0.10. Region adjustment: Southeast=+0.00. No manual override. Final elasticity: 0.85.,0.85,-1.5,4.52,-19.9,-20.22000000000001,5.8500000000000005,1.0,5.8500000000000005,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,-16.182666666666663,5.75,0.0631440381530468,0.0152742362881855,-16.256840810163524,-0.5366666666666666,Only R matched,,John Rutherford,0.0,1.022222222222222,Only R matched,0.0,0.0,0,,
FL,6,FL-6,Southeast,Mixed,Low,High,Medium,Low,Unknown,Low College / High White,Low College / High White / Medium Black / Low Hispanic / Unknown Income,standard,D_vs_R,,,FL,Southeast,Mixed,0.0,"Fine, Randy",R,R,R,True,False,"Yonce, Eric","Fine, Randy",,True,False,False,True,-30.0,-23.59999999999999,-21.7,-28.385999999999996,1.0,,5.8500000000000005,5.8500000000000005,-1.5,0.0,0.0,-24.03599999999999,,0,False,-24.03599999999999,0.0006749662516874,,-28.385999999999996,0.95,-0.2,0.0,0.75,District type base: Mixed=0.95. Partisan baseline adjustment: -0.20. Region adjustment: Southeast=+0.00. No manual override. Final elasticity: 0.75.,0.75,-1.5,4.52,-28.5,-28.11999999999999,5.8500000000000005,1.0,5.8500000000000005,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,-24.03599999999999,5.75,0.0178805396491109,0.0006749662516874,-24.076138460994834,0.0,Neither matched,,,0.0,0.0,Neither matched,0.0,0.0,0,,
FL,7,FL-7,Southeast,Mixed,Medium,High,Medium,Medium,Unknown,Medium College / High White,Medium College / High White / Medium Black / Medium Hispanic / Unknown Income,standard,D_vs_R,,,FL,Southeast,Mixed,0.0,"Mills, Cory",R,R,R,False,True,"Dalton, Bale","Elijah, Ryan",,True,True,False,False,-12.4,-5.5,-4.099999999999999,-10.636,1.0,,5.8500000000000005,5.8500000000000005,0.0,0.0,0.0,-4.785999999999999,1.0,2,True,-3.8819374999999985,0.2978101094945253,,-10.636,0.95,0.0,0.0,0.95,District type base: Mixed=0.95. Partisan baseline adjustment: +0.00. Region adjustment: Southeast=+0.00. No manual override. Final elasticity: 0.95.,0.95,-1.5,4.52,-10.9,-10.02,5.8500000000000005,1.0,5.8500000000000005,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,2026-06-21,79.0,0.5203254011139045,2.0,1.0,True,"Manual House polling average from 2 poll(s): PPP, PPP",0.1562499999999999,0.84375,-3.8819374999999985,5.525390625,0.3436682481339301,0.2978101094945253,-3.956890966123443,0.0,Neither matched,,,0.0,0.0,Neither matched,0.0,0.0,0,,
FL,8,FL-8,Southeast,Mixed,Medium,High,Medium,Low,Unknown,Medium College / High White,Medium College / High White / Medium Black / Low Hispanic / Unknown Income,standard,D_vs_R,,,FL,Southeast,Mixed,0.0,"Haridopolos, Mike",R,R,R,True,False,"Jenkins, Jennifer","Haridopolous, Mike",,True,False,False,True,-16.099999999999994,-10.700000000000005,-7.799999999999994,-14.785999999999996,1.0,,5.8500000000000005,5.8500000000000005,-1.5,0.0,0.0,-10.435999999999996,,0,False,-10.435999999999996,0.0794710264486775,,-14.785999999999996,0.95,0.0,0.0,0.95,District type base: Mixed=0.95. Partisan baseline adjustment: +0.00. Region adjustment: Southeast=+0.00. No manual override. Final elasticity: 0.95.,0.95,-1.5,4.52,-14.599999999999994,-15.220000000000004,5.8500000000000005,1.0,5.8500000000000005,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,-10.435999999999996,5.75,0.1493976333843101,0.0794710264486775,-10.523077405055329,0.0,Neither matched,,,0.0,0.0,Neither matched,0.0,0.0,0,,
FL,9,FL-9,Southeast,Mixed,Medium,Medium,Medium,High,Unknown,Medium College / Medium White,Medium College / Medium White / Medium Black / High Hispanic / Unknown Income,standard,D_vs_R,,,FL,Southeast,Mixed,0.0,"Soto, Darren",D,D,D,True,False,"Soto, Darren","Green, Dan",,False,False,True,True,-17.700000000000003,-6.799999999999997,-9.400000000000002,-14.736,1.0,,5.8500000000000005,5.8500000000000005,0.0,0.718392857142857,0.0,-8.167607142857142,1.0,1,True,-7.205008392857142,0.1667666616669166,,-14.736,0.95,0.0,0.0,0.95,District type base: Mixed=0.95. Partisan baseline adjustment: +0.00. Region adjustment: Southeast=+0.00. No manual override. Final elasticity: 0.95.,0.95,-1.5,4.52,-16.200000000000003,-11.319999999999997,5.8500000000000005,1.0,5.8500000000000005,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,2026-08-29,10.0,0.5770201383445722,1.0,1.0,False,Manual House polling average from 1 poll(s): Sea Polling,0.105,0.895,-7.205008392857142,5.5990625,0.2313267555789209,0.1667666616669166,-7.278694943659413,0.718392857142857,Only D matched,Darren Soto,,1.3683673469387754,0.0,Only D matched,0.0,0.0,0,,
FL,10,FL-10,Southeast,Urban,Medium,Low,High,High,Unknown,Medium College / Low White,Medium College / Low White / High Black / High Hispanic / Unknown Income,standard,uncontested,,,FL,Southeast,Urban,0.0,"Frost, Maxwell",D,D,D,True,False,"Frost, Maxwell",,,False,False,True,False,23.9,32.9,32.2,26.293999999999997,1.0,,5.8500000000000005,5.8500000000000005,1.5,-0.4804545454545454,0.0,33.163545454545456,,0,False,33.163545454545456,0.9999750012499375,,26.293999999999997,0.7,-0.2,0.0,0.55,District type base: Urban=0.70. Partisan baseline adjustment: -0.20. Region adjustment: Southeast=+0.00. No manual override. Final elasticity: 0.55.,0.55,-1.5,4.52,25.4,28.38,5.8500000000000005,1.0,5.8500000000000005,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,33.163545454545456,5.75,0.9960388724892806,0.9999750012499375,33.21882581000248,-0.4804545454545454,Only D matched,Maxwell Frost,,-0.9151515151515152,0.0,Only D matched,0.0,0.0,0,,
FL,11,FL-11,Southeast,Mixed,High,High,Medium,Medium,Unknown,High College / High White,High College / High White / Medium Black / Medium Hispanic / Unknown Income,standard,D_vs_R,,,FL,Southeast,Mixed,0.0,"Webster, Daniel",R,R,R,False,True,"Pericola, James","Strada, Joe",,True,True,False,False,-15.700000000000005,-9.599999999999994,-7.400000000000002,-14.176000000000002,1.0,,5.8500000000000005,5.8500000000000005,0.0,0.0,0.0,-8.326,,0,False,-8.326,0.1338683065846707,,-14.176000000000002,0.95,0.0,0.0,0.95,District type base: Mixed=0.95. Partisan baseline adjustment: +0.00. Region adjustment: Southeast=+0.00. No manual override. Final elasticity: 0.95.,0.95,-1.5,4.52,-14.200000000000005,-14.119999999999994,5.8500000000000005,1.0,5.8500000000000005,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,-8.326,5.75,0.1997805215044267,0.1338683065846707,-8.3462340511088,0.0,Neither matched,,,0.0,0.0,Neither matched,0.0,0.0,0,,
FL,12,FL-12,Southeast,Mixed,Medium,Medium,Medium,Medium,Unknown,Medium College / Medium White,Medium College / Medium White / Medium Black / Medium Hispanic / Unknown Income,standard,D_vs_R,,,FL,Southeast,Mixed,0.0,"Bilirakis, Gus",R,R,R,True,False,"Overman,  Kimberly","Bilirakis, Gus",,True,False,False,True,-15.299999999999995,-5.800000000000004,-6.9999999999999964,-12.755999999999997,1.0,,5.8500000000000005,5.8500000000000005,-1.5,-0.7053260869565217,0.0,-9.111326086956517,,0,False,-9.111326086956517,0.1136693165341733,,-12.755999999999997,0.95,0.0,0.0,0.95,District type base: Mixed=0.95. Partisan baseline adjustment: +0.00. Region adjustment: Southeast=+0.00. No manual override. Final elasticity: 0.95.,0.95,-1.5,4.52,-13.799999999999995,-10.320000000000004,5.8500000000000005,1.0,5.8500000000000005,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,,,0.0,0.0,0.0,False,,0.0,1.0,-9.111326086956517,5.75,0.1796744976917123,0.1136693165341733,-9.183647828686532,-0.7053260869565217,Only R matched,,Gus Bilirakis,0.0,1.3434782608695652,Only R matched,0.0,0.0,0,,
FL,13,FL-13,Southeast,Mixed,Medium,Very High,Low,Low,Unknown,Medium College / Very High White,Medium College / Very High White / Low Black / Low Hispanic / Unknown Income,standard,D_vs_R,,,FL,Southeast,Mixed,0.0,"Luna, Anna Paulina",R,R,R,True,False,"Gray, Leela","Luna, Anna Paulina",,True,False,False,True,-13.799999999999995,-7.800000000000004,-5.499999999999997,-12.305999999999996,1.0,,5.8500000000000005,5.8500000000000005,-1.5,1.546829268292683,0.0,-6.409170731707314,1.0,1,True,-5.631207804878046,0.2290135493225338,,-12.305999999999996,0.95,0.0,0.0,0.95,District type base: Mixed=0.95. Partisan baseline adjustment: +0.00. Region adjustment: Southeast=+0.00. No manual override. Final elasticity: 0.95.,0.95,-1.5,4.52,-12.299999999999995,-12.320000000000004,5.8500000000000005,1.0,5.8500000000000005,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,2026-08-27,12.0,0.6281520636328051,1.0,1.0,False,Manual House polling average from 1 poll(s): Hart Research,0.105,0.895,-5.631207804878046,5.5990625,0.2811964346683102,0.2290135493225338,-5.606552094239909,1.546829268292683,Only R matched,,Anna Paulina Luna,0.0,-2.9463414634146345,Only R matched,0.0,0.0,0,,
FL,14,FL-14,Southeast,Mixed,Medium,Medium,Medium,Medium,Unknown,Medium College / Medium White,Medium College / Medium White / Medium Black / Medium Hispanic / Unknown Income,standard,D_vs_R,,,FL,Southeast,Mixed,0.0,"Castor, Kathy",D,D,D,True,False,"Castor, Kathy","Beltran, Mike",,False,True,True,False,-10.5,-2.8000000000000043,-2.2,-8.496,1.0,,5.8500000000000005,5.8500000000000005,1.5,0.91875,0.0,-0.2272499999999999,8.0,1,True,0.6366112500000001,0.5351482425878706,,-8.496,0.95,0.0,0.0,0.95,District type base: Mixed=0.95. Partisan baseline adjustment: +0.00. Region adjustment: Southeast=+0.00. No manual override. Final elasticity: 0.95.,0.95,-1.5,4.52,-9.0,-7.320000000000004,5.8500000000000005,1.0,5.8500000000000005,1.5,1,1,0.0,0.0,0,Poll spillover active but signal file missing,House fundamentals calculated as 70%*2024 presidential margin + 30%*2020 presidential margin + national environment * district elasticity + state environment adjustment + incumbency + candidate quality + candidate event adjustment + special adjustment.,/Users/benyelin/Desktop/Desktop - Ben’s MacBook Air/senate_model_python_Q1_auto_calendar_candidate_refresh/inputs/national_environment.csv,2026-07-15,55.0,0.4714174712915799,1.0,1.0,False,Manual House polling average from 1 poll(s): St. Pete Polls,0.105,0.895,0.6366112500000001,5.5990625,0.5265006122882233,0.5351482425878706,0.6601252156120673,0.91875,Only D matched,Kathy Castor,,1.75,0.0,Only D matched,0.0,0.0,0,,
