district_id,column,before,after,change
NC-5,candidate_quality_adjustment_dem_before_war,10.3554,11.649825,1.2944250000000004
NC-5,fundamentals_margin_dem_before_poll_spillover,-2.5954833333333323,-1.301058333333332,1.2944250000000002
UT-1,candidate_quality_adjustment_dem,10.35865384615385,11.509615384615389,1.150961538461539
UT-1,candidate_quality_adjustment_dem_before_war,9.20769230769231,10.35865384615385,1.150961538461539
UT-1,fundamentals_margin_dem,37.97410384615385,39.12506538461539,1.1509615384615373
UT-1,fundamentals_margin_dem_before_poll_spillover,37.97410384615385,39.12506538461539,1.1509615384615373
UT-1,model_margin_dem,37.97410384615385,39.12506538461539,1.1509615384615373
MD-8,candidate_quality_adjustment_dem,-8.620714285714286,-9.57857142857143,-0.9578571428571436
MD-8,fundamentals_margin_dem,54.630219350287895,53.67236220743075,-0.9578571428571436
MD-8,fundamentals_margin_dem_before_poll_spillover,54.64246071428571,53.68460357142857,-0.9578571428571436
MD-8,model_margin_dem,54.630219350287895,53.67236220743075,-0.9578571428571436
MD-8,candidate_quality_adjustment_dem_before_war,-7.662857142857143,-8.620714285714286,-0.9578571428571427
IL-9,candidate_quality_adjustment_dem,-8.20125,-9.1125,-0.9112500000000008
IL-9,candidate_quality_adjustment_dem_before_war,-7.29,-8.20125,-0.9112499999999999
IL-9,fundamentals_margin_dem,35.611886927197695,34.7006369271977,-0.9112499999999955
IL-9,fundamentals_margin_dem_before_poll_spillover,35.62154583333333,34.71029583333333,-0.9112499999999955
IL-9,model_margin_dem,35.611886927197695,34.7006369271977,-0.9112499999999955
IL-4,candidate_quality_adjustment_dem,7.492499999999998,8.324999999999998,0.8324999999999996
IL-4,candidate_quality_adjustment_dem_before_war,6.659999999999998,7.492499999999998,0.8324999999999996
IL-4,fundamentals_margin_dem,44.63091162452884,45.46341162452884,0.832499999999996
IL-4,fundamentals_margin_dem_before_poll_spillover,44.62832916666666,45.460829166666656,0.832499999999996
IL-4,model_margin_dem,44.63091162452884,45.46341162452884,0.832499999999996
CA-32,fundamentals_margin_dem,26.891179166666667,26.059804166666662,-0.8313750000000049
CA-32,fundamentals_margin_dem_before_poll_spillover,26.891179166666667,26.059804166666662,-0.8313750000000049
CA-32,model_margin_dem,26.891179166666667,26.059804166666662,-0.8313750000000049
CA-32,candidate_quality_adjustment_dem,-7.482374999999997,-8.313749999999997,-0.8313750000000004
CA-32,candidate_quality_adjustment_dem_before_war,-6.650999999999998,-7.482374999999997,-0.8313749999999986
NC-1,candidate_quality_adjustment_dem,7.299204545454543,8.11022727272727,0.8110227272727268
NC-1,candidate_quality_adjustment_dem_before_war,6.4881818181818165,7.299204545454543,0.8110227272727268
NC-1,fundamentals_margin_dem_before_poll_spillover,3.5631378787878782,4.374160606060605,0.8110227272727268
NC-1,fundamentals_margin_dem,3.5544914733006983,4.365514200573425,0.8110227272727264
NC-1,model_margin_dem,3.5544914733006983,4.365514200573425,0.8110227272727264
CA-35,candidate_quality_adjustment_dem,6.15765306122449,6.841836734693878,0.6841836734693878
CA-35,candidate_quality_adjustment_dem_before_war,5.473469387755102,6.15765306122449,0.6841836734693878
CA-35,fundamentals_margin_dem,24.122723894557826,24.80690756802721,0.6841836734693842
CA-35,fundamentals_margin_dem_before_poll_spillover,24.122723894557826,24.80690756802721,0.6841836734693842
CA-35,model_margin_dem,24.122723894557826,24.80690756802721,0.6841836734693842
NY-3,candidate_quality_adjustment_dem,6.1565625,6.840624999999999,0.6840624999999996
NY-3,candidate_quality_adjustment_dem_before_war,5.4725,6.1565625,0.6840624999999996
NY-3,fundamentals_margin_dem_before_poll_spillover,13.967462499999998,14.651524999999998,0.6840624999999996
NY-3,fundamentals_margin_dem,13.949143298777262,14.63320579877726,0.6840624999999978
NY-3,model_margin_dem,13.949143298777262,14.63320579877726,0.6840624999999978
NY-15,fundamentals_margin_dem,64.30192831416801,64.96567831416802,0.6637500000000074
NY-15,fundamentals_margin_dem_before_poll_spillover,64.30957916666665,64.97332916666666,0.6637500000000074
NY-15,model_margin_dem,64.30192831416801,64.96567831416802,0.6637500000000074
NY-15,candidate_quality_adjustment_dem,5.973750000000001,6.637500000000001,0.6637500000000003
NY-15,candidate_quality_adjustment_dem_before_war,5.3100000000000005,5.973750000000001,0.6637500000000003
OH-10,fundamentals_margin_dem_before_poll_spillover,-7.152395833333336,-7.779470833333336,-0.6270750000000005
OH-10,candidate_quality_adjustment_dem,-5.643675,-6.27075,-0.6270749999999996
OH-10,candidate_quality_adjustment_dem_before_war,-5.0166,-5.643675,-0.6270749999999996
OH-10,fundamentals_margin_dem,-7.157103504201932,-7.784178504201932,-0.6270749999999996
OH-10,model_margin_dem,-7.157103504201932,-7.784178504201932,-0.6270749999999996
PA-1,candidate_quality_adjustment_dem,-5.492295918367347,-6.102551020408163,-0.6102551020408162
PA-1,candidate_quality_adjustment_dem_before_war,-4.882040816326531,-5.492295918367347,-0.6102551020408162
PA-1,fundamentals_margin_dem,2.008819041827774,1.398563939786958,-0.610255102040816
PA-1,fundamentals_margin_dem_before_poll_spillover,2.0286040816326505,1.4183489795918345,-0.610255102040816
PA-1,model_margin_dem,2.008819041827774,1.398563939786958,-0.610255102040816
UT-4,fundamentals_margin_dem,-34.18245804612132,-34.77308304612132,-0.5906250000000028
UT-4,fundamentals_margin_dem_before_poll_spillover,-34.180175,-34.7708,-0.5906250000000028
UT-4,model_margin_dem,-34.18245804612132,-34.77308304612132,-0.5906250000000028
UT-4,candidate_quality_adjustment_dem,-5.315625000000001,-5.906250000000001,-0.5906250000000002
UT-4,candidate_quality_adjustment_dem_before_war,-4.7250000000000005,-5.315625000000001,-0.5906250000000002
NJ-10,fundamentals_margin_dem,54.06371712066993,53.48996712066992,-0.5737500000000111
NJ-10,model_margin_dem,54.06371712066993,53.48996712066992,-0.5737500000000111
NJ-10,fundamentals_margin_dem_before_poll_spillover,54.08207916666666,53.508329166666655,-0.573750000000004
NJ-10,candidate_quality_adjustment_dem,-5.16375,-5.737500000000001,-0.5737500000000004
NJ-10,candidate_quality_adjustment_dem_before_war,-4.59,-5.16375,-0.5737500000000004
TX-28,candidate_quality_adjustment_dem,5.063650568181818,5.626278409090909,0.5626278409090908
TX-28,candidate_quality_adjustment_dem_before_war,4.501022727272727,5.063650568181818,0.5626278409090908
TX-28,fundamentals_margin_dem,7.805222299043116,8.367850139952207,0.5626278409090908
TX-28,model_margin_dem,7.805222299043116,8.367850139952207,0.5626278409090908
TX-28,fundamentals_margin_dem_before_poll_spillover,7.806825568181815,8.369453409090905,0.5626278409090899
MD-2,fundamentals_margin_dem_before_poll_spillover,20.00105416666667,19.528554166666662,-0.47250000000000725
MD-2,fundamentals_margin_dem,19.9930207715431,19.520520771543097,-0.4725000000000037
MD-2,model_margin_dem,19.9930207715431,19.520520771543097,-0.4725000000000037
MD-2,candidate_quality_adjustment_dem,-4.2524999999999995,-4.725,-0.47250000000000014
MD-2,candidate_quality_adjustment_dem_before_war,-3.78,-4.2524999999999995,-0.4724999999999997
IL-16,fundamentals_margin_dem_before_poll_spillover,-23.401053879310343,-23.86831681034483,-0.4672629310344867
IL-16,candidate_quality_adjustment_dem,-4.205366379310347,-4.67262931034483,-0.46726293103448313
IL-16,candidate_quality_adjustment_dem_before_war,-3.738103448275864,-4.205366379310347,-0.46726293103448313
IL-16,fundamentals_margin_dem,-23.391784643487483,-23.859047574521966,-0.46726293103448313
IL-16,model_margin_dem,-23.391784643487483,-23.859047574521966,-0.46726293103448313
CO-4,candidate_quality_adjustment_dem_before_war,3.7053658536585368,4.168536585365854,0.46317073170731726
CO-4,candidate_quality_adjustment_dem,4.168536585365854,4.631707317073171,0.4631707317073168
CO-4,fundamentals_margin_dem_before_poll_spillover,-10.166392581300812,-9.703221849593495,0.4631707317073168
CO-4,fundamentals_margin_dem,-10.165037138828358,-9.701866407121043,0.46317073170731504
CO-4,model_margin_dem,-10.165037138828358,-9.701866407121043,0.46317073170731504
NY-6,fundamentals_margin_dem,21.624197529218677,22.07189639285504,0.447698863636365
NY-6,fundamentals_margin_dem_before_poll_spillover,21.633981439393935,22.0816803030303,0.447698863636365
NY-6,model_margin_dem,21.624197529218677,22.07189639285504,0.447698863636365
NY-6,candidate_quality_adjustment_dem,4.029289772727273,4.476988636363636,0.44769886363636324
NY-6,candidate_quality_adjustment_dem_before_war,3.5815909090909095,4.029289772727273,0.44769886363636324
TX-29,fundamentals_margin_dem,42.96854655797101,43.399959601449275,0.4314130434782655
TX-29,fundamentals_margin_dem_before_poll_spillover,42.96854655797101,43.399959601449275,0.4314130434782655
TX-29,model_margin_dem,42.96854655797101,43.399959601449275,0.4314130434782655
TX-29,candidate_quality_adjustment_dem_before_war,3.451304347826088,3.882717391304349,0.43141304347826104
TX-29,candidate_quality_adjustment_dem,3.882717391304349,4.3141304347826095,0.4314130434782606
MS-2,candidate_quality_adjustment_dem,3.868210227272727,4.2980113636363635,0.4298011363636367
MS-2,candidate_quality_adjustment_dem_before_war,3.4384090909090905,3.868210227272727,0.42980113636363626
MS-2,fundamentals_margin_dem,31.503281060606056,31.933082196969693,0.42980113636363626
MS-2,fundamentals_margin_dem_before_poll_spillover,31.503281060606056,31.933082196969693,0.42980113636363626
MS-2,model_margin_dem,31.503281060606056,31.933082196969693,0.42980113636363626
NY-16,candidate_quality_adjustment_dem,3.847500000000001,4.275000000000001,0.4275000000000002
NY-16,candidate_quality_adjustment_dem_before_war,3.420000000000001,3.847500000000001,0.4275000000000002
NY-16,fundamentals_margin_dem,45.661054166666666,46.08855416666666,0.4274999999999949
NY-16,fundamentals_margin_dem_before_poll_spillover,45.661054166666666,46.08855416666666,0.4274999999999949
NY-16,model_margin_dem,45.661054166666666,46.08855416666666,0.4274999999999949
OH-12,candidate_quality_adjustment_dem,-3.669211956521738,-4.076902173913043,-0.4076902173913046
OH-12,candidate_quality_adjustment_dem_before_war,-3.261521739130434,-3.669211956521738,-0.4076902173913042
OH-12,fundamentals_margin_dem_before_poll_spillover,-29.575657789855075,-29.983348007246377,-0.40769021739130196
OH-12,fundamentals_margin_dem,-29.568290187941457,-29.975980405332756,-0.4076902173912984
OH-12,model_margin_dem,-29.568290187941457,-29.975980405332756,-0.4076902173912984
ND-AL,fundamentals_margin_dem,-37.48310666586041,-37.88810666586041,-0.40500000000000114
ND-AL,fundamentals_margin_dem_before_poll_spillover,-37.48917083333333,-37.894170833333334,-0.40500000000000114
ND-AL,model_margin_dem,-37.48310666586041,-37.88810666586041,-0.40500000000000114
ND-AL,candidate_quality_adjustment_dem,-3.644999999999999,-4.049999999999999,-0.4049999999999998
ND-AL,candidate_quality_adjustment_dem_before_war,-3.2399999999999993,-3.644999999999999,-0.4049999999999998
TX-20,candidate_quality_adjustment_dem_before_war,3.216428571428572,3.618482142857144,0.402053571428572
TX-20,candidate_quality_adjustment_dem,3.618482142857144,4.020535714285716,0.40205357142857157
TX-20,fundamentals_margin_dem,40.46431130952381,40.866364880952375,0.4020535714285671
TX-20,fundamentals_margin_dem_before_poll_spillover,40.46431130952381,40.866364880952375,0.4020535714285671
TX-20,model_margin_dem,40.46431130952381,40.866364880952375,0.4020535714285671
IA-1,candidate_quality_adjustment_dem,3.4111607142857148,3.790178571428572,0.3790178571428573
IA-1,candidate_quality_adjustment_dem_before_war,3.0321428571428575,3.4111607142857148,0.3790178571428573
IA-1,fundamentals_margin_dem_before_poll_spillover,1.2835773809523818,1.6625952380952391,0.3790178571428573
IA-1,fundamentals_margin_dem,1.291725012977722,1.670742870120579,0.3790178571428571
IA-1,model_margin_dem,1.291725012977722,1.670742870120579,0.3790178571428571
NY-26,fundamentals_margin_dem,27.837704166666665,28.214579166666667,0.37687500000000185
NY-26,fundamentals_margin_dem_before_poll_spillover,27.837704166666665,28.214579166666667,0.37687500000000185
NY-26,model_margin_dem,27.837704166666665,28.214579166666667,0.37687500000000185
NY-26,candidate_quality_adjustment_dem_before_war,3.015,3.391875,0.37687500000000007
NY-26,candidate_quality_adjustment_dem,3.391875,3.76875,0.3768749999999996
IL-5,candidate_quality_adjustment_dem,-3.2595750000000003,-3.621750000000001,-0.3621750000000006
IL-5,fundamentals_margin_dem,39.62118577203021,39.25901077203021,-0.3621750000000006
IL-5,fundamentals_margin_dem_before_poll_spillover,39.62625416666666,39.26407916666666,-0.3621750000000006
IL-5,model_margin_dem,39.62118577203021,39.25901077203021,-0.3621750000000006
IL-5,candidate_quality_adjustment_dem_before_war,-2.8974,-3.2595750000000003,-0.36217500000000014
TX-27,fundamentals_margin_dem,-12.652042391304349,-12.29595543478261,0.3560869565217395
TX-27,fundamentals_margin_dem_before_poll_spillover,-12.652042391304349,-12.29595543478261,0.3560869565217395
TX-27,model_margin_dem,-12.652042391304349,-12.29595543478261,0.3560869565217395
TX-27,candidate_quality_adjustment_dem,3.204782608695652,3.560869565217391,0.35608695652173905
TX-27,candidate_quality_adjustment_dem_before_war,2.848695652173913,3.204782608695652,0.35608695652173905
CO-3,fundamentals_margin_dem,-1.104830163554335,-0.7504551635543347,0.3543750000000002
CO-3,model_margin_dem,-1.104830163554335,-0.7504551635543347,0.3543750000000002
CO-3,candidate_quality_adjustment_dem,3.1893750000000005,3.5437500000000006,0.3543750000000001
CO-3,candidate_quality_adjustment_dem_before_war,2.8350000000000004,3.1893750000000005,0.3543750000000001
CO-3,fundamentals_margin_dem_before_poll_spillover,-1.106691666666665,-0.752316666666665,0.3543750000000001
WV-1,fundamentals_margin_dem,-39.34580126811595,-38.9926490942029,0.35315217391304543
WV-1,fundamentals_margin_dem_before_poll_spillover,-39.34580126811595,-38.9926490942029,0.35315217391304543
WV-1,model_margin_dem,-39.34580126811595,-38.9926490942029,0.35315217391304543
WV-1,candidate_quality_adjustment_dem,3.178369565217391,3.5315217391304348,0.35315217391304365
WV-1,candidate_quality_adjustment_dem_before_war,2.8252173913043475,3.178369565217391,0.35315217391304365
CA-18,candidate_quality_adjustment_dem,-3.1439158163265297,-3.4932397959183663,-0.3493239795918366
CA-18,candidate_quality_adjustment_dem_before_war,-2.794591836734693,-3.1439158163265297,-0.3493239795918366
CA-18,fundamentals_margin_dem,35.38077585034013,35.0314518707483,-0.3493239795918299
CA-18,fundamentals_margin_dem_before_poll_spillover,35.38077585034013,35.0314518707483,-0.3493239795918299
CA-18,model_margin_dem,35.38077585034013,35.0314518707483,-0.3493239795918299
CA-22,fundamentals_margin_dem,4.497204166666666,4.152054166666666,-0.3451500000000003
CA-22,fundamentals_margin_dem_before_poll_spillover,4.497204166666666,4.152054166666666,-0.3451500000000003
CA-22,model_margin_dem,4.497204166666666,4.152054166666666,-0.3451500000000003
CA-22,candidate_quality_adjustment_dem,-3.1063499999999995,-3.4514999999999993,-0.34514999999999985
CA-22,candidate_quality_adjustment_dem_before_war,-2.7611999999999997,-3.1063499999999995,-0.34514999999999985
OR-6,candidate_quality_adjustment_dem,-3.0942613636363636,-3.4380681818181817,-0.34380681818181813
OR-6,candidate_quality_adjustment_dem_before_war,-2.7504545454545455,-3.0942613636363636,-0.34380681818181813
OR-6,fundamentals_margin_dem,15.818913636363632,15.475106818181814,-0.34380681818181813
OR-6,fundamentals_margin_dem_before_poll_spillover,15.818913636363632,15.475106818181814,-0.34380681818181813
OR-6,model_margin_dem,15.818913636363632,15.475106818181814,-0.34380681818181813
CA-25,candidate_quality_adjustment_dem,3.0648375,3.405375,0.34053749999999994
CA-25,candidate_quality_adjustment_dem_before_war,2.7243,3.0648375,0.34053749999999994
CA-25,fundamentals_margin_dem,19.148012499999997,19.488549999999996,0.34053749999999994
CA-25,fundamentals_margin_dem_before_poll_spillover,19.148012499999997,19.488549999999996,0.34053749999999994
CA-25,model_margin_dem,19.148012499999997,19.488549999999996,0.34053749999999994
CA-15,candidate_quality_adjustment_dem,-3.0374999999999996,-3.3749999999999996,-0.3374999999999999
MD-5,candidate_quality_adjustment_dem,-3.0375,-3.375,-0.3374999999999999
CA-15,candidate_quality_adjustment_dem_before_war,-2.6999999999999997,-3.0374999999999996,-0.3374999999999999
MD-5,candidate_quality_adjustment_dem_before_war,-2.7,-3.0375,-0.3374999999999999
CA-15,fundamentals_margin_dem,54.376054166666655,54.03855416666666,-0.3374999999999986
MD-5,fundamentals_margin_dem,35.65916164750136,35.32166164750136,-0.3374999999999986
CA-15,fundamentals_margin_dem_before_poll_spillover,54.376054166666655,54.03855416666666,-0.3374999999999986
MD-5,fundamentals_margin_dem_before_poll_spillover,35.66681249999999,35.32931249999999,-0.3374999999999986
CA-15,model_margin_dem,54.376054166666655,54.03855416666666,-0.3374999999999986
MD-5,model_margin_dem,35.65916164750136,35.32166164750136,-0.3374999999999986
NY-18,fundamentals_margin_dem,13.946489015151514,14.282454924242424,0.33596590909091084
NY-18,fundamentals_margin_dem_before_poll_spillover,13.946489015151514,14.282454924242424,0.33596590909091084
NY-18,model_margin_dem,13.946489015151514,14.282454924242424,0.33596590909091084
NY-18,candidate_quality_adjustment_dem,3.023693181818182,3.359659090909091,0.33596590909090907
NY-18,candidate_quality_adjustment_dem_before_war,2.687727272727273,3.023693181818182,0.33596590909090907
IL-14,fundamentals_margin_dem_before_poll_spillover,18.020298369565214,18.34899402173913,0.3286956521739164
IL-14,candidate_quality_adjustment_dem,2.958260869565217,3.2869565217391297,0.32869565217391283
IL-14,candidate_quality_adjustment_dem_before_war,2.629565217391304,2.958260869565217,0.32869565217391283
IL-14,fundamentals_margin_dem,18.02287172881247,18.35156738098638,0.32869565217391283
IL-14,model_margin_dem,18.02287172881247,18.35156738098638,0.32869565217391283
MD-7,candidate_quality_adjustment_dem,2.95465909090909,3.2829545454545443,0.3282954545454544
MD-7,candidate_quality_adjustment_dem_before_war,2.6263636363636356,2.95465909090909,0.3282954545454544
MD-7,fundamentals_margin_dem,66.30283740507711,66.63113285962257,0.3282954545454544
MD-7,fundamentals_margin_dem_before_poll_spillover,66.31048825757576,66.63878371212121,0.3282954545454544
MD-7,model_margin_dem,66.30283740507711,66.63113285962257,0.3282954545454544
CA-43,candidate_quality_adjustment_dem,-2.875293367346938,-3.194770408163264,-0.31947704081632633
CA-43,candidate_quality_adjustment_dem_before_war,-2.5558163265306115,-2.875293367346938,-0.31947704081632633
CA-43,fundamentals_margin_dem,55.40053579931971,55.08105875850339,-0.31947704081632367
CA-43,fundamentals_margin_dem_before_poll_spillover,55.40053579931971,55.08105875850339,-0.31947704081632367
CA-43,model_margin_dem,55.40053579931971,55.08105875850339,-0.31947704081632367
CA-21,fundamentals_margin_dem,14.851199999999997,14.545424999999996,-0.3057750000000006
CA-21,fundamentals_margin_dem_before_poll_spillover,14.851199999999997,14.545424999999996,-0.3057750000000006
CA-21,model_margin_dem,14.851199999999997,14.545424999999996,-0.3057750000000006
CA-21,candidate_quality_adjustment_dem,-2.7519750000000007,-3.057750000000001,-0.30577500000000013
CA-21,candidate_quality_adjustment_dem_before_war,-2.4462000000000006,-2.7519750000000007,-0.30577500000000013
IL-6,fundamentals_margin_dem,10.623382227107442,10.329659401020484,-0.29372282608695777
IL-6,fundamentals_margin_dem_before_poll_spillover,10.620807065217392,10.327084239130434,-0.29372282608695777
IL-6,model_margin_dem,10.623382227107442,10.329659401020484,-0.29372282608695777
IL-6,candidate_quality_adjustment_dem,-2.6435054347826084,-2.937228260869565,-0.29372282608695643
IL-6,candidate_quality_adjustment_dem_before_war,-2.349782608695652,-2.6435054347826084,-0.29372282608695643
TX-36,fundamentals_margin_dem,-17.165117401354415,-16.872138677950158,0.2929787234042571
TX-36,fundamentals_margin_dem_before_poll_spillover,-17.1688789893617,-16.875900265957444,0.2929787234042571
TX-36,model_margin_dem,-17.165117401354415,-16.872138677950158,0.2929787234042571
TX-36,candidate_quality_adjustment_dem,2.6368085106382977,2.929787234042553,0.29297872340425535
TX-36,candidate_quality_adjustment_dem_before_war,2.3438297872340423,2.6368085106382977,0.29297872340425535
TX-21,fundamentals_margin_dem,-12.990550822159172,-12.698050822159171,0.2925000000000004
TX-21,model_margin_dem,-12.990550822159172,-12.698050822159171,0.2925000000000004
TX-21,candidate_quality_adjustment_dem,2.6325,2.925,0.2925
TX-21,candidate_quality_adjustment_dem_before_war,2.34,2.6325,0.2925
TX-21,fundamentals_margin_dem_before_poll_spillover,-12.9931875,-12.7006875,0.29249999999999865
OH-14,candidate_quality_adjustment_dem,-2.626425,-2.9182499999999996,-0.2918249999999998
OH-14,candidate_quality_adjustment_dem_before_war,-2.3346,-2.626425,-0.2918249999999998
OH-14,fundamentals_margin_dem,-17.884409380759074,-18.176234380759073,-0.29182499999999933
OH-14,fundamentals_margin_dem_before_poll_spillover,-17.893250000000002,-18.185075,-0.29182499999999933
OH-14,model_margin_dem,-17.884409380759074,-18.176234380759073,-0.29182499999999933
NY-22,fundamentals_margin_dem,16.93362309617417,17.220498096174172,0.286875000000002
NY-22,fundamentals_margin_dem_before_poll_spillover,16.935049999999997,17.221925,0.286875000000002
NY-22,model_margin_dem,16.93362309617417,17.220498096174172,0.286875000000002
NY-22,candidate_quality_adjustment_dem,2.581875,2.8687500000000004,0.2868750000000002
NY-22,candidate_quality_adjustment_dem_before_war,2.295,2.581875,0.2868750000000002
CA-40,candidate_quality_adjustment_dem,2.4654375,2.7393750000000003,0.27393750000000017
CA-40,candidate_quality_adjustment_dem_before_war,2.1915,2.4654375,0.27393750000000017
CA-40,fundamentals_margin_dem,-3.3825249999999984,-3.1085874999999983,0.27393750000000017
CA-40,fundamentals_margin_dem_before_poll_spillover,-3.3825249999999984,-3.1085874999999983,0.27393750000000017
CA-40,model_margin_dem,-3.3825249999999984,-3.1085874999999983,0.27393750000000017
NJ-4,fundamentals_margin_dem,-27.154021650265932,-27.427171650265933,-0.2731500000000011
NJ-4,fundamentals_margin_dem_before_poll_spillover,-27.1340375,-27.407187500000003,-0.2731500000000011
NJ-4,model_margin_dem,-27.154021650265932,-27.427171650265933,-0.2731500000000011
NJ-4,candidate_quality_adjustment_dem,-2.4583500000000003,-2.7315000000000005,-0.2731500000000002
NJ-4,candidate_quality_adjustment_dem_before_war,-2.1852,-2.4583500000000003,-0.2731500000000002
NJ-5,fundamentals_margin_dem,15.34424021245443,15.610107559393208,0.2658673469387782
NJ-5,model_margin_dem,15.34424021245443,15.610107559393208,0.2658673469387782
NJ-5,fundamentals_margin_dem_before_poll_spillover,15.374843622448978,15.640710969387754,0.26586734693877645
NJ-5,candidate_quality_adjustment_dem,2.3928061224489796,2.658673469387755,0.26586734693877556
NJ-5,candidate_quality_adjustment_dem_before_war,2.126938775510204,2.3928061224489796,0.26586734693877556
NY-23,fundamentals_margin_dem,-18.393014099430967,-18.64801409943097,-0.25500000000000256
NY-23,fundamentals_margin_dem_before_poll_spillover,-18.399929166666663,-18.654929166666665,-0.25500000000000256
NY-23,model_margin_dem,-18.393014099430967,-18.64801409943097,-0.25500000000000256
NY-23,candidate_quality_adjustment_dem,-2.2949999999999995,-2.5499999999999994,-0.2549999999999999
NY-23,candidate_quality_adjustment_dem_before_war,-2.0399999999999996,-2.2949999999999995,-0.2549999999999999
CA-24,candidate_quality_adjustment_dem,-2.2326658163265307,-2.4807397959183675,-0.24807397959183675
