cycle,district_id,state,district,actual_dem_margin,model_margin_dem,fundamentals_margin_dem,district_partisan_baseline_dem,general_election_party_structure,party_control_fixed,_actual_dem_win,probability_shared,log_loss_shared,brier_shared,predicted_dem_win_shared,correct_winner_shared,probability_comparison,log_loss_comparison,brier_comparison,predicted_dem_win_comparison,correct_winner_comparison,shared_minus_comparison_log_loss,shared_minus_comparison_brier,shared_probability_extremity,comparison_probability_extremity,shared_more_extreme_by,shared_confidence_bucket,shared_calibration_bucket,shared_confident_wrong,comparison_confident_wrong,shared_catastrophic_miss,actual_margin_abs,actual_close_race
2018,MI-11,MI,11,6.682511592,-0.5869999999999997,-0.5869999999999997,-6.5,D_vs_R,,1.0,0.461,0.7743572359854884,0.2905209999999999,False,False,0.4707342355487307,0.7534615999530745,0.28012224942018643,False,False,0.020895636032413956,0.010398750579813487,0.03899999999999998,0.029265764451269327,0.009734235548730652,50–65%,35–50%,False,False,False,6.682511592,False
2018,NJ-2,NJ,2,7.670990041,-1.387548780487804,-1.387548780487804,-6.699999999999999,D_vs_R,,1.0,0.424,0.8580218237501793,0.33177600000000007,False,False,0.431105571165876,0.8414022741720362,0.32364087115850415,False,False,0.016619549578143156,0.00813512884149592,0.07600000000000001,0.068894428834124,0.007105571165876012,50–65%,35–50%,False,False,False,7.670990041,False
2018,NY-10,NY,10,60.88368301,64.813,64.813,57.4,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999999999998,9.992007221626415e-16,4.930380657631324e-32,True,True,0.0,-4.930380657631324e-32,0.5,0.4999999999999998,2.220446049250313e-16,99%+,99–100%,False,False,False,60.88368301,False
2018,NY-12,NY,12,69.6419284,75.113,75.113,67.7,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,69.6419284,False
2018,NY-13,NY,13,84.85379258,92.213,92.213,84.80000000000001,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,84.85379258,False
2018,CA-43,CA,43,55.33837961,65.52210714285715,65.52210714285715,59.6,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,55.33837961,False
2018,NY-15,NY,15,90.51259721,95.76175,95.76175,86.80000000000001,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,90.51259721,False
2018,CA-29,CA,29,61.21971401,66.633,66.633,58.8,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,61.21971401,False
2018,NJ-10,NJ,10,77.46941182,76.52300000000001,76.52300000000001,70.30000000000001,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,77.46941182,False
2018,MI-14,MI,14,63.56181649,66.213,66.213,58.8,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,63.56181649,False
2018,IL-7,IL,7,75.23015883,83.093,83.093,76.10000000000001,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,75.23015883,False
2018,IL-4,IL,4,73.1703061,74.6555,74.6555,66.80000000000001,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,73.1703061,False
2018,NY-9,NY,9,73.03353111,75.25777272727272,75.25777272727272,67.0,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,73.03353111,False
2018,IL-2,IL,2,62.11110686,64.213,64.213,56.8,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999999999996,9.992007221626415e-16,1.9721522630525295e-31,True,True,0.0,-1.9721522630525295e-31,0.5,0.49999999999999956,4.440892098500626e-16,99%+,99–100%,False,False,False,62.11110686,False
2018,OH-11,OH,11,64.49054496,69.23777272727273,69.23777272727273,61.4,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,64.49054496,False
2018,MO-1,MO,1,63.38551253,63.513000000000005,63.513000000000005,56.1,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.999999999999999,9.992007221626415e-16,9.98402083170343e-31,True,True,0.0,-9.98402083170343e-31,0.5,0.499999999999999,9.992007221626409e-16,99%+,99–100%,False,False,False,63.38551253,False
2018,CA-37,CA,37,78.15109697,81.413,81.413,74.0,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,78.15109697,False
2018,CA-12,CA,12,73.64636423,82.813,82.813,75.4,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,73.64636423,False
2018,CA-14,CA,14,58.44511155,64.013,64.013,56.6,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999999999994,9.992007221626415e-16,3.0814879110195774e-31,True,True,0.0,-3.0814879110195774e-31,0.5,0.49999999999999944,5.551115123125783e-16,99%+,99–100%,False,False,False,58.44511155,False
2018,WA-7,WA,7,67.1223089,75.21300000000001,75.21300000000001,67.80000000000001,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,67.1223089,False
2018,PA-3,PA,3,86.76155937,89.21300000000001,89.21300000000001,81.80000000000001,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,86.76155937,False
2018,TN-9,TN,9,60.74522251,63.013000000000005,63.013000000000005,55.6,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999999999984,1.5543122344752203e-15,2.4158865222393487e-30,True,True,-5.551115123125789e-16,-2.4158865222393487e-30,0.5,0.49999999999999845,1.5543122344752192e-15,99%+,99–100%,False,False,False,60.74522251,False
2018,MD-4,MD,4,58.19988607,62.67017171717172,62.67017171717172,55.4,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999999999978,2.2204460492503154e-15,4.930380657631324e-30,True,True,-1.221245327087674e-15,-4.930380657631324e-30,0.5,0.4999999999999978,2.220446049250313e-15,99%+,99–100%,False,False,False,58.19988607,False
2018,TX-18,TX,18,54.43222012,61.813,61.813,54.4,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999999999948,5.218048215738249e-15,2.7228027181768986e-29,True,True,-4.2188474935756075e-15,-2.7228027181768986e-29,0.5,0.4999999999999948,5.218048215738236e-15,99%+,99–100%,False,False,False,54.43222012,False
2018,MD-7,MD,7,55.18454157,61.67902272727272,61.67902272727272,53.5,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.999999999999994,5.9952043329758635e-15,3.594247499413235e-29,True,True,-4.996003610813222e-15,-3.594247499413235e-29,0.5,0.499999999999994,5.995204332975845e-15,99%+,99–100%,False,False,False,55.18454157,False
2018,NY-14,NY,14,64.52791706,61.46020108695651,61.46020108695651,55.8,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999999999926,7.438494264988577e-15,5.533119693026753e-29,True,True,-6.4392935428259355e-15,-5.533119693026753e-29,0.5,0.49999999999999256,7.438494264988549e-15,99%+,99–100%,False,False,False,64.52791706,False
2018,AL-4,AL,4,-59.64566673,-60.454788461538456,-60.454788461538456,-65.1,D_vs_R,,0.0,0.0,9.992007221626415e-16,0.0,False,True,1.9857026379112682e-14,1.98729921407905e-14,3.943014966207769e-28,False,True,-1.887379141862786e-14,-3.943014966207769e-28,0.5,0.4999999999999801,1.9872992140790302e-14,99%+,0–1%,False,False,False,59.64566673,False
2018,KY-5,KY,5,-57.8867703,-59.88130555555557,-59.88130555555557,-64.2,D_vs_R,,0.0,0.0,9.992007221626415e-16,0.0,False,True,3.4386021046038834e-14,3.4416913763380446e-14,1.1823984433786256e-27,False,True,-3.3417713041217805e-14,-1.1823984433786256e-27,0.5,0.49999999999996564,3.4361402612148595e-14,99%+,0–1%,False,False,False,57.8867703,False
2018,NJ-8,NJ,8,59.40243068,59.67925,59.67925,52.1,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999999999584,4.1633363423444235e-14,1.7333369499485123e-27,True,True,-4.0634162701281594e-14,-1.7333369499485123e-27,0.5,0.49999999999995837,4.163336342344337e-14,99%+,99–100%,False,False,False,59.40243068,False
2018,TX-13,TX,13,-64.61827918,-59.59825,-59.59825,-65.1,D_vs_R,,0.0,0.0,9.992007221626415e-16,0.0,False,True,4.5006231990713913e-14,4.496403249731985e-14,2.0255609180019606e-27,False,True,-4.396483177515721e-14,-2.0255609180019606e-27,0.5,0.499999999999955,4.50195436485501e-14,99%+,0–1%,False,False,False,64.61827918,False
2018,MN-5,MN,5,56.28615032,59.013000000000005,59.013000000000005,53.1,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999999999218,7.815970093361407e-14,6.1089388500315154e-27,True,True,-7.716050021145143e-14,-6.1089388500315154e-27,0.5,0.49999999999992184,7.815970093361102e-14,99%+,99–100%,False,False,False,56.28615032,False
2018,GA-4,GA,4,57.69383918,58.34228571428571,58.34228571428571,51.0,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999999998536,1.4643841694806888e-13,2.1444209958253324e-26,True,True,-1.4543921622590624e-13,-2.1444209958253324e-26,0.5,0.49999999999985356,1.4643841694805815e-13,99%+,99–100%,False,False,False,57.69383918,False
2018,IL-1,IL,1,53.74488629,58.18106818181818,58.18106818181818,51.9,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.99999999999983,1.699751450701259e-13,2.889154994160544e-26,True,True,-1.6897594434796326e-13,-2.889154994160544e-26,0.5,0.49999999999983,1.6997514507011147e-13,99%+,99–100%,False,False,False,53.74488629,False
2018,VA-8,VA,8,52.42156996,57.913,57.913,50.5,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999999997822,2.1782575743147944e-13,4.7448060600587384e-26,True,True,-2.168265567093168e-13,-4.7448060600587384e-26,0.5,0.4999999999997822,2.1782575743145571e-13,99%+,99–100%,False,False,False,52.42156996,False
2018,WI-4,WI,4,53.97400828,57.513000000000005,57.513000000000005,50.1,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999999996853,3.147482274812814e-13,9.906644670257729e-26,True,True,-3.1374902675911877e-13,-9.906644670257729e-26,0.5,0.49999999999968525,3.147482274812319e-13,99%+,99–100%,False,False,False,53.97400828,False
2018,CA-19,CA,19,47.50974723,56.922999999999995,56.922999999999995,49.3,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.999999999999461,5.390132784556588e-13,2.9053531435136093e-25,True,True,-5.380140777334962e-13,-2.9053531435136093e-25,0.5,0.499999999999461,5.390132784555135e-13,99%+,99–100%,False,False,False,47.50974723,False
2018,CA-18,CA,18,48.98325161,56.88282142857143,56.88282142857143,51.1,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.999999999999441,5.589972928989225e-13,3.1247797346814914e-25,True,True,-5.579980921767599e-13,-3.1247797346814914e-25,0.5,0.499999999999441,5.589972928987663e-13,99%+,99–100%,False,False,False,48.98325161,False
2018,TX-11,TX,11,-61.69972366,-56.387,-56.387,-60.8,D_vs_R,,0.0,0.0,9.992007221626415e-16,0.0,False,True,8.747998222533776e-13,8.747447211025434e-13,7.6527472901454115e-25,False,True,-8.737455203803808e-13,-7.6527472901454115e-25,0.5,0.4999999999991252,8.748002322533921e-13,99%+,0–1%,False,False,False,61.69972366,False
2018,GA-9,GA,9,-59.00990169,-55.93986585365853,-55.93986585365853,-60.6,D_vs_R,,0.0,0.0,9.992007221626415e-16,0.0,False,True,1.3058038934394437e-12,1.3058443215649617e-12,1.70512380812161e-24,False,True,-1.3048451208427991e-12,-1.70512380812161e-24,0.5,0.4999999999986942,1.3057888104128779e-12,99%+,0–1%,False,False,False,59.00990169,False
2018,CA-17,CA,17,50.69472727,55.4625652173913,55.4625652173913,51.3,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999999980044,1.99562588676571e-12,3.982522679921479e-24,True,True,-1.9946266860435475e-12,-3.982522679921479e-24,0.5,0.4999999999980044,1.995625886763719e-12,99%+,99–100%,False,False,False,50.69472727,False
2018,CA-28,CA,28,56.7440044,55.20088888888889,55.20088888888889,47.7,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999999974852,2.514766173081604e-12,6.324048905259593e-24,True,True,-2.5137669723594415e-12,-6.324048905259593e-24,0.5,0.49999999999748523,2.514766173078442e-12,99%+,99–100%,False,False,False,56.7440044,False
2018,TX-33,TX,33,54.25501577,54.72769114219115,54.72769114219115,47.1,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999999961912,3.8088421305887785e-12,1.4507278375692807e-23,True,True,-3.807842929866616e-12,-1.4507278375692807e-23,0.5,0.49999999999619116,3.8088421305815245e-12,99%+,99–100%,False,False,False,54.25501577,False
2018,TN-1,TN,1,-56.04417653,-54.687,-54.687,-59.1,D_vs_R,,0.0,0.0,9.992007221626415e-16,0.0,False,True,3.946712459365566e-12,3.946731830247758e-12,1.5576539236911398e-23,False,True,-3.945732629525595e-12,-1.5576539236911398e-23,0.5,0.49999999999605327,3.946731830239969e-12,99%+,0–1%,False,False,False,56.04417653,False
2018,PA-2,PA,2,58.03388421,54.38422340425532,54.38422340425532,45.9,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999999948624,5.137557046466109e-12,2.6394492405557967e-23,True,True,-5.136557845743946e-12,-2.6394492405557967e-23,0.5,0.49999999999486244,5.137557046452912e-12,99%+,99–100%,False,False,False,58.03388421,False
2018,CA-11,CA,11,48.26484234,54.113,54.113,46.7,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999999935014,6.498579452362007e-12,4.223153489838724e-23,True,True,-6.497580251639844e-12,-4.223153489838724e-23,0.5,0.4999999999935014,6.498579452340891e-12,99%+,99–100%,False,False,False,48.26484234,False
2018,CA-51,CA,51,42.40190342,53.68618181818182,53.68618181818182,46.9,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.999999999990615,9.385048294107875e-12,8.807913148191051e-23,True,True,-9.384049093385712e-12,-8.807913148191051e-23,0.5,0.49999999999061495,9.385048294063836e-12,99%+,99–100%,False,False,False,42.40190342,False
2018,NE-3,NE,3,-53.44297341,-53.59902127659575,-53.59902127659575,-57.0,D_vs_R,,0.0,0.0,9.992007221626415e-16,0.0,False,True,1.0113136482965592e-11,1.0113132553664152e-11,1.0227552952308968e-22,False,True,-1.0112133352941989e-11,-1.0227552952308968e-22,0.5,0.49999999998988687,1.0113132553613013e-11,99%+,0–1%,False,False,False,53.44297341,False
2018,OR-3,OR,3,52.77602868,53.513000000000005,53.513000000000005,46.1,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999999891144,1.0885625734206446e-11,1.184968476239277e-22,True,True,-1.0884626533484283e-11,-1.184968476239277e-22,0.5,0.4999999999891144,1.0885625734147197e-11,99%+,99–100%,False,False,False,52.77602868,False
2018,MO-8,MO,8,-48.37045526,-52.087,-52.087,-56.5,D_vs_R,,0.0,0.0,9.992007221626415e-16,0.0,False,True,3.6284171620178206e-11,3.628419786915518e-11,1.3165411101625455e-21,False,True,-3.6283198668433015e-11,-1.3165411101625455e-21,0.5,0.4999999999637158,3.6284197868496904e-11,99%+,0–1%,False,False,False,48.37045526,False
2018,TX-29,TX,29,51.14303709,51.52626086956522,51.52626086956522,43.6,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999999422422,5.775779854555728e-11,3.3359632926365002e-21,True,True,-5.7756799344835115e-11,-3.3359632926365002e-21,0.5,0.4999999999422422,5.7757798543889294e-11,99%+,99–100%,False,False,False,51.14303709,False
2018,TX-4,TX,4,-52.66585087,-51.4214512195122,-51.4214512195122,-55.7,D_vs_R,,0.0,0.0,9.992007221626415e-16,0.0,False,True,6.296736768436324e-11,6.296740906662282e-11,3.964889393097792e-21,False,True,-6.296640986590066e-11,-3.964889393097792e-21,0.5,0.49999999993703265,6.296735355348915e-11,99%+,0–1%,False,False,False,52.66585087,False
2018,IL-5,IL,5,53.32908204,51.19456666666666,51.19456666666666,44.5,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.999999999924133,7.586697936833551e-11,5.755798558038771e-21,True,True,-7.586598016761335e-11,-5.755798558038771e-21,0.5,0.499999999924133,7.586697936545761e-11,99%+,99–100%,False,False,False,53.32908204,False
2018,CO-1,CO,1,50.76617626,51.113,51.113,43.7,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999999188914,8.11085643126072e-11,6.578599204318757e-21,True,True,-8.110756511188503e-11,-6.578599204318757e-21,0.5,0.49999999991889144,8.11085643093179e-11,99%+,99–100%,False,False,False,50.76617626,False
2018,CA-2,CA,2,54.01590967,50.69695000000001,50.69695000000001,43.6,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999998861404,1.1385958843072971e-10,1.2964005876139082e-20,True,True,-1.1385858923000755e-10,-1.2964005876139082e-20,0.5,0.4999999998861404,1.138595884242477e-10,99%+,99–100%,False,False,False,54.01590967,False
2018,OK-3,OK,3,-47.74784782,-50.191,-50.191,-54.8,D_vs_R,,0.0,0.0,9.992007221626415e-16,0.0,False,True,1.7137716029849978e-10,1.7137713472029318e-10,2.937013107197769e-20,False,True,-1.7137613551957102e-10,-2.937013107197769e-20,0.5,0.49999999982862287,1.7137713470560811e-10,99%+,0–1%,False,False,False,47.74784782,False
2018,GA-13,GA,13,52.35213815,50.09799999999999,50.09799999999999,42.3,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999998153244,1.846756081562257e-10,3.410508024157344e-20,True,True,-1.8467460895550354e-10,-3.410508024157344e-20,0.5,0.4999999998153244,1.8467560813917316e-10,99%+,99–100%,False,False,False,52.35213815,False
2018,CA-15,CA,15,45.93508767,49.438,49.438,43.6,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999996873212,3.126787718122146e-10,9.776801431142498e-20,True,True,-3.126777726114924e-10,-9.776801431142498e-20,0.5,0.49999999968732123,3.126787717633306e-10,99%+,99–100%,False,False,False,45.93508767,False
