cycle,district_id,state,district,actual_dem_margin,model_margin_dem,fundamentals_margin_dem,district_partisan_baseline_dem,general_election_party_structure,party_control_fixed,_actual_dem_win,probability_shared,log_loss_shared,brier_shared,predicted_dem_win_shared,correct_winner_shared,probability_comparison,log_loss_comparison,brier_comparison,predicted_dem_win_comparison,correct_winner_comparison,shared_minus_comparison_log_loss,shared_minus_comparison_brier,shared_probability_extremity,comparison_probability_extremity,shared_more_extreme_by,shared_confidence_bucket,shared_calibration_bucket,shared_confident_wrong,comparison_confident_wrong,shared_catastrophic_miss,actual_margin_abs,actual_close_race
2016,AZ-6,AZ,6,-24.26058118,-24.879909090909088,-24.879909090909088,-24.619999999999997,D_vs_R,,0.0,0.0,9.992007221626415e-16,0.0,False,True,0.0009288746867961,0.000929306358221171,8.628081837705529e-07,False,True,-0.0009293063582201718,-8.628081837705529e-07,0.5,0.4990711253132039,0.0009288746867960884,99%+,0–1%,False,False,False,24.26058118,False
2016,AZ-7,AZ,7,50.48705694,43.4235,43.4235,41.28,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.999999972072216,2.7927784364293625e-08,7.799611177158973e-16,True,True,-2.7927783365092903e-08,-7.799611177158973e-16,0.5,0.499999972072216,2.792778397431306e-08,99%+,99–100%,False,False,False,50.48705694,False
2016,AZ-9,AZ,9,21.87512387,3.4159324324324323,3.4159324324324323,0.5800000000000001,D_vs_R,,1.0,0.707,0.34672461308556435,0.08584900000000002,True,True,0.665411761772606,0.40734923931021155,0.11194928916011138,True,True,-0.060624626224647205,-0.026100289160111353,0.20699999999999996,0.16541176177260597,0.04158823822739399,65–80%,65–80%,False,False,False,21.87512387,False
2016,CA-1,CA,1,-18.10620438,-21.234,-21.234,-20.22,D_vs_R,,0.0,0.0,9.992007221626415e-16,0.0,False,True,0.0039532841702622,0.0039611190539590784,1.562845573084569e-05,False,True,-0.003961119053958079,-1.562845573084569e-05,0.5,0.4960467158297378,0.003953284170262195,99%+,0–1%,False,False,False,18.10620438,False
2016,CA-10,CA,10,-3.400914817,-2.3811621621621617,-2.3811621621621617,-0.3199999999999998,D_vs_R,,0.0,0.345,0.4231200433468851,0.11902499999999998,False,True,0.3829106165548683,0.482741397748768,0.1466205402704294,False,True,-0.05962135440188293,-0.027595540270429417,0.15500000000000003,0.1170893834451317,0.037910616554868326,65–80%,20–35%,False,False,False,3.400914817,True
2016,CA-11,CA,11,44.10564403,35.666,35.666,33.68,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.999995925780004,4.074228295698793e-06,1.6599268576148157e-11,True,True,-4.074228294699592e-06,-1.6599268576148157e-11,0.5,0.49999592578000396,4.074219996041961e-06,99%+,99–100%,False,False,False,44.10564403,False
2016,CA-13,CA,13,81.56910964,77.27554545454545,77.27554545454545,74.58,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,1.0,9.992007221626415e-16,0.0,True,True,0.0,0.0,0.5,0.5,0.0,99%+,99–100%,False,False,False,81.56910964,False
2016,CA-14,CA,14,61.72625302,48.666,48.666,46.68,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.999999999425984,5.740159460514328e-10,3.2949430613218635e-19,True,True,-5.740149468507106e-10,-3.2949430613218635e-19,0.5,0.49999999942598405,5.740159458866856e-10,99%+,99–100%,False,False,False,61.72625302,False
2016,CA-15,CA,15,47.53359064,34.690999999999995,34.690999999999995,34.28,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999928527884624,7.147237079043972e-06,5.1082632763286765e-11,True,True,-7.147237078044772e-06,-5.1082632763286765e-11,0.5,0.4999928527884624,7.147211537605891e-06,99%+,99–100%,False,False,False,47.53359064,False
2016,CA-16,CA,16,16.06968492,17.266,17.266,15.28,D_vs_R,,1.0,0.997,0.0030045090202987243,9.000000000000015e-06,True,True,0.9846020680379656,0.01551771127636536,0.0002370963087074414,True,True,-0.012513202256066634,-0.0002280963087074414,0.497,0.48460206803796557,0.012397931962034425,99%+,99–100%,False,False,False,16.06968492,False
2016,CA-18,CA,18,42.29000093,35.73582142857142,35.73582142857142,35.379999999999995,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.999996088650234,3.911357415309967e-06,1.5298656991687276e-11,True,True,-3.9113574143107665e-06,-1.5298656991687276e-11,0.5,0.49999608865023404,3.911349765961525e-06,99%+,99–100%,False,False,False,42.29000093,False
2016,CA-19,CA,19,47.88886494,42.976,42.976,40.78,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.99999996183815,3.8161850741537435e-08,1.4563267964432549e-15,True,True,-3.816184974233671e-08,-1.4563267964432549e-15,0.5,0.49999996183815,3.816185001337402e-08,99%+,99–100%,False,False,False,47.88886494,False
2016,CA-2,CA,2,53.70019893,39.74995,39.74995,38.08,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999996688134354,3.3118661945945207e-07,1.096845405829227e-13,True,True,-3.3118661846025134e-07,-1.096845405829227e-13,0.5,0.4999996688134354,3.3118656461716967e-07,99%+,99–100%,False,False,False,53.70019893,False
2016,CA-20,CA,20,41.50615151,41.266,41.266,40.78,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.999999877652275,1.2234773243571633e-07,1.4968965800742515e-14,True,True,-1.223477314365156e-07,-1.4968965800742515e-14,0.5,0.49999987765227505,1.223477249512328e-07,99%+,99–100%,False,False,False,41.50615151,False
2016,CA-21,CA,21,-13.4765271,4.73905,4.73905,7.18,D_vs_R,,0.0,0.7865,1.5441184463134576,0.61858225,True,False,0.7233355913695207,1.28495002846949,0.5232143777418943,True,False,0.2591684178439677,0.09536787225810572,0.2865,0.22333559136952075,0.06316440863047923,65–80%,65–80%,False,False,False,13.4765271,False
2016,CA-22,CA,22,-35.13018905,-21.5447,-21.5447,-18.92,D_vs_R,,0.0,0.0,9.992007221626415e-16,0.0,False,True,0.0035205151324807,0.0035267267288441803,1.2394026798025601e-05,False,True,-0.003526726728843181,-1.2394026798025601e-05,0.5,0.4964794848675193,0.003520515132480695,99%+,0–1%,False,False,False,35.13018905,False
2016,CA-23,CA,23,-38.35022187,-30.43707926829268,-30.43707926829268,-29.32,D_vs_R,,0.0,0.0,9.992007221626415e-16,0.0,False,True,7.027684978872598e-05,7.027931932228462e-05,4.9388356162271546e-09,False,True,-7.027931932128542e-05,-4.9388356162271546e-09,0.5,0.4999297231502113,7.027684978871962e-05,99%+,0–1%,False,False,False,38.35022187,False
2016,CA-24,CA,24,6.838173313,6.408321428571429,6.408321428571429,7.08,D_vs_R,,1.0,0.8355,0.17972493094668862,0.027060249999999994,True,True,0.7886015989936848,0.23749402990474813,0.04468928394802686,True,True,-0.05776909895805951,-0.017629033948026868,0.3355,0.28860159899368476,0.04689840100631526,80–90%,80–90%,False,False,False,6.838173313,False
2016,CA-25,CA,25,-6.260123066,-5.2448250000000005,-5.2448250000000005,-5.82,D_vs_R,,0.0,0.1905,0.21133850586444725,0.03629025,False,True,0.2558979933125691,0.29557714778450533,0.06548378298139967,False,True,-0.08423864192005809,-0.02919353298139967,0.3095,0.24410200668743087,0.06539799331256912,80–90%,10–20%,False,False,False,6.260123066,False
2016,CA-26,CA,26,20.75902493,8.366,8.366,6.380000000000001,D_vs_R,,1.0,0.9115,0.09266368486341935,0.007832250000000004,True,True,0.8523239893776179,0.1597885552142816,0.021808204113341913,True,True,-0.06712487035086225,-0.01397595411334191,0.4115,0.3523239893776179,0.05917601062238209,90–95%,90–95%,False,False,False,20.75902493,False
2016,CA-27,CA,27,34.84072265,26.00725,26.00725,23.68,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9994292154702598,0.0005709474892427303,3.257949793907898e-07,True,True,-0.0005709474892417311,-3.257949793907898e-07,0.5,0.49942921547025976,0.0005707845297402425,99%+,99–100%,False,False,False,34.84072265,False
2016,CA-28,CA,28,55.97335887,41.95388888888888,41.95388888888888,39.879999999999995,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999230203978,7.697960521110253e-08,5.92585916228689e-15,True,True,-7.697960421190181e-08,-5.92585916228689e-15,0.5,0.49999992302039775,7.69796022481728e-08,99%+,99–100%,False,False,False,55.97335887,False
2016,CA-3,CA,3,18.70286341,8.780374999999998,8.780374999999998,7.279999999999999,D_vs_R,,1.0,0.9255,0.07742114696858486,0.005550250000000001,True,True,0.8639598601835377,0.14622896937819885,0.018506919641282624,True,True,-0.06880782240961399,-0.012956669641282623,0.4255,0.36395986018353765,0.061540139816462336,90–95%,90–95%,False,False,False,18.70286341,False
2016,CA-30,CA,30,45.27678306,30.426,30.426,29.28,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999293284360228,7.06740613298598e-05,4.994469954986357e-09,True,True,-7.06740613288606e-05,-4.994469954986357e-09,0.5,0.4999293284360228,7.067156397722041e-05,99%+,99–100%,False,False,False,45.27678306,False
2016,CA-31,CA,31,12.13507706,11.752515151515157,11.752515151515157,12.68,D_vs_R,,1.0,0.968,0.03252319170556006,0.001024000000000002,True,True,0.9292261236757986,0.07340316432287942,0.005008941569953356,True,True,-0.04087997261731936,-0.003984941569953354,0.46799999999999997,0.4292261236757986,0.03877387632420137,95–99%,95–99%,False,False,False,12.13507706,False
2016,CA-33,CA,33,32.87969499,21.472775,21.472775,19.880000000000003,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9963832714954028,0.003623284679846037,1.3080725075965576e-05,True,True,-0.003623284679845038,-1.3080725075965576e-05,0.5,0.49638327149540284,0.0036167285045971553,99%+,99–100%,False,False,False,32.87969499,False
2016,CA-35,CA,35,44.78182465,35.699571428571424,35.699571428571424,32.879999999999995,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.999996004884008,3.995123972525326e-06,1.596095178975927e-11,True,True,-3.995123971526125e-06,-1.596095178975927e-11,0.5,0.49999600488400797,3.995115992028175e-06,99%+,99–100%,False,False,False,44.78182465,False
2016,CA-36,CA,36,24.1078683,0.1388250000000004,0.1388250000000004,-0.7199999999999998,D_vs_R,,1.0,0.504,0.6851790109107684,0.24601599999999998,True,True,0.5069271997506981,0.6793878759363281,0.24312078634568796,True,True,0.005791134974440282,0.002895213654312029,0.0040000000000000036,0.00692719975069811,-0.0029271997506981062,50–65%,50–65%,False,False,False,24.1078683,False
2016,CA-38,CA,38,40.95659891,29.966,29.966,27.979999999999997,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999109698126284,8.903415079398445e-05,7.92637426342366e-09,True,True,-8.903415079298525e-05,-7.92637426342366e-09,0.5,0.4999109698126284,8.903018737160817e-05,99%+,99–100%,False,False,False,40.95659891,False
2016,CA-39,CA,39,-14.46085874,-9.206775,-9.206775,-7.62,D_vs_R,,0.0,0.067,0.06935007813479317,0.004489000000000001,False,True,0.1247385643741769,0.13323265367907589,0.015559709442130674,False,True,-0.06388257554428271,-0.011070709442130674,0.433,0.3752614356258231,0.057738564374176904,90–95%,5–10%,False,False,False,14.46085874,False
2016,CA-4,CA,4,-25.43977115,-23.24630113636364,-23.24630113636364,-22.32,D_vs_R,,0.0,0.0,9.992007221626415e-16,0.0,False,True,0.0018202513730819,0.0018219100437164993,3.313315061206542e-06,False,True,-0.0018219100437155001,-3.313315061206542e-06,0.5,0.4981797486269181,0.0018202513730818937,99%+,0–1%,False,False,False,25.43977115,False
2016,CA-41,CA,41,29.90274829,22.242875,22.242875,21.28,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9973006447102788,0.0027030051188145308,7.286518980145855e-06,True,True,-0.0027030051188135316,-7.286518980145855e-06,0.5,0.4973006447102788,0.002699355289721206,99%+,99–100%,False,False,False,29.90274829,False
2016,CA-42,CA,42,-17.64423606,-20.438886363636364,-20.438886363636364,-19.02,D_vs_R,,0.0,0.0005,0.0005001250416822429,2.5e-07,False,True,0.0052853711242886,0.005299388110045759,2.793514792146374e-05,False,True,-0.004799263068363516,-2.768514792146374e-05,0.4995,0.4947146288757114,0.004785371124288618,99%+,0–1%,False,False,False,17.64423606,False
2016,CA-43,CA,43,52.16840686,54.575107142857135,54.575107142857135,54.08,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999999956486,4.351408122725306e-12,1.8934752650437378e-23,True,True,-4.350408922003143e-12,-1.8934752650437378e-23,0.5,0.4999999999956486,4.3514081227158385e-12,99%+,99–100%,False,False,False,52.16840686,False
2016,CA-45,CA,45,-17.11950335,-15.710250000000002,-15.710250000000002,-15.72,D_vs_R,,0.0,0.0045,0.004510155477886019,2.0249999999999998e-05,False,True,0.0247012723737009,0.025011467602271742,0.0006101528568797593,False,True,-0.020501312124385725,-0.0005899028568797593,0.4955,0.4752987276262991,0.020201272373700896,99%+,0–1%,False,False,False,17.11950335,False
2016,CA-47,CA,47,27.44289079,20.461,20.461,18.58,D_vs_R,,1.0,0.9985,0.0015011261262670914,2.2499999999998374e-06,True,True,0.99475650271989,0.005257292657118788,2.7494263726520722e-05,True,True,-0.003756166530851697,-2.5244263726520884e-05,0.49850000000000005,0.49475650271989,0.003743497280110031,99%+,99–100%,False,False,False,27.44289079,False
2016,CA-48,CA,48,-16.63947052,-16.634,-16.634,-15.62,D_vs_R,,0.0,0.0045,0.004510155477886019,2.0249999999999998e-05,False,True,0.0187330964947537,0.01891078353173156,0.0003509289042817534,False,True,-0.01440062805384554,-0.0003306789042817534,0.4955,0.4812669035052463,0.014233096494753683,99%+,0–1%,False,False,False,16.63947052,False
2016,CA-49,CA,49,-0.5226419049,-12.444326086956522,-12.444326086956522,-10.62,D_vs_R,,0.0,0.019,0.019182819416773987,0.000361,False,True,0.0597843831514537,0.06164605039545862,0.003574172468799821,False,True,-0.04246323097868463,-0.0032131724687998213,0.481,0.4402156168485463,0.04078438315145366,95–99%,1–5%,False,False,False,0.5226419049,True
2016,CA-5,CA,5,53.73702031,40.26278571428571,40.26278571428571,38.28,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999997626057422,2.3739428598513216e-07,5.635603363978902e-14,True,True,-2.3739428498593143e-07,-5.635603363978902e-14,0.5,0.4999997626057422,2.3739425780711088e-07,99%+,99–100%,False,False,False,53.73702031,False
2016,CA-50,CA,50,-26.90252942,-28.711025,-28.711025,-26.72,D_vs_R,,0.0,0.0,9.992007221626415e-16,0.0,False,True,0.0001645225755818,0.00016453611090528513,2.7067677876069095e-08,False,True,-0.00016453611090428593,-2.7067677876069095e-08,0.5,0.4998354774244182,0.00016452257558180472,99%+,0–1%,False,False,False,26.90252942,False
2016,CA-51,CA,51,45.50830978,37.939181818181815,37.939181818181815,36.58,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.999998960476674,1.0395238662788703e-06,1.0806087452443032e-12,True,True,-1.0395238652796696e-06,-1.0806087452443032e-12,0.5,0.499998960476674,1.0395233259741232e-06,99%+,99–100%,False,False,False,45.50830978,False
2016,CA-52,CA,52,13.05136969,4.935875000000001,4.935875000000001,2.4800000000000004,D_vs_R,,1.0,0.7995,0.22376874670812816,0.04020025000000001,True,True,0.731514218425394,0.31263862135557186,0.07208461490772705,True,True,-0.0888698746474437,-0.031884364907727045,0.2995,0.231514218425394,0.067985781574606,65–80%,65–80%,False,False,False,13.05136969,False
2016,CA-53,CA,53,34.01850779,23.066,23.066,21.08,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.998044098379127,0.001957816894246612,3.825551150533635e-06,True,True,-0.0019578168942456127,-3.825551150533635e-06,0.5,0.498044098379127,0.001955901620873002,99%+,99–100%,False,False,False,34.01850779,False
2016,CA-6,CA,6,50.854031,38.61463636363636,38.61463636363636,36.879999999999995,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999993175866356,6.824135972164644e-07,4.656879998740012e-13,True,True,-6.824135962172636e-07,-4.656879998740012e-13,0.5,0.4999993175866356,6.824133643723584e-07,99%+,99–100%,False,False,False,50.854031,False
2016,CA-7,CA,7,2.342743549,2.5425833333333334,2.5425833333333334,0.08,D_vs_R,,1.0,0.659,0.41703174447962976,0.11628099999999998,True,True,0.6247713801747934,0.4703694878841767,0.14079651713592944,True,True,-0.053337743404546945,-0.024515517135929463,0.15900000000000003,0.12477138017479339,0.03422861982520664,65–80%,65–80%,False,False,False,2.342743549,True
2016,CA-8,CA,8,-24.51603813,-18.81087878787879,-18.81087878787879,-17.82,D_vs_R,,0.0,0.0025,0.002503130218118477,6.25e-06,False,True,0.0093128168055749,0.009356452207636127,8.672855685419828e-05,False,True,-0.006853321989517649,-8.047855685419828e-05,0.4975,0.4906871831944251,0.006812816805574884,99%+,0–1%,False,False,False,24.51603813,False
2016,CA-9,CA,9,14.71904547,16.377739130434783,16.377739130434783,13.78,D_vs_R,,1.0,0.9945,0.005515180688110111,3.0249999999999444e-05,True,True,0.979749047458632,0.02045881413187418,0.00041010107883273885,True,True,-0.014943633443764068,-0.0003798510788327394,0.49450000000000005,0.479749047458632,0.014750952541368045,99%+,99–100%,False,False,False,14.71904547,False
2016,CO-1,CO,1,40.16082905,38.266,38.266,36.28,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999991512758908,8.487244693812819e-07,7.20332613562407e-13,True,True,-8.487244683820812e-07,-7.20332613562407e-13,0.5,0.4999991512758908,8.487241092147713e-07,99%+,99–100%,False,False,False,40.16082905,False
2016,CO-2,CO,2,19.71826674,15.89763043478261,15.89763043478261,14.48,D_vs_R,,1.0,0.996,0.004008021397538822,1.600000000000003e-05,True,True,0.976623963233542,0.02365359024670401,0.0005464390949067987,True,True,-0.019645568849165188,-0.0005304390949067986,0.496,0.47662396323354195,0.01937603676645805,99%+,99–100%,False,False,False,19.71826674,False
2016,CO-3,CO,3,-14.25153127,-9.28025,-9.28025,-9.92,D_vs_R,,0.0,0.0615,0.06347242295557354,0.00378225,False,True,0.1228594118047893,0.131087993647739,0.015094435069018803,False,True,-0.06761557069216545,-0.011312185069018803,0.4385,0.3771405881952107,0.06135941180478932,90–95%,5–10%,False,False,False,14.25153127,False
2016,CO-4,CO,4,-31.89387481,-22.072536585365853,-22.072536585365853,-23.22,D_vs_R,,0.0,0.0,9.992007221626415e-16,0.0,False,True,0.0028819278237854,0.0028860885736862025,8.305507981508451e-06,False,True,-0.0028860885736852033,-8.305507981508451e-06,0.5,0.4971180721762146,0.0028819278237853796,99%+,0–1%,False,False,False,31.89387481,False
2016,CO-5,CO,5,-31.42850829,-26.4165,-26.4165,-24.72,D_vs_R,,0.0,0.0,9.992007221626415e-16,0.0,False,True,0.000476100510022,0.0004762138818555121,2.266716956432085e-07,False,True,-0.0004762138818545129,-2.266716956432085e-07,0.5,0.499523899489978,0.00047610051002200393,99%+,0–1%,False,False,False,31.42850829,False
2016,CO-6,CO,6,-8.303025634,-0.3247608695652176,-0.3247608695652176,1.1799999999999995,D_vs_R,,0.0,0.4895,0.6723646413774169,0.23961025,False,True,0.4837984666494324,0.6612580212437487,0.23406095633234195,False,True,0.011106620133668255,0.005549293667658051,0.01050000000000001,0.01620153335056762,-0.005701533350567611,50–65%,35–50%,False,False,False,8.303025634,False
2016,CO-7,CO,7,15.38410541,12.640886363636366,12.640886363636366,10.88,D_vs_R,,1.0,0.9775,0.02275698712261618,0.0005062499999999985,True,True,0.9430807256642908,0.058603394854277284,0.0032398037909037243,True,True,-0.035846407731661104,-0.002733553790903726,0.47750000000000004,0.4430807256642908,0.03441927433570924,95–99%,95–99%,False,False,False,15.38410541,False
2016,CT-1,CT,1,25.99568587,25.766,25.766,23.78,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9993655329879672,0.0006346683714026154,4.025483893578883e-07,True,True,-0.0006346683714016162,-4.025483893578883e-07,0.5,0.49936553298796715,0.0006344670120328466,99%+,99–100%,False,False,False,25.99568587,False
2016,CT-2,CT,2,22.72805724,11.366,11.366,9.38,D_vs_R,,1.0,0.968,0.03252319170556006,0.001024000000000002,True,True,0.9224440219453148,0.08072858572669703,0.006014929732018808,True,True,-0.048205394021136966,-0.0049909297320188065,0.46799999999999997,0.42244402194531483,0.04555597805468514,95–99%,95–99%,False,False,False,22.72805724,False
2016,CT-3,CT,3,31.18763717,22.866000000000003,22.866000000000003,22.380000000000003,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9978829363495488,0.0021193077975955148,4.481958500061623e-06,True,True,-0.0021193077975945156,-4.481958500061623e-06,0.5,0.49788293634954883,0.0021170636504511675,99%+,99–100%,False,False,False,31.18763717,False
2016,CT-4,CT,4,21.41927665,9.166,9.166,7.18,D_vs_R,,1.0,0.938,0.06400532997591243,0.0038440000000000067,True,True,0.8742099751424308,0.13443468602270087,0.015823130353667874,True,True,-0.07042935604678843,-0.011979130353667867,0.43799999999999994,0.3742099751424308,0.06379002485756913,90–95%,90–95%,False,False,False,21.41927665,False
2016,CT-5,CT,5,12.48827172,4.765999999999999,4.765999999999999,4.279999999999999,D_vs_R,,1.0,0.762,0.2718087232954908,0.05664399999999999,True,True,0.7244626153471424,0.3223251191778203,0.0759208503413368,True,True,-0.050516395882329534,-0.01927685034133681,0.262,0.2244626153471424,0.03753738465285761,65–80%,65–80%,False,False,False,12.48827172,False
2016,DE-AL,DE,AL,14.56265439,15.166000000000002,15.166000000000002,14.68,D_vs_R,,1.0,0.994,0.006018072325563021,3.600000000000006e-05,True,True,0.9710876189546458,0.029338578969184254,0.0008359257777117572,True,True,-0.023320506643621234,-0.0007999257777117571,0.494,0.4710876189546458,0.022912381045354202,99%+,99–100%,False,False,False,14.56265439,False
2016,GA-11,GA,11,-34.81154776,-40.334,-40.334,-39.32,D_vs_R,,0.0,0.0,9.992007221626415e-16,0.0,False,True,2.265966308920185e-07,2.2659665657642887e-07,5.134603313161368e-14,False,True,-2.2659665557722814e-07,-5.134603313161368e-14,0.5,0.4999997734033691,2.2659663090340842e-07,99%+,0–1%,False,False,False,34.81154776,False
2016,GA-12,GA,12,-23.2017056,-17.0574,-17.0574,-15.72,D_vs_R,,0.0,0.005,0.005012541823544286,2.5e-05,False,True,0.0164374430390777,0.016574036708190527,0.0002701895336629239,False,True,-0.01156149488464624,-0.0002451895336629239,0.495,0.4835625569609223,0.011437443039077677,99%+,0–1%,False,False,False,23.2017056,False
2016,GA-2,GA,2,22.45969687,16.698125,16.698125,13.88,D_vs_R,,1.0,0.9975,0.002503130218118477,6.2499999999997335e-06,True,True,0.9816312083659062,0.0185395927270335,0.00033741250609675336,True,True,-0.016036462508915023,-0.0003311625060967536,0.49750000000000005,0.4816312083659062,0.015868791634093826,99%+,99–100%,False,False,False,22.45969687,False
2016,GA-3,GA,3,-36.69319595,-36.124,-36.124,-36.82,D_vs_R,,0.0,0.0,9.992007221626415e-16,0.0,False,True,3.1134534203451553e-06,3.1134582671064986e-06,9.693592200658946e-12,False,True,-3.113458266107298e-06,-9.693592200658946e-12,0.5,0.49999688654657964,3.1134534203558495e-06,99%+,0–1%,False,False,False,36.69319595,False
2016,GA-4,GA,4,51.43891944,45.99528571428571,45.99528571428571,44.08,D_vs_R,,1.0,1.0,9.992007221626415e-16,0.0,True,True,0.9999999956234455,4.376554461756108e-09,1.915422887288777e-17,True,True,-4.376553462555386e-09,-1.915422887288777e-17,0.5,0.49999999562344555,4.3765544521789934e-09,99%+,99–100%,False,False,False,51.43891944,False
