cycle,district_id,state,district,actual_dem_margin,model_margin_dem,fundamentals_margin_dem,district_partisan_baseline_dem,general_election_party_structure,party_control_fixed,_actual_dem_win,probability_shared,log_loss_shared,brier_shared,predicted_dem_win_shared,correct_winner_shared,probability_comparison,log_loss_comparison,brier_comparison,predicted_dem_win_comparison,correct_winner_comparison,shared_minus_comparison_log_loss,shared_minus_comparison_brier,shared_probability_extremity,comparison_probability_extremity,shared_more_extreme_by,shared_confidence_bucket,shared_calibration_bucket,shared_confident_wrong,comparison_confident_wrong,shared_catastrophic_miss,actual_margin_abs,actual_close_race
2018,ME-2,ME,2,1.032444708,-7.987,-7.987,-12.4,D_vs_R,,1.0,0.098,2.322787800311565,0.813604,False,False,0.1588862110129323,1.8395669869711915,0.7074724060241814,False,False,0.4832208133403735,0.10613159397581862,0.402,0.3411137889870677,0.060886211012932345,90–95%,5–10%,True,False,False,1.032444708,True
2018,NY-11,NY,11,8.539180842,-7.820567073170732,-7.820567073170732,-11.9,D_vs_R,,1.0,0.104,2.2633643798407643,0.8028160000000001,False,False,0.1639808166342638,1.8080058297419603,0.6989280749555125,False,False,0.455358550098804,0.10388792504448763,0.396,0.3360191833657362,0.0599808166342638,80–90%,10–20%,False,False,False,8.539180842,False
2016,NJ-5,NJ,5,4.411298752,-6.793285714285713,-6.793285714285713,-7.02,D_vs_R,,1.0,0.1375,1.984131361875511,0.7439062500000001,False,False,0.1977372171890871,1.6208163156925497,0.64362557268351,False,False,0.3633150461829613,0.10028067731649015,0.3625,0.3022627828109129,0.06023721718908709,80–90%,10–20%,False,False,False,4.411298752,True
2018,UT-4,UT,4,0.2577329159,-7.14325,-7.14325,-8.8,D_vs_R,,1.0,0.131,2.0325579557809856,0.755161,False,False,0.1857930392788793,1.6831219168193552,0.6629329748867245,False,False,0.34943603896163045,0.09222802511327544,0.369,0.3142069607211207,0.054793039278879296,80–90%,10–20%,False,False,False,0.2577329159,True
2020,NY-24,NY,24,-2.370117074,5.72175,5.72175,1.5,D_vs_R,,0.0,0.828,1.7602608021686839,0.685584,True,False,0.7629115162581959,1.4393218584029106,0.5820339816393795,True,False,0.32093894376577325,0.1035500183606205,0.32799999999999996,0.26291151625819587,0.06508848374180409,80–90%,80–90%,False,False,False,2.370117074,True
2020,TX-23,TX,23,-3.960644019,6.808,6.808,1.2999999999999998,D_vs_R,,0.0,0.8545,1.92757919237059,0.73017025,True,False,0.8027741366087842,1.623405692313946,0.6444463144079788,True,False,0.3041735000566441,0.08572393559202118,0.35450000000000004,0.30277413660878416,0.051725863391215876,80–90%,80–90%,False,False,False,3.960644019,True
2020,CA-48,CA,48,-2.119969628,6.608,6.608,-0.4000000000000001,D_vs_R,,0.0,0.8485,1.8871696540327134,0.7199522500000001,True,False,0.795755369257674,1.5884368332628223,0.6332266077024171,True,False,0.29873282076989116,0.08672564229758295,0.34850000000000003,0.295755369257674,0.05274463074232605,80–90%,80–90%,False,False,False,2.119969628,True
2018,NM-2,NM,2,1.867948769,-6.386999999999999,-6.386999999999999,-12.3,D_vs_R,,1.0,0.158,1.8451602459551701,0.7089639999999999,False,False,0.2121708480647646,1.5503634417648289,0.6206747726389922,False,False,0.29479680419034127,0.08828922736100775,0.34199999999999997,0.2878291519352354,0.054170848064764576,80–90%,10–20%,False,False,False,1.867948769,True
2022,CA-13,CA,13,-0.4222947677,6.117545454545455,6.117545454545455,6.380000000000001,D_vs_R,,0.0,0.834,1.7957674906255936,0.695556,True,False,0.7779258850222834,1.5047441015748109,0.605168682587703,True,False,0.29102338905078273,0.090387317412297,0.33399999999999996,0.27792588502228344,0.05607411497771653,80–90%,80–90%,False,False,False,0.4222947677,True
2022,CA-27,CA,27,-6.478861772,5.74925,5.74925,7.880000000000001,D_vs_R,,0.0,0.8195,1.7120245012092015,0.67158025,True,False,0.7639724318303178,1.4438066665004692,0.5836538765967296,True,False,0.2682178347087323,0.08792637340327036,0.3195,0.2639724318303178,0.055527568169682184,80–90%,80–90%,False,False,False,6.478861772,False
2018,TX-23,TX,23,-0.4408075442,5.713,5.713,1.2999999999999998,D_vs_R,,0.0,0.818,1.7037485919053414,0.6691239999999999,True,False,0.7625734035156441,1.4378967707129147,0.5815181957494333,True,False,0.2658518211924268,0.08760580425056663,0.31799999999999995,0.26257340351564407,0.05542659648435588,80–90%,80–90%,False,False,False,0.4408075442,True
2016,CA-21,CA,21,-13.4765271,4.73905,4.73905,7.18,D_vs_R,,0.0,0.7865,1.5441184463134576,0.61858225,True,False,0.7233355913695207,1.28495002846949,0.5232143777418943,True,False,0.2591684178439677,0.09536787225810572,0.2865,0.22333559136952075,0.06316440863047923,65–80%,65–80%,False,False,False,13.4765271,False
2022,PA-8,PA,8,2.44905642,-6.130749999999999,-6.130749999999999,-7.42,D_vs_R,,1.0,0.173,1.7544636844843582,0.6839289999999999,False,False,0.2215827413047659,1.506959209340694,0.6059334286346029,False,False,0.24750447514366414,0.07799557136539703,0.327,0.2784172586952341,0.04858274130476592,80–90%,10–20%,False,False,False,2.44905642,True
2020,ME-2,ME,2,5.980690148,-5.392,-5.392,-12.4,D_vs_R,,1.0,0.2,1.6094379124341003,0.6400000000000001,False,False,0.2500116877507835,1.3862476112095508,0.5624824685104284,False,False,0.22319030122454953,0.07751753148957174,0.3,0.24998831224921653,0.05001168775078346,80–90%,20–35%,False,False,False,5.980690148,False
2016,ME-2,ME,2,-9.262344952,3.566,3.566,4.58,D_vs_R,,0.0,0.729,1.305636458102436,0.5314409999999999,True,False,0.6722192810658978,1.1154104340054534,0.45187876183675246,True,False,0.19022602409698264,0.07956223816324748,0.22899999999999998,0.1722192810658978,0.05678071893410219,65–80%,65–80%,False,False,False,9.262344952,False
2020,GA-7,GA,7,2.782503823,-3.323524390243903,-3.323524390243903,-8.4,D_vs_R,,1.0,0.2815,1.267622831402392,0.51624225,False,False,0.3388075432846322,1.082323051739483,0.43717546481730346,False,False,0.185299779662909,0.07906678518269655,0.21850000000000003,0.1611924567153678,0.05730754328463222,65–80%,20–35%,False,False,False,2.782503823,True
2018,PA-8,PA,8,9.284108218,-3.525749999999999,-3.525749999999999,-11.7,D_vs_R,,1.0,0.275,1.2909841813155656,0.525625,False,False,0.3296010902265424,1.1098721732261307,0.4494346982254406,False,False,0.18111200808943484,0.07619030177455943,0.22499999999999998,0.17039890977345762,0.05460109022654236,65–80%,20–35%,False,False,False,9.284108218,False
2022,PA-7,PA,7,1.966041409,-3.4182499999999996,-3.4182499999999996,-3.919999999999999,D_vs_R,,1.0,0.2805,1.271181554019386,0.5176802500000001,False,False,0.334482684530011,1.0951701659853759,0.44291329719038075,False,False,0.17601138803401017,0.07476695280961931,0.21949999999999997,0.165517315469989,0.05398268453001098,65–80%,20–35%,False,False,False,1.966041409,True
2018,MI-8,MI,8,3.834387707,-4.3870000000000005,-4.3870000000000005,-8.8,D_vs_R,,1.0,0.245,1.40649706843741,0.570025,False,False,0.291590729840715,1.2324040700226697,0.5018436940476109,False,False,0.17409299841474035,0.06818130595238914,0.255,0.208409270159285,0.046590729840714995,65–80%,20–35%,False,False,False,3.834387707,True
2018,NY-19,NY,19,8.083031814,-3.421090909090909,-3.421090909090909,-8.9,D_vs_R,,1.0,0.2825,1.2640767283956416,0.51480625,False,False,0.3343533130722681,1.0955570215368717,0.4430855118178659,False,False,0.16851970685876982,0.07172073818213415,0.21750000000000003,0.16564668692773188,0.05185331307226815,65–80%,20–35%,False,False,False,8.083031814,False
2022,OH-9,OH,9,13.26719721,-2.8919999999999995,-2.8919999999999995,-7.42,D_vs_R,,1.0,0.3045,1.1890841918321853,0.48372025,False,False,0.3587720636675919,1.0250680122869953,0.41117326633311874,False,False,0.16401617954519,0.07254698366688128,0.1955,0.1412279363324081,0.05427206366759191,65–80%,20–35%,False,False,False,13.26719721,False
2018,VA-7,VA,7,1.939377307,-4.186999999999999,-4.186999999999999,-8.6,D_vs_R,,1.0,0.2565,1.3606266143713128,0.5527922500000001,False,False,0.3002343067170618,1.203192086775003,0.48967202549575106,False,False,0.15743452759630983,0.06312022450424903,0.2435,0.1997656932829382,0.0437343067170618,65–80%,20–35%,False,False,False,1.939377307,True
2016,AZ-1,AZ,1,7.293648249,-4.884,-4.884,-6.42,D_vs_R,,1.0,0.2315,1.4631754054558483,0.5905922499999999,False,False,0.2706294845048214,1.3070046094441703,0.5319813488737026,False,False,0.15617079601167805,0.0586109011262973,0.26849999999999996,0.22937051549517862,0.039129484504821344,65–80%,20–35%,False,False,False,7.293648249,False
2022,MI-7,MI,7,5.41576784,-3.492,-3.492,-4.02,D_vs_R,,1.0,0.2835,1.2605431558143303,0.5133722500000001,False,False,0.3311306089942932,1.1052423923282566,0.4473862622243452,False,False,0.1553007634860737,0.0659859877756549,0.21650000000000003,0.1688693910057068,0.04763060899429322,65–80%,20–35%,False,False,False,5.41576784,False
2016,NY-19,NY,19,-3.046345855,3.8319090909090914,3.8319090909090914,2.28,D_vs_R,,0.0,0.7295,1.3074831806956009,0.5321702500000001,True,False,0.6841411400408751,1.1524598108700979,0.4680490994964283,True,False,0.15502336982550302,0.06412115050357176,0.22950000000000004,0.18414114004087512,0.04535885995912492,65–80%,65–80%,False,False,False,3.046345855,True
2022,CA-22,CA,22,-3.045033834,4.2973,4.2973,8.38,D_vs_R,,0.0,0.743,1.3586791940869172,0.552049,True,False,0.7045469741759471,1.2192454198346958,0.4963864388204827,True,False,0.13943377425222137,0.05566256117951729,0.243,0.20454697417594714,0.038453025824052856,65–80%,65–80%,False,False,False,3.045033834,True
2016,NH-1,NH,1,1.339949287,-3.3339999999999996,-3.3339999999999996,-2.32,D_vs_R,,1.0,0.3,1.2039728043259361,0.48999999999999994,False,False,0.3383282021034721,1.0837388424860013,0.4378095681316236,False,False,0.12023396183993484,0.05219043186837635,0.2,0.1616717978965279,0.0383282021034721,65–80%,20–35%,False,False,False,1.339949287,True
2018,NJ-3,NJ,3,1.294663951,-3.5195000000000007,-3.5195000000000007,-8.3,D_vs_R,,1.0,0.2935,1.225877639713986,0.49914225,False,False,0.3298841204551878,1.1090138363250515,0.4490552920181173,False,False,0.11686380338893443,0.05008695798188273,0.20650000000000002,0.17011587954481222,0.036384120455187796,65–80%,20–35%,False,False,False,1.294663951,True
2022,NY-3,NY,3,-4.937592039,4.171194444444444,4.171194444444444,3.68,D_vs_R,,0.0,0.732,1.3167682984712803,0.535824,True,False,0.6990776988194471,1.2009031831687744,0.4887096289866937,True,False,0.11586511530250587,0.04711437101330629,0.23199999999999998,0.19907769881944715,0.03292230118055284,65–80%,65–80%,False,False,False,4.937592039,True
2022,OR-5,OR,5,-2.078107695,3.1717500000000007,3.1717500000000007,4.380000000000001,D_vs_R,,0.0,0.692,1.1776554960085623,0.47886399999999996,True,False,0.6542186307994227,1.061948584568488,0.4280020168850713,True,False,0.11570691144007439,0.05086198311492868,0.19199999999999995,0.15421863079942266,0.037781369200577286,65–80%,65–80%,False,False,False,2.078107695,True
2020,PA-8,PA,8,3.554817372,-3.9307499999999993,-3.9307499999999993,-11.7,D_vs_R,,1.0,0.2785,1.2783372196147982,0.52056225,False,False,0.3114749232675478,1.1664364471491218,0.4740667812894292,False,False,0.11190077246567642,0.04649546871057081,0.22149999999999997,0.18852507673245222,0.03297492326754775,65–80%,20–35%,False,False,False,3.554817372,True
2016,NV-3,NV,3,1.267996514,-2.0981576086956517,-2.0981576086956517,-3.12,D_vs_R,,1.0,0.355,1.0356374895067213,0.41602500000000003,False,False,0.3964888203873455,0.9251074340491415,0.36422574391745766,False,False,0.11053005545757977,0.05179925608254238,0.14500000000000002,0.10351117961265449,0.041488820387345526,50–65%,35–50%,False,False,False,1.267996514,True
2020,MI-8,MI,8,3.594540836,-1.7920000000000007,-1.7920000000000007,-8.8,D_vs_R,,1.0,0.3725,0.9875182411625228,0.3937562499999999,False,False,0.4113200829196376,0.8883835770271832,0.34654404477374234,False,False,0.09913466413533967,0.047212205226257575,0.1275,0.08867991708036238,0.03882008291963762,50–65%,35–50%,False,False,False,3.594540836,True
2022,OH-13,OH,13,5.35250291,-2.1829090909090905,-2.1829090909090905,-1.7199999999999998,D_vs_R,,1.0,0.3575,1.0286199168480747,0.4128062500000001,False,False,0.3924085365260399,0.9354517968740415,0.3691673864864286,False,False,0.09316811997403329,0.04363886351357149,0.14250000000000002,0.10759146347396009,0.034908536526039924,50–65%,35–50%,False,False,False,5.35250291,False
2020,VA-7,VA,7,1.820226747,-1.5919999999999996,-1.5919999999999996,-8.6,D_vs_R,,1.0,0.3865,0.9506234109546604,0.3763822499999999,False,False,0.4210790642503945,0.8649346618623484,0.3351494498491988,False,False,0.08568874909231206,0.04123280015080111,0.11349999999999999,0.07892093574960551,0.034579064250394476,50–65%,35–50%,False,False,False,1.820226747,True
2022,NC-13,NC,13,3.185191061,-2.8732499999999996,-2.8732499999999996,-2.8199999999999994,D_vs_R,,1.0,0.331,1.1056369036050742,0.44756100000000004,False,False,0.3596488252754333,1.0226272089734714,0.41004962697113256,False,False,0.08300969463160279,0.03751137302886748,0.16899999999999998,0.1403511747245667,0.028648825275433276,65–80%,20–35%,False,False,False,3.185191061,True
2016,NJ-2,NJ,2,-21.99499656,2.5654512195121946,2.5654512195121946,4.18,D_vs_R,,0.0,0.654,1.0613165039244128,0.42771600000000004,True,False,0.625855746236401,0.9831138506824889,0.3916954150971223,True,False,0.07820265324192388,0.03602058490287774,0.15400000000000003,0.12585574623640094,0.02814425376359908,65–80%,65–80%,False,False,False,21.99499656,False
2020,IA-1,IA,1,-2.533427994,3.17675,3.17675,-5.6,D_vs_R,,0.0,0.68,1.139434283188365,0.4624000000000001,True,False,0.654449225451996,1.0626156869539627,0.4283037886947175,True,False,0.07681859623440235,0.034096211305282564,0.18000000000000005,0.15444922545199602,0.02555077454800403,65–80%,65–80%,False,False,False,2.533427994,True
2018,VA-2,VA,2,2.235918069,-1.0869999999999995,-1.0869999999999995,-5.5,D_vs_R,,1.0,0.4195,0.8686917530748762,0.33698025000000004,False,False,0.4459239545286138,0.80760684704102,0.30700026416520965,False,False,0.06108490603385619,0.02997998583479039,0.08050000000000002,0.054076045471386225,0.02642395452861379,50–65%,35–50%,False,False,False,2.235918069,True
2022,NY-19,NY,19,-1.901721598,0.1739090909090909,0.1739090909090909,0.08,D_vs_R,,0.0,0.537,0.7700282248959031,0.28836900000000004,True,False,0.5086776052247691,0.710654758157139,0.2587529060572061,True,False,0.05937346673876409,0.029616093942793964,0.03700000000000003,0.008677605224769125,0.028322394775230908,50–65%,50–65%,False,False,False,1.901721598,True
2018,PA-1,PA,1,-2.519117763,1.4651428571428582,1.4651428571428582,-0.1,D_vs_R,,0.0,0.596,0.9063404010209869,0.355216,True,False,0.5727053214605548,0.8502813900969388,0.3279913852292374,True,False,0.05605901092404808,0.0272246147707626,0.09599999999999997,0.07270532146055475,0.023294678539445224,50–65%,50–65%,False,False,False,2.519117763,True
2018,FL-25,FL,25,-20.90676314,0.5129999999999999,0.5129999999999999,-3.9,D_vs_R,,0.0,0.549,0.7962879394794588,0.30140100000000003,True,False,0.5255818096686118,0.7456660881648666,0.2762362386545329,True,False,0.05062185131459218,0.025164761345467135,0.049000000000000044,0.025581809668611788,0.023418190331388256,50–65%,50–65%,False,False,False,20.90676314,False
2020,NY-19,NY,19,4.536852818,-0.8260909090909094,-0.8260909090909094,-8.9,D_vs_R,,1.0,0.437,0.8278220838865469,0.31696899999999995,False,False,0.4588502309334809,0.7790314164297165,0.292843072560747,False,False,0.04879066745683036,0.02412592743925296,0.063,0.041149769066519126,0.021850230933480874,50–65%,35–50%,False,False,False,4.536852818,True
2020,NJ-3,NJ,3,7.761915129,-0.9245000000000008,-0.9245000000000008,-8.3,D_vs_R,,1.0,0.4335,0.8358634827615405,0.32092225,False,False,0.4539688645415985,0.7897266635973748,0.2981500008899913,False,False,0.04613681916416579,0.022772249110008747,0.0665,0.046031135458401484,0.02046886454159852,50–65%,35–50%,False,False,False,7.761915129,False
2022,MI-8,MI,8,10.26474783,-1.9919999999999995,-1.9919999999999995,-2.5199999999999996,D_vs_R,,1.0,0.384,0.9571127263944101,0.379456,False,False,0.4016156693817478,0.9122596939809458,0.3580638071294537,False,False,0.04485303241346439,0.021392192870546334,0.11599999999999999,0.09838433061825219,0.0176156693817478,50–65%,35–50%,False,False,False,10.26474783,False
2018,NE-2,NE,2,-1.990059762,0.1129999999999995,0.1129999999999995,-4.300000000000001,D_vs_R,,0.0,0.5255,0.7454936609321544,0.27615025,True,False,0.505638659076446,0.7044885698208107,0.2556704535526264,True,False,0.04100509111134376,0.020479796447373577,0.025499999999999967,0.0056386590764460065,0.01986134092355396,50–65%,50–65%,False,False,False,1.990059762,True
2018,IL-14,IL,14,5.003718048,-1.0193913043478258,-1.0193913043478258,-6.0,D_vs_R,,1.0,0.434,0.8347107448817322,0.3203560000000001,False,False,0.4492685575288089,0.8001344463723715,0.3033051217263989,False,False,0.034576298509360726,0.01705087827360119,0.066,0.0507314424711911,0.015268557528808901,50–65%,35–50%,False,False,False,5.003718048,False
2022,CO-8,CO,8,0.6900605071,-1.44325,-1.44325,0.08,D_vs_R,,1.0,0.418,0.8722738464573808,0.3387240000000001,False,False,0.4283692357490587,0.847769754964134,0.3267617306381152,False,False,0.024504091493246838,0.01196226936188488,0.08200000000000002,0.07163076425094128,0.010369235749058736,50–65%,35–50%,False,False,False,0.6900605071,True
2018,MI-11,MI,11,6.682511592,-0.5869999999999997,-0.5869999999999997,-6.5,D_vs_R,,1.0,0.461,0.7743572359854884,0.2905209999999999,False,False,0.4707342355487307,0.7534615999530745,0.28012224942018643,False,False,0.020895636032413956,0.010398750579813487,0.03899999999999998,0.029265764451269327,0.009734235548730652,50–65%,35–50%,False,False,False,6.682511592,False
2016,NY-3,NY,3,10.77625753,0.6291944444444444,0.6291944444444444,-1.3199999999999998,D_vs_R,,1.0,0.5215,0.65104600454131,0.22896225000000003,True,True,0.5313652374602422,0.6323056646945047,0.21961854066069517,True,True,0.018740339846805343,0.009343709339304868,0.021499999999999964,0.031365237460242223,-0.00986523746024226,50–65%,50–65%,False,False,False,10.77625753,False
2018,NJ-2,NJ,2,7.670990041,-1.387548780487804,-1.387548780487804,-6.699999999999999,D_vs_R,,1.0,0.424,0.8580218237501793,0.33177600000000007,False,False,0.431105571165876,0.8414022741720362,0.32364087115850415,False,False,0.016619549578143156,0.00813512884149592,0.07600000000000001,0.068894428834124,0.007105571165876012,50–65%,35–50%,False,False,False,7.670990041,False
2020,PA-1,PA,1,-13.11563375,1.060142857142857,1.060142857142857,-0.1,D_vs_R,,0.0,0.559,0.8187104035352912,0.31248100000000006,True,False,0.552747869345395,0.804632792703918,0.30553020706587386,True,False,0.014077610831373266,0.006950792934126204,0.05900000000000005,0.05274786934539499,0.006252130654605059,50–65%,50–65%,False,False,False,13.11563375,False
2016,MN-1,MN,1,0.7583223421,-0.5339999999999998,-0.5339999999999998,-2.52,D_vs_R,,1.0,0.4675,0.7603559302533953,0.28355624999999995,False,False,0.4733725076011427,0.7478726579419448,0.2773365157503085,False,False,0.012483272311450522,0.0062197342496914665,0.03249999999999997,0.02662749239885731,0.0058725076011426625,50–65%,35–50%,False,False,False,0.7583223421,True
2020,MI-11,MI,11,2.380386838,0.508,0.508,-6.5,D_vs_R,,1.0,0.5195,0.6548884684428551,0.23088025000000004,True,True,0.5253328113402542,0.643723290874564,0.2253089399901467,True,True,0.011165177568291051,0.005571310009853336,0.019499999999999962,0.025332811340254224,-0.0058328113402542625,50–65%,50–65%,False,False,False,2.380386838,True
2016,CO-6,CO,6,-8.303025634,-0.3247608695652176,-0.3247608695652176,1.1799999999999995,D_vs_R,,0.0,0.4895,0.6723646413774169,0.23961025,False,True,0.4837984666494324,0.6612580212437487,0.23406095633234195,False,True,0.011106620133668255,0.005549293667658051,0.01050000000000001,0.01620153335056762,-0.005701533350567611,50–65%,35–50%,False,False,False,8.303025634,False
2016,NY-21,NY,21,-26.55200252,1.166,1.166,2.1799999999999997,D_vs_R,,0.0,0.562,0.825536368605691,0.31584400000000007,True,False,0.5579792903107407,0.81639854350149,0.3113408884156778,True,False,0.009137825104201025,0.004503111584322261,0.062000000000000055,0.05797929031074067,0.004020709689259383,50–65%,50–65%,False,False,False,26.55200252,False
2022,NM-2,NM,2,0.7006690092,-1.0919999999999992,-1.0919999999999992,1.3800000000000008,D_vs_R,,1.0,0.442,0.816445396904439,0.3113640000000001,False,False,0.4456767542254769,0.8081613560427376,0.30727426080600234,False,False,0.008284040861701314,0.0040897391939977434,0.057999999999999996,0.05432324577452308,0.003676754225476919,50–65%,35–50%,False,False,False,0.7006690092,True
2022,KS-3,KS,3,12.17681069,0.5080000000000003,0.5080000000000003,-0.0199999999999995,D_vs_R,,1.0,0.5215,0.65104600454131,0.22896225000000003,True,True,0.5253328113402542,0.643723290874564,0.2253089399901467,True,True,0.0073227136667459725,0.0036533100098533333,0.021499999999999964,0.025332811340254224,-0.0038328113402542607,50–65%,50–65%,False,False,False,12.17681069,False
2016,CA-36,CA,36,24.1078683,0.1388250000000004,0.1388250000000004,-0.7199999999999998,D_vs_R,,1.0,0.504,0.6851790109107684,0.24601599999999998,True,True,0.5069271997506981,0.6793878759363281,0.24312078634568796,True,True,0.005791134974440282,0.002895213654312029,0.0040000000000000036,0.00692719975069811,-0.0029271997506981062,50–65%,50–65%,False,False,False,24.1078683,False
