forecast_cycle,district_id,race_id,state,district,dem_candidate,gop_candidate,incumbent_party,dem_registry_status,gop_registry_status,dem_war_matched,gop_war_matched,dem_war_name,gop_war_name,dem_name_match_score,gop_name_match_score,dem_war_cycles,gop_war_cycles,dem_war_observations,gop_war_observations,dem_candidate_war,gop_candidate_war,dem_observation_reliability_multiplier,gop_observation_reliability_multiplier,dem_war_after_observation_shrinkage,gop_war_after_observation_shrinkage,dem_incumbent_multiplier,gop_incumbent_multiplier,dem_effective_war,gop_effective_war,candidate_war_net_dem,house_candidate_war_shrinkage,house_candidate_war_cap,house_candidate_war_incumbent_discount,house_candidate_war_one_sided_multiplier,house_candidate_war_observation_prior_strength,candidate_war_adjustment_dem_before_match_quality,candidate_war_match_quality_multiplier,candidate_war_adjustment_dem,war_match_status,maximum_war_cycle_used,future_war_used,target_actual_dem_margin,target_include_in_major_party_margin_scoring
2022,AZ-3,AZ-3,AZ,3,RUBEN GALLEGO,JEFF ZINK,D,I,C,True,False,Ruben Gallego,,1.0,0.0,"2020,2016",,2,0,1.4045454545454543,0.0,1.0,1.0,1.4045454545454543,0.0,0.5,1.0,0.7022727272727272,0.0,0.7022727272727272,0.45,3.0,0.5,0.5,0.0,0.31602272727272723,0.5,0.15801136363636362,Only D matched,2020.0,False,53.96033287494507,True
2022,AZ-4,AZ-4,AZ,4,GREG STANTON,KELLY COOPER,D,I,C,True,False,Greg Stanton,,1.0,0.0,"2020,2018",,2,0,0.7461538461538461,0.0,1.0,1.0,0.7461538461538461,0.0,0.5,1.0,0.37307692307692303,0.0,0.37307692307692303,0.45,3.0,0.5,0.5,0.0,0.16788461538461535,0.5,0.08394230769230768,Only D matched,2020.0,False,12.21101477223934,True
2022,AZ-5,AZ-5,AZ,5,JAVIER RAMOS,ANDY BIGGS,R,C,I,False,True,,Andy Biggs,0.0,1.0,,"2020,2018,2016",0,3,0.0,-1.4125,1.0,1.0,0.0,-1.4125,1.0,0.5,0.0,-0.70625,0.70625,0.45,3.0,0.5,0.5,0.0,0.31781250000000005,0.5,0.15890625000000003,Only R matched,2020.0,False,-19.34792748530738,True
2022,AZ-6,AZ-6,AZ,6,KIRSTEN ENGEL,JUAN CISCOMANI,,C,O,False,False,,,0.0,0.0,,,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.45,3.0,0.5,0.5,0.0,0.0,0.0,0.0,Neither matched,,False,-1.4979257507522554,True
2022,AZ-7,AZ-7,AZ,7,RAÃL M GRIJALVA,LUIS POZZOLO,D,I,C,False,False,,,0.0,0.0,,,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.45,3.0,0.5,0.5,0.0,0.0,0.0,0.0,Neither matched,,False,29.088848270721225,True
2022,AZ-8,AZ-8,AZ,8,JEREMY SPREITZER,DEBBIE LESKO,R,,I,False,True,,Debbie Lesko,0.0,1.0,,"2020,2018",0,2,0.0,-2.203846153846154,1.0,1.0,0.0,-2.203846153846154,1.0,0.5,0.0,-1.101923076923077,1.101923076923077,0.45,3.0,0.5,0.5,0.0,0.49586538461538465,0.5,0.24793269230769233,Only R matched,2020.0,False,-93.99012275722598,False
2022,AZ-9,AZ-9,AZ,9,RICHARD GRAYSON,PAUL GOSAR,R,,I,True,True,Richard Grayson,Paul Gosar,1.0,1.0,2014,"2020,2018,2016,2014",1,4,3.65,-1.1705882352941177,1.0,1.0,3.65,-1.1705882352941177,1.0,0.5,3.65,-0.5852941176470589,4.235294117647059,0.45,3.0,0.5,0.5,0.0,1.9058823529411766,1.0,1.9058823529411766,Both matched,2020.0,False,-95.98346730227958,False
2022,CA-1,CA-1,CA,1,MAX STEINER,DOUG LAMALFA,R,C,I,False,True,,Doug LaMalfa,0.0,1.0,,"2020,2018,2016,2014",0,4,0.0,-3.6058823529411765,1.0,1.0,0.0,-3.6058823529411765,1.0,0.5,0.0,-1.8029411764705883,1.8029411764705883,0.45,3.0,0.5,0.5,0.0,0.8113235294117648,0.5,0.4056617647058824,Only R matched,2020.0,False,-24.145801604223777,True
2022,CA-2,CA-2,CA,2,JARED HUFFMAN,DOUGLAS BROWER,D,I,C,True,False,Jared Huffman,,1.0,0.0,"2020,2018,2016,2014",,4,0,0.19999999999999998,0.0,1.0,1.0,0.19999999999999998,0.0,0.5,1.0,0.09999999999999999,0.0,0.09999999999999999,0.45,3.0,0.5,0.5,0.0,0.045,0.5,0.0225,Only D matched,2020.0,False,48.80695969865489,True
2022,CA-3,CA-3,CA,3,KERMIT JONES,KEVIN KILEY,,C,C,False,False,,,0.0,0.0,,,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.45,3.0,0.5,0.5,0.0,0.0,0.0,0.0,Neither matched,,False,-7.296591651660709,True
2022,CA-4,CA-4,CA,4,MIKE THOMPSON,MATT BROCK,D,I,C,True,False,Mike Thompson,,1.0,0.0,"2020,2016",,2,0,1.4545454545454546,0.0,1.0,1.0,1.4545454545454546,0.0,0.5,1.0,0.7272727272727273,0.0,0.7272727272727273,0.45,3.0,0.5,0.5,0.0,0.32727272727272727,0.5,0.16363636363636364,Only D matched,2020.0,False,35.603874177388875,True
2022,CA-5,CA-5,CA,5,MICHAEL J âMIKEâ BARKLEY,TOM MCCLINTOCK,R,C,I,False,True,,Tom McClintock,0.0,1.0,,"2020,2018,2016",0,3,0.0,-1.3125000000000002,1.0,1.0,0.0,-1.3125000000000002,1.0,0.5,0.0,-0.6562500000000001,0.6562500000000001,0.45,3.0,0.5,0.5,0.0,0.29531250000000003,0.5,0.14765625000000002,Only R matched,2020.0,False,-22.618803660389357,True
2022,CA-6,CA-6,CA,6,AMI BERA,TAMIKA HAMILTON,D,I,C,True,True,Ami Bera,Tamika Hamilton,1.0,1.0,"2020,2018,2016,2014",2020,4,1,-1.5411764705882354,1.9,1.0,1.0,-1.5411764705882354,1.9,0.5,1.0,-0.7705882352941177,1.9,-2.6705882352941175,0.45,3.0,0.5,0.5,0.0,-1.2017647058823528,1.0,-1.2017647058823528,Both matched,2020.0,False,11.892339046967646,True
2022,CA-7,CA-7,CA,7,DORIS O MATSUI,MAX SEMENENKO,D,I,C,True,False,Doris Matsui,,0.97,0.0,"2020,2016,2014",,3,0,1.0374999999999999,0.0,1.0,1.0,1.0374999999999999,0.0,0.5,1.0,0.5187499999999999,0.0,0.5187499999999999,0.45,3.0,0.5,0.5,0.0,0.23343749999999996,0.5,0.11671874999999998,Only D matched,2020.0,False,36.52147508962117,True
2022,CA-8,CA-8,CA,8,JOHN GARAMENDI,RUDY RECILE,D,I,C,True,False,John Garamendi,,1.0,0.0,"2020,2018,2016,2014",,4,0,-0.8941176470588236,0.0,1.0,1.0,-0.8941176470588236,0.0,0.5,1.0,-0.4470588235294118,0.0,-0.4470588235294118,0.45,3.0,0.5,0.5,0.0,-0.20117647058823532,0.5,-0.10058823529411766,Only D matched,2020.0,False,51.45704842948968,True
2022,CA-9,CA-9,CA,9,JOSH HARDER,TOM PATTI,,O,O,True,False,Josh Harder,,1.0,0.0,"2020,2018",,2,0,2.45,0.0,1.0,1.0,2.45,0.0,1.0,1.0,2.45,0.0,2.45,0.45,3.0,0.5,0.5,0.0,1.1025,0.5,0.55125,Only D matched,2020.0,False,9.630733944954128,True
2022,CA-10,CA-10,CA,10,MARK DESAULNIER,,D,I,,True,False,Mark DeSaulnier,,1.0,0.0,"2020,2018,2016,2014",,4,0,-2.4,0.0,1.0,1.0,-2.4,0.0,0.5,1.0,-1.2,0.0,-1.2,0.45,3.0,0.5,0.5,0.0,-0.54,0.5,-0.27,Only D matched,2020.0,False,78.93030471795687,False
2022,CA-11,CA-11,CA,11,NANCY PELOSI,JOHN DENNIS,D,I,C,True,True,Nancy Pelosi,John Dennis,1.0,1.0,"2018,2014",2014,2,1,-3.7916666666666665,2.25,1.0,1.0,-3.7916666666666665,2.25,0.5,1.0,-1.8958333333333333,2.25,-4.145833333333333,0.45,3.0,0.5,0.5,0.0,-1.8656249999999999,1.0,-1.8656249999999999,Both matched,2018.0,False,67.90375002375839,True
2022,CA-12,CA-12,CA,12,BARBARA LEE,STEPHEN SLAUSON,D,I,C,True,False,Barbara Lee,,1.0,0.0,"2020,2016,2014",,3,0,-1.2875,0.0,1.0,1.0,-1.2875,0.0,0.5,1.0,-0.64375,0.0,-0.64375,0.45,3.0,0.5,0.5,0.0,-0.28968750000000004,0.5,-0.14484375000000002,Only D matched,2020.0,False,80.94837249811434,True
2022,CA-13,CA-13,CA,13,ADAM GRAY,JOHN DUARTE,,C,NAN,False,False,,,0.0,0.0,,,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.45,3.0,0.5,0.5,0.0,0.0,0.0,0.0,Neither matched,,False,-0.4222947677378777,True
2022,CA-14,CA-14,CA,14,ERIC SWALWELL,ALISON HAYDEN,D,I,C,True,True,Eric Swalwell,Alison Hayden,1.0,1.0,"2020,2018,2016,2014",2020,4,1,-1.7529411764705882,3.25,1.0,1.0,-1.7529411764705882,3.25,0.5,1.0,-0.8764705882352941,3.25,-4.126470588235295,0.45,3.0,0.5,0.5,0.0,-1.8569117647058826,1.0,-1.8569117647058826,Both matched,2020.0,False,38.67703966462432,True
2022,CA-15,CA-15,CA,15,KEVIN MULLIN,,,O,,False,False,,,0.0,0.0,,,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.45,3.0,0.5,0.5,0.0,0.0,0.0,0.0,Neither matched,,False,55.4599382164886,False
2022,CA-16,CA-16,CA,16,ANNA G ESHOO,,D,I,,True,False,Anna Eshoo,,0.97,0.0,"2018,2016,2014",,3,0,-3.9666666666666672,0.0,1.0,1.0,-3.9666666666666672,0.0,0.5,1.0,-1.9833333333333336,0.0,-1.9833333333333336,0.45,3.0,0.5,0.5,0.0,-0.8925000000000002,0.5,-0.4462500000000001,Only D matched,2018.0,False,57.772180891011466,False
2022,CA-17,CA-17,CA,17,RO KHANNA,RITESH TANDON,D,I,C,True,True,Ro Khanna,Ritesh Tandon,1.0,1.0,"2020,2018",2020,2,1,-3.230769230769231,3.75,1.0,1.0,-3.230769230769231,3.75,0.5,1.0,-1.6153846153846154,3.75,-5.365384615384615,0.45,3.0,0.5,0.5,0.0,-2.414423076923077,1.0,-2.414423076923077,Both matched,2020.0,False,41.85949748409181,True
2022,CA-18,CA-18,CA,18,ZOE LOFGREN,PETER HERNANDEZ,D,I,C,True,False,Zoe Lofgren,,1.0,0.0,"2020,2018,2016",,3,0,-2.109375,0.0,1.0,1.0,-2.109375,0.0,0.5,1.0,-1.0546875,0.0,-1.0546875,0.45,3.0,0.5,0.5,0.0,-0.474609375,0.5,-0.2373046875,Only D matched,2020.0,False,31.706190227901235,True
2022,CA-19,CA-19,CA,19,JIMMY PANETTA,JEFF GORMAN,D,I,C,True,True,Jimmy Panetta,Jeff Gorman,1.0,1.0,"2020,2016","2020,2016,2014",2,3,0.5500000000000003,-0.11666666666666675,1.0,1.0,0.5500000000000003,-0.11666666666666675,0.5,1.0,0.27500000000000013,-0.11666666666666675,0.3916666666666669,0.45,3.0,0.5,0.5,0.0,0.1762500000000001,1.0,0.1762500000000001,Both matched,2020.0,False,37.30118950972433,True
2022,CA-20,CA-20,CA,20,MARISA WOOD,KEVIN MCCARTHY,R,C,I,False,True,,Kevin McCarthy,0.0,1.0,,"2020,2018,2016,2014",0,4,0.0,0.34411764705882353,1.0,1.0,0.0,0.34411764705882353,1.0,0.5,0.0,0.17205882352941176,-0.17205882352941176,0.45,3.0,0.5,0.5,0.0,-0.07742647058823529,0.5,-0.038713235294117646,Only R matched,2020.0,False,-34.492811903086356,True
2022,CA-21,CA-21,CA,21,JIM COSTA,MICHAEL MAHER,D,I,O,True,False,Jim Costa,,1.0,0.0,"2020,2018,2016,2014",,4,0,-2.447058823529412,0.0,1.0,1.0,-2.447058823529412,0.0,0.5,1.0,-1.223529411764706,0.0,-1.223529411764706,0.45,3.0,0.5,0.5,0.0,-0.5505882352941177,0.5,-0.27529411764705886,Only D matched,2020.0,False,8.357541365890153,True
2022,CA-22,CA-22,CA,22,RUDY SALAS,DAVID G VALADAO,R,C,I,False,True,,David Valadao,0.0,0.97,,"2020,2018,2016,2014",0,4,0.0,5.855882352941177,1.0,1.0,0.0,5.855882352941177,1.0,0.5,0.0,2.9279411764705885,-2.9279411764705885,0.45,3.0,0.5,0.5,0.0,-1.3175735294117648,0.5,-0.6587867647058824,Only R matched,2020.0,False,-3.0450338337092635,True
2022,CA-23,CA-23,CA,23,DEREK MARSHALL,JAY OBERNOLTE,R,C,I,False,True,,Jay Obernolte,0.0,1.0,,2020,0,1,0.0,-1.0,1.0,1.0,0.0,-1.0,1.0,0.5,0.0,-0.5,0.5,0.45,3.0,0.5,0.5,0.0,0.225,0.5,0.1125,Only R matched,2020.0,False,-22.050796842198633,True
2022,CA-24,CA-24,CA,24,SALUD O CARBAJAL,BRAD ALLEN,D,I,C,True,False,Salud Carbajal,,0.97,0.0,"2020,2018,2016",,3,0,-3.05,0.0,1.0,1.0,-3.05,0.0,0.5,1.0,-1.525,0.0,-1.525,0.45,3.0,0.5,0.5,0.0,-0.68625,0.5,-0.343125,Only D matched,2020.0,False,21.133337396020597,True
2022,CA-25,CA-25,CA,25,RAUL RUIZ,BRIAN E HAWKINS,D,I,C,True,False,Raul Ruiz,,1.0,0.0,"2020,2018,2016,2014",,4,0,4.294117647058823,0.0,1.0,1.0,4.294117647058823,0.0,0.5,1.0,2.1470588235294117,0.0,2.1470588235294117,0.45,3.0,0.5,0.5,0.0,0.9661764705882353,0.5,0.48308823529411765,Only D matched,2020.0,False,14.756910345550011,True
2022,CA-26,CA-26,CA,26,JULIA BROWNLEY,MATT JACOBS,D,I,C,True,False,Julia Brownley,,1.0,0.0,"2020,2018,2016,2014",,4,0,-1.25,0.0,1.0,1.0,-1.25,0.0,0.5,1.0,-0.625,0.0,-0.625,0.45,3.0,0.5,0.5,0.0,-0.28125,0.5,-0.140625,Only D matched,2020.0,False,9.060776614841018,True
2022,CA-27,CA-27,CA,27,CHRISTY SMITH,MIKE GARCIA,R,C,I,True,True,Christy Smith,Mike Garcia,1.0,1.0,2020,2020,1,1,-2.85,2.85,1.0,1.0,-2.85,2.85,1.0,0.5,-2.85,1.425,-4.275,0.45,3.0,0.5,0.5,0.0,-1.9237500000000003,1.0,-1.9237500000000003,Both matched,2020.0,False,-6.4788617720694495,True
2022,CA-28,CA-28,CA,28,JUDY CHU,WES HALLMAN,D,I,C,True,False,Judy Chu,,1.0,0.0,"2020,2016,2014",,3,0,0.20000000000000007,0.0,1.0,1.0,0.20000000000000007,0.0,0.5,1.0,0.10000000000000003,0.0,0.10000000000000003,0.45,3.0,0.5,0.5,0.0,0.04500000000000002,0.5,0.02250000000000001,Only D matched,2020.0,False,32.471740003619395,True
2022,CA-29,CA-29,CA,29,TONY CÃRDENAS,,D,I,,False,False,,,0.0,0.0,,,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.45,3.0,0.5,0.5,0.0,0.0,0.0,0.0,Neither matched,,False,58.53811696738812,False
2022,CA-30,CA-30,CA,30,ADAM B SCHIFF,,D,I,,True,False,Adam Schiff,,0.97,0.0,"2020,2018,2016",,3,0,-0.290625,0.0,1.0,1.0,-0.290625,0.0,0.5,1.0,-0.1453125,0.0,-0.1453125,0.45,3.0,0.5,0.5,0.0,-0.06539062500000001,0.5,-0.032695312500000004,Only D matched,2020.0,False,71.11452233403453,False
2022,CA-31,CA-31,CA,31,GRACE F NAPOLITANO,DANIEL BOCIC MARTINEZ,D,I,C,True,False,Grace Napolitano,,0.97,0.0,"2020,2018,2014",,3,0,-0.2964285714285715,0.0,1.0,1.0,-0.2964285714285715,0.0,0.5,1.0,-0.14821428571428574,0.0,-0.14821428571428574,0.45,3.0,0.5,0.5,0.0,-0.06669642857142859,0.5,-0.033348214285714294,Only D matched,2020.0,False,19.08478437754272,True
2022,CA-32,CA-32,CA,32,BRAD SHERMAN,LUCIE LAPOINTE VOLOTZKY,D,I,C,True,False,Brad Sherman,,1.0,0.0,"2020,2018,2016,2014",,4,0,-0.947058823529412,0.0,1.0,1.0,-0.947058823529412,0.0,0.5,1.0,-0.473529411764706,0.0,-0.473529411764706,0.45,3.0,0.5,0.5,0.0,-0.2130882352941177,0.5,-0.10654411764705884,Only D matched,2020.0,False,38.33962045870536,True
2022,CA-33,CA-33,CA,33,PETE AGUILAR,JOHN MARK PORTER,D,I,C,True,False,Pete Aguilar,,1.0,0.0,"2020,2018,2016,2014",,4,0,-1.0911764705882354,0.0,1.0,1.0,-1.0911764705882354,0.0,0.5,1.0,-0.5455882352941177,0.0,-0.5455882352941177,0.45,3.0,0.5,0.5,0.0,-0.24551470588235297,0.5,-0.12275735294117648,Only D matched,2020.0,False,15.424205203945537,True
2022,CA-34,CA-34,CA,34,JIMMY GOMEZ,,D,I,,False,False,,,0.0,0.0,,,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.45,3.0,0.5,0.5,0.0,0.0,0.0,0.0,Neither matched,,False,51.243547630220554,False
2022,CA-35,CA-35,CA,35,NORMA J TORRES,MIKE CARGILE,,C,C,True,True,Norma Torres,Mark Cargile,0.97,0.9,"2020,2018,2016",2020,3,1,1.23125,-1.85,1.0,1.0,1.23125,-1.85,1.0,1.0,1.23125,-1.85,3.08125,0.45,3.0,0.5,0.5,0.0,1.3865625,1.0,1.3865625,Both matched,2020.0,False,14.729712186815116,True
2022,CA-36,CA-36,CA,36,TED LIEU,JOE E COLLINS III,D,I,C,True,True,Ted Lieu,Joe Collins,1.0,0.97,"2020,2018,2016,2014",2020,4,1,-3.2852941176470596,6.45,1.0,1.0,-3.2852941176470596,6.45,0.5,1.0,-1.6426470588235298,6.45,-8.09264705882353,0.45,3.0,0.5,0.5,0.0,-3.0,1.0,-3.0,Both matched,2020.0,False,39.500938746351814,True
2022,CA-37,CA-37,CA,37,SYDNEY KAMLAGER,,,O,,False,False,,,0.0,0.0,,,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.45,3.0,0.5,0.5,0.0,0.0,0.0,0.0,Neither matched,,False,63.95056111616621,False
2022,CA-38,CA-38,CA,38,LINDA T SÃNCHEZ,ERIC J CHING,D,I,C,False,False,,,0.0,0.0,,,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.45,3.0,0.5,0.5,0.0,0.0,0.0,0.0,Neither matched,,False,16.183143920922948,True
2022,CA-39,CA-39,CA,39,MARK TAKANO,AJA SMITH,D,I,C,True,True,Mark Takano,Aja Smith,1.0,1.0,"2020,2018,2016,2014","2020,2018",4,2,0.5411764705882354,-0.8653846153846153,1.0,1.0,0.5411764705882354,-0.8653846153846153,0.5,1.0,0.2705882352941177,-0.8653846153846153,1.135972850678733,0.45,3.0,0.5,0.5,0.0,0.5111877828054299,1.0,0.5111877828054299,Both matched,2020.0,False,15.346094515832428,True
2022,CA-40,CA-40,CA,40,ASIF MAHMOOD,YOUNG KIM,R,C,I,False,True,,Young Kim,0.0,1.0,,"2020,2018",0,2,0.0,3.469230769230769,1.0,1.0,0.0,3.469230769230769,1.0,0.5,0.0,1.7346153846153844,-1.7346153846153844,0.45,3.0,0.5,0.5,0.0,-0.7805769230769231,0.5,-0.39028846153846153,Only R matched,2020.0,False,-13.670593118099546,True
2022,CA-41,CA-41,CA,41,WILL ROLLINS,KEN CALVERT,R,C,I,False,True,,Ken Calvert,0.0,1.0,,"2020,2018,2016,2014",0,4,0.0,-0.9882352941176469,1.0,1.0,0.0,-0.9882352941176469,1.0,0.5,0.0,-0.49411764705882344,0.49411764705882344,0.45,3.0,0.5,0.5,0.0,0.22235294117647056,0.5,0.11117647058823528,Only R matched,2020.0,False,-4.690709015458211,True
2022,CA-42,CA-42,CA,42,ROBERT GARCIA,JOHN BRISCOE,,C,C,False,True,,John Briscoe,0.0,1.0,,"2020,2018",0,2,0.0,1.6923076923076923,1.0,1.0,0.0,1.6923076923076923,1.0,1.0,0.0,1.6923076923076923,-1.6923076923076923,0.45,3.0,0.5,0.5,0.0,-0.7615384615384615,0.5,-0.38076923076923075,Only R matched,2020.0,False,36.73787210584344,True
2022,CA-43,CA-43,CA,43,MAXINE WATERS,OMAR NAVARRO,D,I,C,True,True,Maxine Waters,Omar Navarro,1.0,1.0,"2020,2018,2016","2018,2016",3,2,-4.5,2.55,1.0,1.0,-4.5,2.55,0.5,1.0,-2.25,2.55,-4.8,0.45,3.0,0.5,0.5,0.0,-2.16,1.0,-2.16,Both matched,2020.0,False,54.66070459387429,True
2022,CA-44,CA-44,CA,44,NANETTE DIAZ BARRAGÃN,PAUL JONES,D,I,C,False,False,,,0.0,0.0,,,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.45,3.0,0.5,0.5,0.0,0.0,0.0,0.0,Neither matched,,False,44.41224389751575,True
