forecast_cycle,race_id,state,district,observation_count,transition_count_available,first_cycle_from,last_cycle_to,transitions_used,historical_raw_elasticity,historical_elasticity_shrink_target,historical_elasticity_shrinkage_strength,historical_shrunk_elasticity_unbounded,raw_deviation_from_target,shrinkage_adjustment,district_swing_mean,district_swing_sd,residual_mean,residual_rmse,residual_sd,national_swing_sum_squares,historical_elasticity_estimate_available,historical_elasticity_low_information,estimation_method,district_elasticity_before_bounds,district_elasticity,historical_elasticity_used_neutral_fallback,historical_elasticity_clipped_to_floor,historical_elasticity_clipped_to_ceiling,training_end_cycle,elasticity_floor,elasticity_ceiling,neutral_elasticity_fallback,historical_elasticity_method
2016,AR-3,AR,3,,,,,,,,,,,,,,,,,,False,,,1.0,1.0,True,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,AR-4,AR,4,1.0,1.0,2012.0,2014.0,2012_to_2014,-1.6495551463289628,0.9474665254942527,0.5,-0.35104431041735507,-2.5970216718232155,1.2985108359116078,12.125189832125496,,0.0,0.0,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,-0.35104431041735507,0.55,False,True,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,AZ-1,AZ,1,1.0,1.0,2012.0,2014.0,2012_to_2014,-0.18215608262354502,0.9474665254942527,0.5,0.3826552214353538,-1.1296226081177978,0.5648113040588988,1.338953163101074,,0.0,0.0,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,0.3826552214353538,0.55,False,True,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,AZ-2,AZ,2,1.0,1.0,2012.0,2014.0,2012_to_2014,0.1242358362703431,0.9474665254942527,0.5,0.5358511808822979,-0.8232306892239096,0.4116153446119548,-0.9132056615889343,,1.1102230246251565e-16,1.1102230246251565e-16,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,0.5358511808822979,0.55,False,True,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,AZ-3,AZ,3,1.0,1.0,2012.0,2014.0,2012_to_2014,1.4580557399302987,0.9474665254942527,0.5,1.2027611327122756,0.510589214436046,-0.2552946072180231,-10.717557804490276,,0.0,0.0,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,1.2027611327122756,1.2027611327122756,False,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,AZ-4,AZ,4,1.0,1.0,2012.0,2014.0,2012_to_2014,0.7797525311923232,0.9474665254942527,0.5,0.863609528343288,-0.16771399430192946,0.08385699715096473,-5.731634667581936,,0.0,0.0,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,0.863609528343288,0.863609528343288,False,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,AZ-5,AZ,5,1.0,1.0,2012.0,2014.0,2012_to_2014,0.6496147537887994,0.9474665254942527,0.5,0.798540639641526,-0.2978517717054533,0.1489258858527266,-4.775046305646725,,0.0,0.0,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,0.798540639641526,0.798540639641526,False,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,AZ-6,AZ,6,1.0,1.0,2012.0,2014.0,2012_to_2014,0.019819263706965417,0.9474665254942527,0.5,0.48364289460060905,-0.9276472617872873,0.46382363089364365,-0.1456831166358512,,2.7755575615628914e-17,2.7755575615628914e-17,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,0.48364289460060905,0.55,False,True,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,AZ-7,AZ,7,,,,,,,,,,,,,,,,,,False,,,1.0,1.0,True,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,AZ-8,AZ,8,,,,,,,,,,,,,,,,,,False,,,1.0,1.0,True,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,AZ-9,AZ,9,1.0,1.0,2012.0,2014.0,2012_to_2014,-1.2086914898485557,0.9474665254942527,0.5,-0.1306124821771515,-2.1561580153428084,1.0780790076714042,8.884585517194722,,0.0,0.0,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,-0.1306124821771515,0.55,False,True,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-1,CA,1,1.0,1.0,2012.0,2014.0,2012_to_2014,0.9924388085276623,0.9474665254942527,0.5,0.9699526670109575,0.04497228303340961,-0.022486141516704805,-7.295002520495649,,0.0,0.0,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,0.9699526670109575,0.9699526670109575,False,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-10,CA,10,1.0,1.0,2012.0,2014.0,2012_to_2014,0.9361798292267083,0.9474665254942527,0.5,0.9418231773604805,-0.011286696267544416,0.005643348133772208,-6.881466298136673,,0.0,0.0,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,0.9418231773604805,0.9418231773604805,False,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-11,CA,11,1.0,1.0,2012.0,2014.0,2012_to_2014,0.66873422394366,0.9474665254942527,0.5,0.8081003747189563,-0.2787323015505927,0.13936615077529635,-4.915585532621506,,0.0,0.0,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,0.8081003747189563,0.8081003747189563,False,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-12,CA,12,1.0,1.0,2012.0,2014.0,2012_to_2014,0.49794740114971453,0.9474665254942527,0.5,0.7227069633219836,-0.44951912434453817,0.22475956217226906,-3.6602030424933503,,4.440892098500626e-16,4.440892098500626e-16,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,0.7227069633219836,0.7227069633219836,False,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-13,CA,13,,,,,,,,,,,,,,,,,,False,,,1.0,1.0,True,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-14,CA,14,1.0,1.0,2012.0,2014.0,2012_to_2014,0.604182966606964,0.9474665254942527,0.5,0.7758247460506084,-0.3432835588872887,0.17164177944364434,-4.441096243280867,,0.0,0.0,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,0.7758247460506084,0.7758247460506084,False,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-15,CA,15,,,,,,,,,,,,,,,,,,False,,,1.0,1.0,True,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-16,CA,16,1.0,1.0,2012.0,2014.0,2012_to_2014,1.8168395604943264,0.9474665254942527,0.5,1.3821530429942896,0.8693730350000737,-0.43468651750003673,-13.3548275815666,,0.0,0.0,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,1.3821530429942896,1.25,False,False,True,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-17,CA,17,,,,,,,,,,,,,,,,,,False,,,1.0,1.0,True,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-18,CA,18,1.0,1.0,2012.0,2014.0,2012_to_2014,0.744138502764995,0.9474665254942527,0.5,0.8458025141296239,-0.20332802272925765,0.10166401136462888,-5.469850842816157,,8.881784197001252e-16,8.881784197001252e-16,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,0.8458025141296239,0.8458025141296239,False,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-19,CA,19,,,,,,,,,,,,,,,,,,False,,,1.0,1.0,True,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-2,CA,2,1.0,1.0,2012.0,2014.0,2012_to_2014,-1.019773872483929,0.9474665254942527,0.5,-0.03615367349483811,-1.9672403979781816,0.9836201989890908,7.495931140724345,,-8.881784197001252e-16,8.881784197001252e-16,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,-0.03615367349483811,0.55,False,True,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-20,CA,20,,,,,,,,,,,,,,,,,,False,,,1.0,1.0,True,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-21,CA,21,1.0,1.0,2012.0,2014.0,2012_to_2014,0.02041894741127558,0.9474665254942527,0.5,0.48394273645276414,-0.9270475780829771,0.46352378904148855,-0.1500911406841378,,-2.7755575615628914e-17,2.7755575615628914e-17,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,0.48394273645276414,0.55,False,True,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-22,CA,22,1.0,1.0,2012.0,2014.0,2012_to_2014,2.763152920684544,0.9474665254942527,0.5,1.8553097230893982,1.8156863951902913,-0.9078431975951458,-20.310781226716628,,0.0,0.0,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,1.8553097230893982,1.25,False,False,True,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-23,CA,23,,,,,,,,,,,,,,,,,,False,,,1.0,1.0,True,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-24,CA,24,1.0,1.0,2012.0,2014.0,2012_to_2014,0.8625595184712226,0.9474665254942527,0.5,0.9050130219827377,-0.08490700702303011,0.04245350351151511,-6.340314190917388,,0.0,0.0,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,0.9050130219827377,0.9050130219827377,False,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-25,CA,25,,,,,,,,,,,,,,,,,,False,,,1.0,1.0,True,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-26,CA,26,1.0,1.0,2012.0,2014.0,2012_to_2014,0.37007347300548216,0.9474665254942527,0.5,0.6587699992498675,-0.5773930524887705,0.2886965262443853,-2.720255289440671,,4.440892098500626e-16,4.440892098500626e-16,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,0.6587699992498675,0.6587699992498675,False,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-27,CA,27,1.0,1.0,2012.0,2014.0,2012_to_2014,1.257119092988524,0.9474665254942527,0.5,1.1022928092413884,0.3096525674942714,-0.1548262837471357,-9.240556569447044,,0.0,0.0,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,1.1022928092413884,1.1022928092413884,False,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-28,CA,28,,,,,,,,,,,,,,,,,,False,,,1.0,1.0,True,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-29,CA,29,,,,,,,,,,,,,,,,,,False,,,1.0,1.0,True,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-3,CA,3,1.0,1.0,2012.0,2014.0,2012_to_2014,0.40973148804543313,0.9474665254942527,0.5,0.6785990067698429,-0.5377350374488196,0.2688675187244097,-3.0117647680991055,,0.0,0.0,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,0.6785990067698429,0.6785990067698429,False,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-30,CA,30,,,,,,,,,,,,,,,,,,False,,,1.0,1.0,True,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-31,CA,31,,,,,,,,,,,,,,,,,,False,,,1.0,1.0,True,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-32,CA,32,1.0,1.0,2012.0,2014.0,2012_to_2014,1.6445846018162216,0.9474665254942527,0.5,1.2960255636552371,0.6971180763219689,-0.34855903816098444,-12.088653438710493,,0.0,0.0,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,1.2960255636552371,1.25,False,False,True,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-33,CA,33,,,,,,,,,,,,,,,,,,False,,,1.0,1.0,True,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-34,CA,34,,,,,,,,,,,,,,,,,,False,,,1.0,1.0,True,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-35,CA,35,,,,,,,,,,,,,,,,,,False,,,1.0,1.0,True,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-36,CA,36,1.0,1.0,2012.0,2014.0,2012_to_2014,-0.3386815318363071,0.9474665254942527,0.5,0.30439249682897285,-1.2861480573305597,0.64307402866528,2.4895062619090655,,-4.440892098500626e-16,4.440892098500626e-16,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,0.30439249682897285,0.55,False,True,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-37,CA,37,1.0,1.0,2012.0,2014.0,2012_to_2014,0.5812179875667544,0.9474665254942527,0.5,0.7643422565305036,-0.36624853792749834,0.18312426896374923,-4.272290289158619,,0.0,0.0,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,0.7643422565305036,0.7643422565305036,False,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-38,CA,38,1.0,1.0,2012.0,2014.0,2012_to_2014,2.300386754916821,0.9474665254942527,0.5,1.623926640205537,1.3529202294225684,-0.6764601147112841,-16.90918072836051,,3.552713678800501e-15,3.552713678800501e-15,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,1.623926640205537,1.25,False,False,True,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-39,CA,39,1.0,1.0,2012.0,2014.0,2012_to_2014,2.92679414835633,0.9474665254942527,0.5,1.9371303369252915,1.9793276228620773,-0.9896638114310385,-21.51363943627586,,0.0,0.0,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,1.9371303369252915,1.25,False,False,True,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-4,CA,4,,,,,,,,,,,,,,,,,,False,,,1.0,1.0,True,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-40,CA,40,,,,,,,,,,,,,,,,,,False,,,1.0,1.0,True,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-41,CA,41,1.0,1.0,2012.0,2014.0,2012_to_2014,0.6325247699808147,0.9474665254942527,0.5,0.7899956477375337,-0.31494175551343795,0.15747087775671897,-4.649424983824945,,0.0,0.0,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,0.7899956477375337,0.7899956477375337,False,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-42,CA,42,1.0,1.0,2012.0,2014.0,2012_to_2014,1.3995388957288468,0.9474665254942527,0.5,1.1735027106115496,0.4520723702345941,-0.22603618511729717,-10.28742496176686,,0.0,0.0,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,1.1735027106115496,1.1735027106115496,False,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-43,CA,43,,,,,,,,,,,,,,,,,,False,,,1.0,1.0,True,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-44,CA,44,,,,,,,,,,,,,,,,,,False,,,1.0,1.0,True,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-45,CA,45,1.0,1.0,2012.0,2014.0,2012_to_2014,1.8128469902134976,0.9474665254942527,0.5,1.3801567578538751,0.8653804647192449,-0.43269023235962245,-13.325479867620274,,0.0,0.0,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,1.3801567578538751,1.25,False,False,True,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-46,CA,46,1.0,1.0,2012.0,2014.0,2012_to_2014,1.1362489001915081,0.9474665254942527,0.5,1.0418577128428805,0.18878237469725545,-0.09439118734862761,-8.352090345101033,,0.0,0.0,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,1.0418577128428805,1.0418577128428805,False,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-47,CA,47,1.0,1.0,2012.0,2014.0,2012_to_2014,0.15502387925352135,0.9474665254942527,0.5,0.551245202373887,-0.7924426462407314,0.3962213231203656,-1.1395156861803937,,0.0,0.0,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,0.551245202373887,0.551245202373887,False,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-48,CA,48,1.0,1.0,2012.0,2014.0,2012_to_2014,0.8552764088027508,0.9474665254942527,0.5,0.9013714671485018,-0.0921901166915019,0.046095058345751005,-6.2867790984441605,,8.881784197001252e-16,8.881784197001252e-16,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,0.9013714671485018,0.9013714671485018,False,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-49,CA,49,1.0,1.0,2012.0,2014.0,2012_to_2014,0.5459279090811526,0.9474665254942527,0.5,0.7466972172877027,-0.40153861641310007,0.20076930820655003,-4.0128876848984305,,0.0,0.0,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,0.7466972172877027,0.7466972172877027,False,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-5,CA,5,,,,,,,,,,,,,,,,,,False,,,1.0,1.0,True,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-50,CA,50,1.0,1.0,2012.0,2014.0,2012_to_2014,0.9551018431488283,0.9474665254942527,0.5,0.9512841843215405,0.007635317654575591,-0.0038176588272877954,-7.020554106945262,,0.0,0.0,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,0.9512841843215405,0.9512841843215405,False,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-51,CA,51,1.0,1.0,2012.0,2014.0,2012_to_2014,0.7314193927224919,0.9474665254942527,0.5,0.8394429591083723,-0.2160471327717608,0.1080235663858804,-5.376357985602951,,0.0,0.0,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,0.8394429591083723,0.8394429591083723,False,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-52,CA,52,1.0,1.0,2012.0,2014.0,2012_to_2014,-0.11031247532558178,0.9474665254942527,0.5,0.4185770250843355,-1.0577790008198344,0.5288895004099172,0.8108608597603051,,-1.1102230246251565e-16,1.1102230246251565e-16,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,0.4185770250843355,0.55,False,True,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-53,CA,53,1.0,1.0,2012.0,2014.0,2012_to_2014,0.7060481824611948,0.9474665254942527,0.5,0.8267573539777238,-0.24141834303305787,0.12070917151652893,-5.189864832358804,,8.881784197001252e-16,8.881784197001252e-16,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,0.8267573539777238,0.8267573539777238,False,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
2016,CA-6,CA,6,1.0,1.0,2012.0,2014.0,2012_to_2014,0.6430264934916959,0.9474665254942527,0.5,0.7952465094929744,-0.30444003200255676,0.15222001600127844,-4.726618760230245,,0.0,0.0,,54.031050975264655,True,True,district OLS through origin; district_swing_dem ~ elasticity * national_swing_dem,0.7952465094929744,0.7952465094929744,False,False,False,2014,0.55,1.25,1.0,expanding-window district OLS through origin; 50% shrinkage toward information-weighted target; production bounds applied after estimation
