race_id,party_code,mit_candidate_name,fec_candidate_name,fec_candidate_id,incumbent_challenger_status,match_method,match_score,second_best_score,candidate_count_considered,match_reason
CA-13,D,BARBARA LEE,"LEE, BARBARA",H8CA09060,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
CA-14,R,CRISTINA OSMENA,"OSMENA, CRISTINA",H8CA14185,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
CA-14,D,JACKIE SPEIER,"SPEIER, JACKIE",H8CA12171,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
CA-16,D,JIM COSTA,"COSTA, JIM",H4CA20082,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
CA-18,D,ANNA G ESHOO,"ESHOO, ANNA G",H8CA12098,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
CA-18,R,CHRISTINE RUSSELL,"RUSSELL, CHRISTINE",H8CA18087,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
CA-19,D,ZOE LOFGREN,"LOFGREN, ZOE",H4CA16049,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
CA-20,D,JIMMY PANETTA,"PANETTA, JIMMY",H6CA20152,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
CA-21,D,TJ COX,"COX, TJ",H6CA19113,C,high_confidence_automatic,100.0,72.75,3,last_exact+first_match+token_overlap+scope_same_race
CA-22,D,ANDREW JANZ,"JANZ, ANDREW",H8CA22139,C,high_confidence_automatic,100.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
CA-23,R,KEVIN MCCARTHY,"MCCARTHY, KEVIN",H6CA22125,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
CA-23,D,TATIANA MATTA,"MATTA, TATIANA",H8CA23103,C,high_confidence_automatic,100.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
CA-24,R,JUSTIN FAREED,"FAREED, JUSTIN",H4CA24142,C,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
CA-24,D,SALUD CARBAJAL,"CARBAJAL, SALUD",H6CA24303,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
CA-25,R,STEVE KNIGHT,"KNIGHT, STEVE",H4CA25123,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
CA-26,R,ANTONIO SABATO JR,"SABATO, ANTONIO",H8CA26114,C,high_confidence_automatic,100.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
CA-26,D,JULIA BROWNLEY,"BROWNLEY, JULIA",H2CA00120,I,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
CA-27,D,BRYAN WITT,"WITT, BRYAN",H8CA27112,C,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
CA-27,D,JUDY CHU,"CHU, JUDY",H0CA32101,I,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
CA-29,R,BENITO BENNY BERNAL,"BERNAL, BENITO BENNY",H6CA29203,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
CA-29,D,TONY CARDENAS,"CARDENAS, TONY",H2CA28113,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
CA-30,D,BRAD SHERMAN,"SHERMAN, BRAD",H6CA24113,I,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
CA-31,D,PETE AGUILAR,"AGUILAR, PETE",H2CA31125,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
CA-31,R,SEAN FLYNN,"FLYNN, SEAN",H6CA31134,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
CA-34,D,JIMMY GOMEZ,"GOMEZ, JIMMY",H8CA34266,I,high_confidence_automatic,100.0,2.0,9,last_exact+first_match+token_overlap+scope_same_race
CA-36,R,KIMBERLIN BROWN PELZER,"PELZER, KIMBERLIN BROWN",H8CA36170,C,high_confidence_automatic,100.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
CA-36,D,RAUL RUIZ,"RUIZ, RAUL DR",H2CA36439,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
CA-37,D,KAREN BASS,"BASS, KAREN",H0CA33117,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
CA-38,R,RYAN DOWNING,"DOWNING, RYAN",H4CA31105,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
CA-39,R,YOUNG KIM,"KIM, YOUNG",H8CA39240,O,high_confidence_automatic,100.0,2.0,8,last_exact+first_match+token_overlap+scope_same_race
CA-40,D,LUCILLE ROYBAL-ALLARD,"ROYBAL-ALLARD, LUCILLE",H2CA33048,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
CA-41,R,AJA SMITH,"SMITH, AJA",H8CA41170,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
CA-41,D,MARK TAKANO,"TAKANO, MARK",H2CA43245,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
CA-43,D,MAXINE WATERS,"WATERS, MAXINE",H4CA23011,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
CA-43,R,OMAR NAVARRO,"NAVARRO, OMAR",H6CA44145,C,high_confidence_automatic,100.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
CA-45,R,MIMI WALTERS,"WALTERS, MIMI",H4CA45097,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
CA-46,R,RUSSELL RENE LAMBERT,"LAMBERT, RUSSELL RENE",H8CA46120,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
CA-47,D,ALAN LOWENTHAL,"LOWENTHAL, ALAN",H2CA00104,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
CA-47,R,JOHN BRISCOE,"BRISCOE, JOHN",H8CA47078,C,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
CA-48,R,DANA ROHRABACHER,"ROHRABACHER, DANA",H8CA42061,I,high_confidence_automatic,100.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
CA-49,D,MIKE LEVIN,"LEVIN, MIKE",H8CA49058,O,high_confidence_automatic,100.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
CA-50,D,AMMAR CAMPA-NAJJAR,"CAMPA-NAJJAR, AMMAR",H8CA50098,C,high_confidence_automatic,100.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
CA-52,R,OMAR QUDRAT,"QUDRAT, OMAR",H8CA52102,C,high_confidence_automatic,100.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
CA-52,D,SCOTT PETERS,"PETERS, SCOTT",H2CA52089,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
CA-53,R,MORGAN MURTAUGH,"MURTAUGH, MORGAN",H8CA53084,C,high_confidence_automatic,100.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
CA-53,D,SUSAN A DAVIS,"DAVIS, SUSAN A",H0CA49055,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
CO-2,R,PETER YU,"YU, PETER",H8CO02251,O,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
CO-3,D,DIANE MITSCH BUSH,"MITSCH BUSH, DIANE MS.",H8CO03192,C,high_confidence_automatic,100.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
CO-3,R,SCOTT R TIPTON,"TIPTON, SCOTT R.",H6CO03139,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
CO-5,D,STEPHANY ROSE SPAULDING,"SPAULDING, STEPHANY ROSE",H8CO05130,C,high_confidence_automatic,100.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
CO-6,D,JASON CROW,"CROW, JASON",H8CO06229,C,high_confidence_automatic,100.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
CO-7,R,MARK BARRINGTON,"BARRINGTON, MARK",H8CO07094,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
CT-1,R,JENNIFER T NYE,"NYE, JENNIFER T.",H8CT01145,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
CT-1,D,JOHN B LARSON,"LARSON, JOHN B",H8CT01046,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
CT-3,D,ROSA L DELAURO,"DELAURO, ROSA L",H0CT03072,I,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
CT-4,R,HARRY ARORA,"ARORA, HARRY",H8CT04214,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
CT-4,D,JIM HIMES,"HIMES, JIM",H8CT04172,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
CT-5,D,JAHANA HAYES,"HAYES, JAHANA",H8CT05245,O,high_confidence_automatic,100.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
CT-5,R,MANNY SANTOS,"SANTOS, MANNY",H8CT05187,O,high_confidence_automatic,100.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
DE-AL,D,LISA BLUNT ROCHESTER,"BLUNT ROCHESTER, LISA",H6DE00206,I,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
DE-AL,R,SCOTT WALKER,"WALKER, SCOTT",H6DE00214,C,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
FL-1,R,MATT GAETZ,"GAETZ, MATT",H6FL01119,I,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
FL-3,D,YVONNE HAYES HINSON,"HINSON, YVONNE HAYES MS",H8FL03038,C,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
FL-5,R,VIRGINIA FULLER,"FULLER, VIRGINIA",H8FL05157,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
FL-6,R,MICHAEL WALTZ,"WALTZ, MICHAEL",H8FL06148,O,high_confidence_automatic,100.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
FL-6,D,NANCY SODERBERG,"SODERBERG, NANCY",H8FL06098,O,high_confidence_automatic,100.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
FL-7,R,MIKE MILLER,"MILLER, MIKE",H8FL07062,C,high_confidence_automatic,100.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
FL-7,D,STEPHANIE MURPHY,"MURPHY, STEPHANIE",H6FL07140,I,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
FL-8,R,BILL POSEY,"POSEY, BILL",H8FL15107,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
FL-9,D,DARREN SOTO,"SOTO, DARREN",H6FL09179,I,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
FL-9,R,WAYNE LIEBNITZKY,"LIEBNITZKY, WAYNE",H6FL09195,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
FL-11,D,DANA COTTRELL,"COTTRELL, DANA",H8FL11130,C,high_confidence_automatic,100.0,0.0,4,last_exact+first_match+token_overlap+scope_same_race
FL-11,R,DANIEL WEBSTER,"WEBSTER, DANIEL",H0FL08208,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
FL-14,D,KATHY CASTOR,"CASTOR, KATHY",H6FL11126,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
FL-15,D,KRISTEN CARLSON,"CARLSON, KRISTEN",H8FL15271,O,high_confidence_automatic,100.0,2.0,8,last_exact+first_match+token_overlap+scope_same_race
FL-18,R,BRIAN MAST,"MAST, BRIAN",H6FL18097,I,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
FL-18,D,LAUREN BAER,"BAER, LAUREN",H8FL18028,C,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
FL-19,D,DAVID HOLDEN,"HOLDEN, DAVID",H8FL19067,C,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
FL-19,R,FRANCIS ROONEY,"ROONEY, FRANCIS",H6FL19087,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
FL-20,D,ALCEE L HASTINGS,"HASTINGS, ALCEE L",H2FL23021,I,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
FL-23,D,DEBBIE WASSERMAN SCHULTZ,"WASSERMAN SCHULTZ, DEBBIE",H4FL20023,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
FL-23,R,"JOSEPH \""JOE\"" KAUFMAN","KAUFMAN, JOSEPH ""JOE""",H2FL20043,C,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
FL-25,R,MARIO DIAZ-BALART,"DIAZ-BALART, MARIO",H2FL25018,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
FL-25,D,MARY BARZEE FLORES,"BARZEE FLORES, MARY",H8FL27086,O,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
FL-26,R,CARLOS CURBELO,"CURBELO, CARLOS MR.",H4FL26038,I,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
FL-26,D,DEBBIE MUCARSEL-POWELL,"MUCARSEL-POWELL, DEBBIE",H8FL26039,C,high_confidence_automatic,100.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
FL-27,D,DONNA SHALALA,"SHALALA, DONNA",H8FL27193,O,high_confidence_automatic,100.0,2.0,10,last_exact+first_match+token_overlap+scope_same_race
FL-27,R,MARIA ELVIRA SALAZAR,"SALAZAR, MARIA ELVIRA",H8FL27185,O,high_confidence_automatic,100.0,2.0,13,last_exact+first_match+token_overlap+scope_same_race
GA-1,D,LISA M RING,"RING, LISA M.",H8GA01063,C,high_confidence_automatic,100.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
GA-2,R,HERMAN WEST JR,"WEST, HERMAN JR.",H8GA02087,C,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
GA-4,D,"HENRY C \""HANK\"" JOHNSON JR","JOHNSON, HENRY C. 'HANK",H6GA04129,I,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
GA-5,D,JOHN R LEWIS,"LEWIS, JOHN R.",H6GA05217,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
GA-7,D,CAROLYN BOURDEAUX,"BOURDEAUX, CAROLYN",H8GA07201,C,high_confidence_automatic,100.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
GA-10,R,JODY HICE,"HICE, JODY",H0GA07125,I,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
GA-11,R,BARRY LOUDERMILK,"LOUDERMILK, BARRY",H4GA11061,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
GA-11,D,FLYNN D BROADY JR,"BROADY, FLYNN D. JR.",H8GA11062,C,high_confidence_automatic,100.0,0.0,3,last_exact+first_match+token_overlap+scope_same_race
GA-12,D,FRANCYS JOHNSON,"JOHNSON, FRANCYS",H8GA12078,C,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
GA-14,R,TOM GRAVES,"GRAVES, TOM",H8GA14033,C,high_confidence_automatic,100.0,87.75,2,last_exact+first_match+token_overlap+scope_same_race
HI-2,R,BRIAN EVANS,"EVANS, BRIAN",H8HI02141,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
HI-2,D,TULSI GABBARD,"GABBARD, TULSI",H2HI02508,I,high_confidence_automatic,100.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
ID-1,D,CRISTINA MCNEIL,"MCNEIL, CRISTINA",H8ID01207,O,high_confidence_automatic,100.0,52.0,5,last_exact+first_match+token_overlap+scope_same_race
ID-1,R,RUSS FULCHER,"FULCHER, RUSS",H8ID01124,O,high_confidence_automatic,100.0,2.0,8,last_exact+first_match+token_overlap+scope_same_race
IL-1,R,JIMMY LEE TILLMAN II,"TILLMAN, JIMMY LEE",H2IL01182,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
IL-2,R,DAVID MERKLE,"MERKLE, DAVID",H8IL02120,C,high_confidence_automatic,100.0,0.0,3,last_exact+first_match+token_overlap+scope_same_race
IL-2,D,ROBIN KELLY,"KELLY, ROBIN",H2IL02172,I,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
IL-3,R,ARTHUR J JONES,"JONES, ARTHUR J.",H6IL03148,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
IL-3,D,DANIEL WILLIAM LIPINSKI,"LIPINSKI, DANIEL WILLIAM WILLIAM",H4IL03077,I,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
IL-4,R,MARK WAYNE LORCH,"LORCH, MARK WAYNE",H8IL04175,O,high_confidence_automatic,100.0,0.0,5,last_exact+first_match+token_overlap+scope_same_race
IL-5,D,MIKE QUIGLEY,"QUIGLEY, MIKE",H0IL05096,I,high_confidence_automatic,100.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
IL-5,R,TOM HANSON,"HANSON, TOM",H8IL05073,C,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
IL-6,D,SEAN CASTEN,"CASTEN, SEAN",H8IL06139,C,high_confidence_automatic,100.0,2.0,11,last_exact+first_match+token_overlap+scope_same_race
IL-7,R,CRAIG CAMERON,"CAMERON, CRAIG",H8IL17045,C,high_confidence_automatic,100.0,0.0,2,last_exact+first_match+token_overlap+scope_same_race
IL-7,D,DANNY K DAVIS,"DAVIS, DANNY K",H4IL07037,I,high_confidence_automatic,100.0,2.0,4,last_exact+first_match+token_overlap+scope_same_race
IL-8,R,"JITENDRA \""JD\"" DIGANVKER","DIGANVKER, JITENDRA JD",H8IL08101,C,high_confidence_automatic,100.0,2.0,2,last_exact+first_match+token_overlap+scope_same_race
IL-9,D,JANICE D SCHAKOWSKY,"SCHAKOWSKY, JANICE D",H8IL09067,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
IL-12,D,BRENDAN KELLY,"KELLY, BRENDAN",H8IL12129,C,high_confidence_automatic,100.0,2.0,7,last_exact+first_match+token_overlap+scope_same_race
IL-13,D,BETSY DIRKSEN LONDRIGAN,"LONDRIGAN, BETSY DIRKSEN",H8IL13150,C,high_confidence_automatic,100.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
IL-15,R,JOHN M SHIMKUS,"SHIMKUS, JOHN M",H2IL20042,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
IL-15,D,KEVIN GAITHER,"GAITHER, KEVIN",H8IL15072,C,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
IL-16,R,ADAM KINZINGER,"KINZINGER, ADAM",H0IL11052,I,high_confidence_automatic,100.0,2.0,5,last_exact+first_match+token_overlap+scope_same_race
IL-16,D,SARA DADY,"DADY, SARA",H8IL16120,C,high_confidence_automatic,100.0,2.0,6,last_exact+first_match+token_overlap+scope_same_race
IL-17,D,CHERI BUSTOS,"BUSTOS, CHERI",H2IL17071,I,high_confidence_automatic,100.0,,1,last_exact+first_match+token_overlap+scope_same_race
IL-18,D,JUNIUS RODRIGUEZ,"RODRIGUEZ, JUNIUS",H6IL18161,C,high_confidence_automatic,100.0,2.0,3,last_exact+first_match+token_overlap+scope_same_race
IN-1,D,PETER J VISCLOSKY,"VISCLOSKY, PETER J.",H4IN01012,I,high_confidence_automatic,100.0,0.0,3,last_exact+first_match+token_overlap+scope_same_race
IN-2,D,MEL HALL,"HALL, MEL",H8IN02169,C,high_confidence_automatic,100.0,2.0,7,last_exact+first_match+token_overlap+scope_same_race
IN-3,D,COURTNEY TRITCH,"TRITCH, COURTNEY",H8IN03076,C,high_confidence_automatic,100.0,0.0,3,last_exact+first_match+token_overlap+scope_same_race
IN-4,D,TOBI BECK,"BECK, TOBI",H8IN04124,O,high_confidence_automatic,100.0,2.0,8,last_exact+first_match+token_overlap+scope_same_race
